advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	rd6	Last 6 days	SI	Slovenia	54	1	923618	294339	4466	276
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	rd6	Last 6 days	SI	Slovenia	93	1	908006	291538	5242	394
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	rd6	Last 6 days	SI	Slovenia	64	1	409918	98996	6335	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	rd6	Last 6 days	SI	Slovenia	12	1	367656	79333	983	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	rd6	Last 6 days	SI	Slovenia	28	1	338346	87923	2331	126
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	rd6	Last 6 days	SI	Slovenia	15	1	307808	96164	1266	0
Romana Tomc		1025408990823719	Facebook	rd6	Last 6 days	SI	Slovenia	4	1	159996	35000	796	100
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	rd6	Last 6 days	SI	Slovenia	4	1	145830	53916	813	134
European Greens		141366725876424	Facebook	rd6	Last 6 days	SI	Slovenia	10	1	105218	46804	606	110
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	rd6	Last 6 days	SI	Slovenia	1	1	99998	49999	98	0
Povežimo se	Povežimo se	1212524292238625	Facebook	rd6	Last 6 days	SI	Slovenia	9	1	84325	20466	805	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	rd6	Last 6 days	SI	Slovenia	58	1	56699	7266	3392	0
Franc Bogovič		288826994603012	Facebook	rd6	Last 6 days	SI	Slovenia	6	1	50987	9998	554	0
Levica	Levica	285304408294792	Facebook	rd6	Last 6 days	SI	Slovenia	1	1	49999	10000	99	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd6	Last 6 days	SI	Slovenia	7	1	34313	13208	37	6
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	rd6	Last 6 days	SI	Slovenia	10	1	21989	3000	989	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	rd6	Last 6 days	SI	Slovenia	3	1	19996	6999	296	0
Patricija Šulin		1541413339429015	Facebook	rd6	Last 6 days	SI	Slovenia	3	1	19957	6980	296	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	rd6	Last 6 days	SI	Slovenia	4	1	19940	3988	394	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd6	Last 6 days	SI	Slovenia	2	1	16798	8145	17	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd6	Last 6 days	SI	Slovenia	14	1	16369	6300	22	3
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	rd6	Last 6 days	SI	Slovenia	2	1	14997	5999	197	0
Pirati	Pirati	98358327274	Facebook	rd6	Last 6 days	SI	Slovenia	1	1	9998	4999	98	0
Dnevnik		91741216297	Facebook	rd6	Last 6 days	SI	Slovenia	1	1	9998	4999	98	0
Civilna iniciativa proti migrantskemu centru v Beli krajini		189583048135446	Facebook	rd6	Last 6 days	SI	Slovenia	2	1	9998	2000	198	0
