region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
kurzeme_region	Kurzeme Region	LV	Latvia	2290	588	5991707	2111675	27197	3043
latgale	Latgale	LV	Latvia	1505	377	403193	119470	2475	92
riga_planning_region	Riga Planning Region	LV	Latvia	179	55	79	22	0	0
semigallia	Semigallia	LV	Latvia	1789	448	1440476	448545	8771	414
vidzeme	Vidzeme	LV	Latvia	1675	422	780121	241774	5057	244
