advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	u	unknown	FI	Finland	300	1	264241	102425	1664	372
European Parliament		178362315106	Facebook	u	unknown	FI	Finland	79	1	104220	48803	767	286
WWF Suomi		119054448115588	Facebook	u	unknown	FI	Finland	25	1	99649	47413	393	96
Vihreät - De Gröna		33722070600	Facebook	u	unknown	FI	Finland	37	1	45725	16936	185	36
Kokoomus	Kokoomus	201285237101	Facebook	u	unknown	FI	Finland	260	1	19614	3685	654	23
Keskusta	Suomen Keskusta	55312855747	Facebook	u	unknown	FI	Finland	33	1	16737	4104	74	7
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	u	unknown	FI	Finland	6	1	15631	6098	30	2
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	u	unknown	FI	Finland	40	1	13605	3986	120	11
European Greens		141366725876424	Facebook	u	unknown	FI	Finland	32	1	12829	4340	127	30
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	u	unknown	FI	Finland	37	1	12671	4658	119	21
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	u	unknown	FI	Finland	21	1	12295	2968	131	17
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	u	unknown	FI	Finland	219	1	10983	1882	395	0
Oatly		585888148224935	Facebook	u	unknown	FI	Finland	3	1	10249	4167	72	14
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	u	unknown	FI	Finland	42	1	10059	2892	62	2
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	u	unknown	FI	Finland	20	1	8982	3109	51	4
Mikkel Näkkäläjärvi		617733068345315	Facebook	u	unknown	FI	Finland	71	1	8718	2078	120	2
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	u	unknown	FI	Finland	14	1	8604	3421	71	18
K-Supermarket		380462231997295	Facebook	u	unknown	FI	Finland	6	1	8546	3671	162	36
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	u	unknown	FI	Finland	31	1	7542	1709	90	7
Neste		1083597725003936	Facebook	u	unknown	FI	Finland	1	1	7203	2881	72	14
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	u	unknown	FI	Finland	6	1	6942	1420	41	4
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	u	unknown	FI	Finland	18	1	6087	1439	27	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	u	unknown	FI	Finland	10	1	6068	1391	45	5
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	u	unknown	FI	Finland	3	1	5628	2238	57	11
Piia Kurki	Piia Kurki	270567833058986	Facebook	u	unknown	FI	Finland	24	1	5367	1422	52	6
