audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	BE	Belgium	10015	1910	51690233	20057679	335339	62368
m25_34	male (25-34)	BE	Belgium	11302	2089	47005063	18387869	320081	59340
f18_24	female (18-24)	BE	Belgium	10208	1956	46441691	17984385	278760	50647
f25_34	female (25-34)	BE	Belgium	11498	2146	36750644	14471314	239484	43397
m35_44	male (35-44)	BE	Belgium	11126	2052	33801621	13032807	234492	41985
f35_44	female (35-44)	BE	Belgium	11353	2108	27555086	10621548	185784	33004
m45_54	male (45-54)	BE	Belgium	10611	1976	26879344	10181718	198666	35349
f45_54	female (45-54)	BE	Belgium	10867	2039	24043840	9118210	176423	31470
f55_64	female (55-64)	BE	Belgium	9836	1897	20686870	7573185	167359	28309
m55_64	male (55-64)	BE	Belgium	9682	1854	19068955	6935517	156287	25982
f65_	female (65+)	BE	Belgium	8988	1729	14416264	5126820	126698	20703
m65_	male (65+)	BE	Belgium	8854	1687	12254428	4354448	108097	17454
f13_17	female (13-17)	BE	Belgium	1378	430	3546344	1362950	17604	2223
m13_17	male (13-17)	BE	Belgium	1346	414	2752308	1071236	14408	1987
u35_44	unknown (35-44)	BE	Belgium	8881	1794	545233	205983	3918	675
u25_34	unknown (25-34)	BE	Belgium	8551	1775	477614	182303	3328	581
u45_54	unknown (45-54)	BE	Belgium	8013	1680	290743	107632	2268	388
u55_64	unknown (55-64)	BE	Belgium	6522	1502	163228	59183	1346	223
u18_24	unknown (18-24)	BE	Belgium	6386	1432	151385	56475	1044	175
u65_	unknown (65+)	BE	Belgium	5816	1362	131888	46355	1140	175
u13_17	unknown (13-17)	BE	Belgium	764	306	8564	3212	50	5
