region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alba_county	Alba County	RO	Romania	2947	634	1290320	511869	2579	452
arad_county	Arad County	RO	Romania	3129	677	1870856	651695	5266	944
arges_county	Argeș County	RO	Romania	2938	651	599503	266169	1191	223
bacau_county	Bacău County	RO	Romania	3055	665	1308746	376939	2276	433
bihor_county	Bihor County	RO	Romania	3188	679	1397987	481161	2659	331
bistrita_nasaud_county	Bistrița-Năsăud County	RO	Romania	2809	600	667192	173405	842	94
botosani_county	Botoșani County	RO	Romania	2728	600	241489	87055	569	70
brasov_county	Brașov County	RO	Romania	3234	701	1257954	431338	2554	394
braila_county	Brăila County	RO	Romania	2781	601	432949	169271	908	186
bucharest	Bucharest	RO	Romania	4122	890	17548844	7022114	38325	8527
buzau_county	Buzău County	RO	Romania	2764	603	941670	408017	2367	615
caras_severin_county	Caraș-Severin County	RO	Romania	2778	609	675614	230158	1424	169
cluj_county	Cluj County	RO	Romania	3548	764	3002236	1229213	9299	1824
constanta_county	Constanța County	RO	Romania	3173	696	1868457	658960	4234	629
covasna_county	Covasna County	RO	Romania	2812	594	650121	238462	791	180
calarasi_county	Călărași County	RO	Romania	2527	568	316144	134780	547	136
dolj_county	Dolj County	RO	Romania	3039	651	2169757	769500	3687	930
dambovita_county	Dâmbovița County	RO	Romania	2758	615	458433	184807	664	170
galati_county	Galați County	RO	Romania	3059	674	2309277	922761	8983	2039
giurgiu_county	Giurgiu County	RO	Romania	2476	547	317529	83402	924	25
gorj_county	Gorj County	RO	Romania	2671	585	1014602	354794	1880	409
harghita_county	Harghita County	RO	Romania	2899	605	1593292	457190	2038	226
hunedoara_county	Hunedoara County	RO	Romania	2953	643	976491	378850	2021	451
ialomita_county	Ialomița County	RO	Romania	2574	580	318858	135131	485	118
iasi_county	Iași County	RO	Romania	3310	734	2121419	708548	4092	676
ilfov_county	Ilfov County	RO	Romania	2469	547	273859	107026	533	83
maramures_county	Maramureș County	RO	Romania	3027	677	1276000	409168	3585	516
mehedinti_county	Mehedinți County	RO	Romania	2631	578	800283	259918	1881	294
mures_county	Mureș County	RO	Romania	3171	684	2088038	785118	2852	526
neamt_county	Neamț County	RO	Romania	2855	627	759532	343451	1914	390
olt_county	Olt County	RO	Romania	2599	574	237036	110793	566	117
prahova_county	Prahova County	RO	Romania	3054	669	703905	239774	1923	321
satu_mare_county	Satu Mare County	RO	Romania	2903	618	666143	206878	1035	217
sibiu_county	Sibiu County	RO	Romania	3097	653	642060	225064	1262	127
suceava_county	Suceava County	RO	Romania	2971	662	1215979	515161	2076	434
salaj_county	Sălaj County	RO	Romania	2786	594	639719	190631	2006	215
teleorman_county	Teleorman County	RO	Romania	2514	548	59564	24660	126	16
timis_county	Timiș County	RO	Romania	3419	750	1537106	519829	3854	631
tulcea_county	Tulcea County	RO	Romania	2536	554	91880	26052	147	9
vaslui_county	Vaslui County	RO	Romania	2699	595	1585649	509067	2567	416
vrancea_county	Vrancea County	RO	Romania	2676	583	366234	108045	942	139
valcea_county	Vâlcea County	RO	Romania	2700	601	442233	190243	1383	238
