advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
România în primul rând	Future Innovation	770704223323599	Facebook	tulcea_county	Tulcea County	RO	Romania	38	1	51171	10504	21	0
Octavian Motoc  -  Pagina Publica		254521101337334	Facebook	tulcea_county	Tulcea County	RO	Romania	1	1	9999	5000	20	0
George Simion Unire		294035851052538	Facebook	tulcea_county	Tulcea County	RO	Romania	17	1	5051	1018	20	0
PNL Tulcea		713018592100688	Facebook	tulcea_county	Tulcea County	RO	Romania	1	1	4999	1000	20	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	tulcea_county	Tulcea County	RO	Romania	78	1	3261	1443	7	2
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	tulcea_county	Tulcea County	RO	Romania	135	1	2900	1344	7	1
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	tulcea_county	Tulcea County	RO	Romania	109	1	2100	901	3	0
Romania #nuepsd	Future Innovation	293215748279337	Facebook	tulcea_county	Tulcea County	RO	Romania	12	1	1388	610	0	0
USR Macin		2674994945905369	Facebook	tulcea_county	Tulcea County	RO	Romania	1	1	999	0	20	0
European Parliament		178362315106	Facebook	tulcea_county	Tulcea County	RO	Romania	74	1	933	428	5	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	tulcea_county	Tulcea County	RO	Romania	77	1	881	384	3	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	tulcea_county	Tulcea County	RO	Romania	33	1	824	374	1	0
Litere.net	litere.net	1504323906337545	Facebook	tulcea_county	Tulcea County	RO	Romania	13	1	611	294	0	0
European Commission		107898832590939	Facebook	tulcea_county	Tulcea County	RO	Romania	11	1	592	295	1	0
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	tulcea_county	Tulcea County	RO	Romania	36	1	379	183	1	0
Politice.net	politice.net	2546711162025064	Facebook	tulcea_county	Tulcea County	RO	Romania	12	1	371	175	0	0
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	tulcea_county	Tulcea County	RO	Romania	20	1	301	141	0	0
George Simion		2212856535602171	Facebook	tulcea_county	Tulcea County	RO	Romania	23	1	301	126	0	0
Silvia Dinică		1128229287275038	Facebook	tulcea_county	Tulcea County	RO	Romania	19	1	258	98	0	0
Traian Băsescu		361235817223309	Facebook	tulcea_county	Tulcea County	RO	Romania	10	1	219	91	0	0
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	tulcea_county	Tulcea County	RO	Romania	7	1	219	100	0	0
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	tulcea_county	Tulcea County	RO	Romania	12	1	204	84	0	0
Eco friendly home		547824632336134	Facebook	tulcea_county	Tulcea County	RO	Romania	3	1	189	85	0	0
Video News		329122497569429	Facebook	tulcea_county	Tulcea County	RO	Romania	4	1	187	76	0	0
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	tulcea_county	Tulcea County	RO	Romania	5	1	122	56	0	0
