advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Romania #nuepsd	Future Innovation	293215748279337	Facebook	25_34	25-34	1	1	103690	41476	43	21
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	25_34	25-34	29	1	102443	35527	1092	38
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	25_34	25-34	3	1	102158	48064	392	78
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	25_34	25-34	15	1	98796	20661	304	48
Social Democrats	Social Democrats	1012851375393300	Facebook	25_34	25-34	16	1	97976	23399	549	0
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	25_34	25-34	6	1	97716	21054	590	100
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	25_34	25-34	11	1	89253	23072	395	0
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	25_34	25-34	1	1	87821	35128	175	87
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	25_34	25-34	7	1	85879	17110	202	0
In Progress	In Progress	254883792041627	Facebook	25_34	25-34	1	1	85824	34329	171	85
People's Vote UK	People's Vote	748608695327755	Facebook	25_34	25-34	15	1	85227	27734	762	108
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	25_34	25-34	3	1	83617	31767	785	150
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	25_34	25-34	5	1	80746	16149	149	74
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	25_34	25-34	8	1	78492	16972	279	0
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	25_34	25-34	8	1	78450	24188	379	0
Compromís	Compromís	194053080624605	Facebook	25_34	25-34	49	1	78016	18026	1392	7
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	25_34	25-34	2	1	77602	33855	185	30
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	25_34	25-34	3	1	72024	36012	197	91
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	25_34	25-34	3	1	71817	29477	465	93
Moderaterna	Moderaterna	7719591155	Facebook	25_34	25-34	18	1	70430	31887	965	200
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	25_34	25-34	12	1	70342	15591	384	21
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	25_34	25-34	2	1	69327	34663	225	77
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	25_34	25-34	4	1	69122	32218	83	15
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	25_34	25-34	112	1	67508	8296	3566	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	25_34	25-34	1	1	66271	33135	165	33
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	25_34	25-34	1	1	65860	32930	164	32
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	25_34	25-34	3	1	64857	30021	225	44
sp.a	sp.a	57253967150	Facebook	25_34	25-34	3	1	64476	22274	221	31
Podemos Aragón	Podemos Equo	570770963015441	Facebook	25_34	25-34	2	1	61076	30538	171	29
D66	D66	52985377549	Facebook	25_34	25-34	2	1	60932	26428	145	23
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	25_34	25-34	9	1	60810	29020	273	28
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	25_34	25-34	2	1	60424	12085	603	120
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	25_34	25-34	1	1	60096	30048	149	30
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	25_34	25-34	6	1	58735	12068	341	51
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	25_34	25-34	6	1	58535	12494	167	30
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	25_34	25-34	21	1	58497	11721	753	72
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	25_34	25-34	20	1	57846	19820	156	14
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	25_34	25-34	10	1	54100	11264	150	0
Brando Benifei	Brando Benifei	291380024325396	Facebook	25_34	25-34	7	1	53960	10744	200	0
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	25_34	25-34	32	1	53512	9891	104	16
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	25_34	25-34	5	1	53036	11512	207	45
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	25_34	25-34	9	1	52222	11483	364	101
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	25_34	25-34	1	1	51925	25962	1202	240
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	25_34	25-34	43	1	51320	11253	552	0
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	25_34	25-34	5	1	49791	12146	344	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	25_34	25-34	2	1	49165	24582	66	33
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	25_34	25-34	6	1	48489	17565	318	30
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	25_34	25-34	11	1	48294	16339	229	16
Mark Durkan	Fine Gael	2002340613394109	Facebook	25_34	25-34	1	1	47217	23608	235	47
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	25_34	25-34	3	1	46827	10641	26	0
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	25_34	25-34	10	1	46477	11606	123	16
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	25_34	25-34	10	1	46235	9482	208	16
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	25_34	25-34	4	1	45126	17905	223	28
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	25_34	25-34	3	1	44695	8939	106	0
John Crombez	sp.a	264131406977201	Facebook	25_34	25-34	3	1	44185	8837	205	29
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	25_34	25-34	5	1	44154	9442	103	0
Alfahír	Alfahír Hírportál	525574220799452	Facebook	25_34	25-34	5	1	43819	9467	135	29
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	25_34	25-34	6	1	43514	9690	484	70
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	25_34	25-34	11	1	42318	8695	161	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	25_34	25-34	4	1	42044	8409	92	0
PNL Oradea	PNL Oradea	304085190083197	Facebook	25_34	25-34	7	1	40661	10906	88	12
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	25_34	25-34	2	1	40525	19964	12	0
Landtag Rheinland-Pfalz	Landtag Rheinland-Pfalz	1339267256128796	Facebook	25_34	25-34	2	1	40494	11099	403	60
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	25_34	25-34	2	1	40450	16982	169	29
RMDSZ	RMDSZ	102601499822802	Facebook	25_34	25-34	9	1	40228	10685	39	0
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	25_34	25-34	4	1	40040	17518	74	14
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	25_34	25-34	15	1	39548	10395	419	0
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	25_34	25-34	3	1	39409	9376	117	0
Barbara Pas	Vlaams Belang	365242667182267	Facebook	25_34	25-34	1	1	39047	19523	195	97
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	25_34	25-34	3	1	38889	7778	77	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	25_34	25-34	18	1	38728	16786	417	27
Instituto Internacional de Derecho y Medio Ambiente (IIDMA)	Laura Fernández Dobarro	219220477095	Facebook	25_34	25-34	2	1	38570	7714	76	0
Ian Borg	Ian Borg	151496594943131	Facebook	25_34	25-34	5	1	38223	8111	93	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	25_34	25-34	6	1	37548	7485	396	72
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	25_34	25-34	4	1	37123	7953	86	16
Peter Gillo	Peter Gillo	578310722649724	Facebook	25_34	25-34	3	1	36644	8427	365	65
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	25_34	25-34	3	1	36532	7306	41	6
Urmas Paet	Paet Urmas	223092011815453	Facebook	25_34	25-34	2	1	35479	7096	89	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	25_34	25-34	5	1	35366	10366	100	11
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	25_34	25-34	13	1	35258	9129	295	96
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	25_34	25-34	3	1	35247	10655	302	79
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	25_34	25-34	4	1	34993	6998	135	10
Junge Liberale JuLis Bayern	Junge Liberale Bayern e.V.	109135205793336	Facebook	25_34	25-34	2	1	34878	8761	116	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	25_34	25-34	4	1	34778	6855	130	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	25_34	25-34	11	1	34747	9115	334	0
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	25_34	25-34	4	1	34317	14694	89	34
Partito Democratico	Partito Democratico	77034286895	Facebook	25_34	25-34	1	1	33137	16569	165	33
Paola Testori	Paola Testori	658895384568072	Facebook	25_34	25-34	15	1	32997	7497	509	16
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	25_34	25-34	4	1	32833	7874	363	54
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	25_34	25-34	2	1	32668	16334	35	6
MSZP	MSZP	115388925185513	Facebook	25_34	25-34	5	1	32664	15593	53	10
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	25_34	25-34	3	1	32550	6510	64	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	25_34	25-34	5	1	32396	11679	147	14
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	25_34	25-34	4	1	32338	6467	127	0
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	25_34	25-34	2	1	32227	6445	321	64
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	25_34	25-34	17	1	32191	8259	408	13
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	25_34	25-34	3	1	32068	9856	98	11
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	25_34	25-34	6	1	32027	7804	100	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	25_34	25-34	4	1	31474	13058	50	0
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	25_34	25-34	4	1	31444	6472	67	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	25_34	25-34	18	1	31324	5839	488	35
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	25_34	25-34	22	1	31251	5815	1275	0
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	25_34	25-34	16	1	31247	7411	628	0
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	25_34	25-34	5	1	31129	7638	397	46
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	25_34	25-34	27	1	31058	6845	695	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	25_34	25-34	8	1	30965	7583	348	50
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	25_34	25-34	9	1	30909	6489	122	0
Bayernpartei	Bayernpartei	78309442751	Facebook	25_34	25-34	7	1	30813	6688	334	55
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	25_34	25-34	16	1	30783	14442	217	42
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	25_34	25-34	5	1	30559	6019	39	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	25_34	25-34	4	1	30219	6939	83	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	25_34	25-34	4	1	29951	12474	40	14
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	25_34	25-34	4	1	29767	7343	142	0
FDP Hessen	FDP Hessen	188188564583	Facebook	25_34	25-34	2	1	29529	5906	58	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	25_34	25-34	3	1	29363	5826	80	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	25_34	25-34	5	1	29202	11681	163	17
Achille Variati	Achille Variati	478212418874107	Facebook	25_34	25-34	6	1	29186	5837	63	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	25_34	25-34	2	1	29177	5835	57	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	25_34	25-34	2	1	29138	6734	81	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	25_34	25-34	5	1	28360	5889	130	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	25_34	25-34	2	1	28275	11652	116	19
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	25_34	25-34	3	1	28165	5633	82	0
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	25_34	25-34	8	1	28162	6606	107	0
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	25_34	25-34	8	1	28139	7465	121	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	25_34	25-34	17	1	27970	4828	629	46
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	25_34	25-34	11	1	27233	7447	89	22
GroenLinks	GroenLinks	175740570505	Facebook	25_34	25-34	8	1	26980	12879	263	22
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	25_34	25-34	2	1	26915	5383	53	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	25_34	25-34	4	1	26725	5296	151	0
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	25_34	25-34	5	1	26555	5311	26	0
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	25_34	25-34	6	1	26401	5866	113	16
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	25_34	25-34	12	1	26010	6944	248	0
Naša voľba	Naša voľba	175203236178487	Facebook	25_34	25-34	2	1	25949	5189	51	0
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	25_34	25-34	1	1	25919	12960	129	25
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	25_34	25-34	2	1	25763	5152	151	25
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	25_34	25-34	3	1	25636	5127	237	47
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	25_34	25-34	10	1	25617	4702	255	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	25_34	25-34	36	1	25607	5023	698	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	25_34	25-34	3	1	25528	5382	16	0
HLAS	První prezidentská	320144481956623	Facebook	25_34	25-34	7	1	25281	4860	84	15
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	25_34	25-34	1	1	25204	12602	39	7
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	25_34	25-34	1	1	25146	5029	49	0
Claudia Gamon	NEOS	447992848717452	Facebook	25_34	25-34	2	1	25088	5017	250	50
Alberto Cirio	RedAbissi	1391061901114543	Facebook	25_34	25-34	10	1	25080	6659	194	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	25_34	25-34	23	1	24991	4686	27	9
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	25_34	25-34	13	1	24851	5413	334	0
CD&V Oostkamp	CD&V Oostkamp	2062142307347631	Facebook	25_34	25-34	1	1	24748	12374	123	24
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	25_34	25-34	1	1	24582	12291	122	24
Federico Perugini	Federico Perugini	356449288308129	Facebook	25_34	25-34	3	1	24524	10141	112	17
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	25_34	25-34	4	1	24427	4801	157	0
InFacts	InFacts	678120165658753	Facebook	25_34	25-34	2	1	24032	4792	62	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	25_34	25-34	1	1	23956	11978	59	11
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	25_34	25-34	2	1	23587	4717	218	43
West Midlands Labour	The Labour Party	1243222025739706	Facebook	25_34	25-34	4	1	23585	5132	98	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	25_34	25-34	7	1	23576	5973	171	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	25_34	25-34	5	1	23410	4785	49	0
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	25_34	25-34	2	1	23259	4651	33	5
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	25_34	25-34	7	1	22959	4572	62	9
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	25_34	25-34	1	1	22697	4539	44	0
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	25_34	25-34	1	1	22553	11276	87	43
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	25_34	25-34	17	1	22424	4661	408	31
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	25_34	25-34	3	1	22366	5592	73	0
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	25_34	25-34	2	1	22341	10777	24	4
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	25_34	25-34	4	1	22297	5260	103	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	25_34	25-34	3	1	21997	5198	64	0
informo.bg	informo.bg	262524054082832	Facebook	25_34	25-34	1	1	21715	10858	21	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	25_34	25-34	5	1	21677	5452	89	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	25_34	25-34	1	1	21626	10813	21	0
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	25_34	25-34	1	1	21531	4306	248	49
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	25_34	25-34	3	1	21372	5065	87	0
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	25_34	25-34	4	1	21360	4676	62	12
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	25_34	25-34	2	1	21338	5376	71	0
Scottish Green Party	Scottish Green Party	17999726169	Facebook	25_34	25-34	1	1	21330	4266	48	0
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	25_34	25-34	8	1	21283	4730	65	7
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	25_34	25-34	2	1	21283	4256	42	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	25_34	25-34	1	1	21160	4232	41	0
Pascal Smet	one.brussels	148221008918941	Facebook	25_34	25-34	2	1	20978	4195	64	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	25_34	25-34	4	1	20948	4315	44	0
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	25_34	25-34	5	1	20928	5739	29	0
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	25_34	25-34	1	1	20882	4176	41	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	25_34	25-34	19	1	20791	4364	316	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	25_34	25-34	1	1	20786	10393	120	24
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	25_34	25-34	2	1	20487	4097	71	0
