advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	45_54	45-54	3	1	185710	92855	1002	245
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	45_54	45-54	362	1	181614	696	17721	0
Jobbik Magyarországért Mozgalom	Országgyűlés Hivatala Jobbik Frakció	287770891404	Facebook	45_54	45-54	3	1	181048	75757	389	194
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	45_54	45-54	19	1	174984	71454	631	168
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	45_54	45-54	5	1	156134	64649	2288	448
SPÖ	SPÖ	77393060080	Facebook	45_54	45-54	25	1	151307	50057	1747	312
Open Vld	Open Vld	53668151866	Facebook	45_54	45-54	29	1	147615	48776	1113	159
Οι Έλληνες	In Progress	2273336566260671	Facebook	45_54	45-54	2	1	141933	61310	419	209
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	45_54	45-54	1	1	141246	70623	70	14
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	45_54	45-54	24	1	140660	54756	617	147
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	45_54	45-54	3	1	130771	50538	1258	244
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	45_54	45-54	6	1	126386	49356	471	81
Werner Kogler	Die Grünen	133612666671985	Facebook	45_54	45-54	2	1	116870	44534	1168	233
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	45_54	45-54	1	1	113611	45444	226	113
In Progress	In Progress	254883792041627	Facebook	45_54	45-54	1	1	113476	45390	226	113
Moderaterna	Moderaterna	7719591155	Facebook	45_54	45-54	19	1	110433	46250	1635	370
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	45_54	45-54	18	1	107709	46709	688	78
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	45_54	45-54	269	1	103630	23147	3769	0
USR Maramureș	USR Maramureș	1750327845246533	Facebook	45_54	45-54	1	1	102667	41067	215	43
Harald Vilimsky	FPÖ	547597092025909	Facebook	45_54	45-54	4	1	97876	34934	179	30
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	45_54	45-54	14	1	96425	21883	257	0
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	45_54	45-54	5	1	95913	40479	198	39
Carlo Calenda	Siamo Europei	131887960826264	Facebook	45_54	45-54	1	1	95464	38185	95	19
European Commission	European Commission	107898832590939	Facebook	45_54	45-54	3	1	95457	43783	179	35
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	45_54	45-54	1	1	94477	37791	188	94
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	45_54	45-54	9	1	91253	44113	414	56
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	45_54	45-54	3	1	85883	42942	239	112
ChristenUnie	ChristenUnie	211661062254003	Facebook	45_54	45-54	20	1	85610	16881	286	0
Romania #nuepsd	Future Innovation	293215748279337	Facebook	45_54	45-54	1	1	85285	34114	35	17
GMB Union	GMB Union	103295786760891	Facebook	45_54	45-54	4	1	83919	16784	240	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	45_54	45-54	34	1	82563	22933	611	0
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	45_54	45-54	5	1	82379	28532	441	79
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	45_54	45-54	1	1	80152	32061	801	160
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	45_54	45-54	10	1	78913	26103	315	59
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	45_54	45-54	43	1	78601	16277	976	0
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	45_54	45-54	2	1	72979	36490	298	129
VVD	VVD	121264564551002	Facebook	45_54	45-54	5	1	72745	33704	265	47
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	45_54	45-54	11	1	72162	27798	355	40
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	45_54	45-54	9	1	71362	15333	282	0
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	45_54	45-54	10	1	70462	15895	351	25
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	45_54	45-54	2	1	70025	35013	94	47
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	45_54	45-54	5	1	69927	30730	129	25
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	45_54	45-54	33	1	69366	15844	230	53
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	45_54	45-54	11	1	68997	15426	400	26
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	45_54	45-54	6	1	67525	25665	271	101
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	45_54	45-54	13	1	66987	15473	537	150
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	45_54	45-54	1	1	63757	31879	184	36
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	45_54	45-54	4	1	62598	24062	93	29
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	45_54	45-54	12	1	61723	13286	344	24
Cruel	In Progress	1949870255322243	Facebook	45_54	45-54	1	1	59727	23891	119	59
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	45_54	45-54	2	1	59611	29805	65	2
Peter Mertens	PVDA	236485149843971	Facebook	45_54	45-54	7	1	59020	26108	279	50
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	45_54	45-54	1	1	57865	28933	144	28
Alfahír	Alfahír Hírportál	525574220799452	Facebook	45_54	45-54	5	1	56234	12123	174	37
Compromís	Compromís	194053080624605	Facebook	45_54	45-54	49	1	55952	12583	791	21
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	45_54	45-54	15	1	53143	14203	194	0
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	45_54	45-54	29	1	52872	15883	627	13
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	45_54	45-54	8	1	52512	10449	296	26
Bayernpartei	Bayernpartei	78309442751	Facebook	45_54	45-54	7	1	52493	11096	547	98
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	45_54	45-54	9	1	52199	12011	425	111
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	45_54	45-54	6	1	52104	20104	116	20
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	45_54	45-54	1	1	51585	20634	119	24
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	45_54	45-54	3	1	49544	16981	169	23
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	45_54	45-54	3	1	49487	21787	229	46
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	45_54	45-54	9	1	49241	10556	178	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	45_54	45-54	6	1	46874	10113	483	85
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	45_54	45-54	23	1	46271	9465	102	25
People's Vote UK	People's Vote	748608695327755	Facebook	45_54	45-54	15	1	45956	11463	552	61
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	45_54	45-54	1	1	45625	18250	45	9
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	45_54	45-54	3	1	45420	9084	103	0
Achille Variati	Achille Variati	478212418874107	Facebook	45_54	45-54	6	1	44786	8957	101	0
PNL Oradea	PNL Oradea	304085190083197	Facebook	45_54	45-54	6	1	43264	10448	92	15
RMDSZ	RMDSZ	102601499822802	Facebook	45_54	45-54	10	1	42661	10708	43	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	45_54	45-54	5	1	42289	9029	132	0
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	45_54	45-54	1	1	40377	20189	100	20
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	45_54	45-54	7	1	39384	9986	333	32
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	45_54	45-54	7	1	39319	10652	157	18
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	45_54	45-54	4	1	38834	16728	51	9
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	45_54	45-54	6	1	38746	7725	88	0
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	45_54	45-54	11	1	38275	7645	152	0
Federico Perugini	Federico Perugini	356449288308129	Facebook	45_54	45-54	3	1	38021	15228	172	25
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	45_54	45-54	22	1	36441	7316	520	48
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	45_54	45-54	10	1	36138	8534	125	0
Alberto Cirio	RedAbissi	1391061901114543	Facebook	45_54	45-54	10	1	35840	8012	207	0
38 Degrees	38 Degrees	200006375787	Facebook	45_54	45-54	7	1	35556	9693	183	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	45_54	45-54	5	1	35271	7645	85	0
Partito Democratico	Partito Democratico	77034286895	Facebook	45_54	45-54	1	1	34784	17392	173	34
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	45_54	45-54	3	1	34489	6898	79	0
Mark Durkan	Fine Gael	2002340613394109	Facebook	45_54	45-54	1	1	34430	17215	343	172
Dr. Lukács László György	Országgyűlés Hivatala Jobbik Frakció	490006464353222	Facebook	45_54	45-54	1	1	34030	17015	105	52
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	45_54	45-54	1	1	33908	16954	84	16
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	45_54	45-54	2	1	33279	6656	69	13
Federica Picchi	Federica Picchi	362494797700891	Facebook	45_54	45-54	7	1	33275	6608	142	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	45_54	45-54	20	1	33262	6093	532	36
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	45_54	45-54	10	1	33125	11408	140	0
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	45_54	45-54	6	1	33024	8017	146	0
Barbara Pas	Vlaams Belang	365242667182267	Facebook	45_54	45-54	1	1	32860	16430	164	82
Daniela Poggio	ROCK communications	441486766660124	Facebook	45_54	45-54	6	1	32774	6100	328	0
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	45_54	45-54	8	1	32670	8629	166	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	45_54	45-54	5	1	32180	6847	74	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	45_54	45-54	5	1	31815	13220	180	20
Podemos Aragón	Podemos Equo	570770963015441	Facebook	45_54	45-54	2	1	31450	15725	90	14
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	45_54	45-54	18	1	31383	12365	482	17
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	45_54	45-54	5	1	31167	6233	57	28
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	45_54	45-54	2	1	30720	12024	119	19
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	45_54	45-54	3	1	30569	13371	130	24
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	45_54	45-54	1	1	30379	15189	703	140
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	45_54	45-54	4	1	30365	6073	90	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	45_54	45-54	5	1	29895	13351	172	19
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	45_54	45-54	4	1	29624	5924	173	25
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	45_54	45-54	2	1	29243	10671	106	16
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	45_54	45-54	12	1	28456	7362	199	0
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	45_54	45-54	3	1	28236	5890	86	33
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	45_54	45-54	8	1	28126	8893	141	0
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	45_54	45-54	2	1	28090	5618	58	11
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	45_54	45-54	2	1	28022	12247	35	7
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	45_54	45-54	6	1	27844	6195	230	34
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	45_54	45-54	7	1	27745	7167	75	9
Angela Russo	Angela Russo 	1624334387651107	Facebook	45_54	45-54	2	1	27707	5541	54	0
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	45_54	45-54	20	1	27522	5535	533	41
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	45_54	45-54	8	1	27448	7031	84	23
CD&V	CD&V	52997544531	Facebook	45_54	45-54	5	1	27256	9120	178	21
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	45_54	45-54	3	1	27133	5988	68	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	45_54	45-54	3	1	26988	5397	53	0
Deputati PD	Deputati PD	104652392900508	Facebook	45_54	45-54	5	1	26981	6344	78	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	45_54	45-54	4	1	26917	8713	54	0
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	45_54	45-54	5	1	26859	6057	62	11
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	45_54	45-54	1	1	26723	13361	133	26
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	45_54	45-54	18	1	26611	6336	396	19
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	45_54	45-54	1	1	26459	13229	66	13
Fabrizio Ferrandelli		73230810464	Facebook	45_54	45-54	1	1	26431	13215	131	26
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	45_54	45-54	2	1	26297	12629	12	0
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	45_54	45-54	4	1	26267	5737	64	0
Νίκη Τζαβέλα - Niki Tzavela Official	Φερονικη Τζαβελα	866035200090418	Facebook	45_54	45-54	1	1	26139	13069	130	26
Giorgos Amiras - Γιώργος Αμυράς	Giorgos Amiras - Γιώργος Αμυράς	1407652086114560	Facebook	45_54	45-54	1	1	26021	13010	129	26
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	45_54	45-54	2	1	25935	5187	155	26
MSZP	MSZP	115388925185513	Facebook	45_54	45-54	5	1	25899	9475	57	11
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	45_54	45-54	4	1	25842	5168	103	0
Ian Borg	Ian Borg	151496594943131	Facebook	45_54	45-54	5	1	25599	5693	80	0
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	45_54	45-54	3	1	25565	6466	232	46
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	45_54	45-54	6	1	25507	10084	118	15
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	45_54	45-54	1	1	25392	12696	126	25
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	45_54	45-54	3	1	25224	5045	117	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	45_54	45-54	6	1	25108	4964	301	44
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	45_54	45-54	1	1	25088	12544	38	7
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	45_54	45-54	8	1	24890	5861	148	0
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	45_54	45-54	20	1	24758	7672	90	12
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	45_54	45-54	4	1	24641	5222	57	11
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	45_54	45-54	8	1	24598	5861	344	37
sp.a	sp.a	57253967150	Facebook	45_54	45-54	3	1	23080	8391	83	12
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	45_54	45-54	3	1	22963	4592	24	3
ver.di	la red	252085013582	Facebook	45_54	45-54	1	1	22836	11418	228	114
School Cuts	National Education Union	871798409656672	Facebook	45_54	45-54	7	1	22488	4384	242	0
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	45_54	45-54	4	1	22394	4693	241	53
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	45_54	45-54	5	1	22364	5408	83	0
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	45_54	45-54	11	1	22259	5534	72	10
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	45_54	45-54	3	1	22198	5184	63	0
Andreas Schieder	SPÖ	290881691011354	Facebook	45_54	45-54	3	1	22151	10692	248	105
Dacian Cioloş	PLUS	107543802616247	Facebook	45_54	45-54	1	1	21990	4398	46	9
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	45_54	45-54	10	1	21906	6142	362	93
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	45_54	45-54	4	1	21822	4663	51	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	45_54	45-54	5	1	21761	7297	110	7
Приоритети	БЗНС	1163987410423594	Facebook	45_54	45-54	14	1	21431	5311	324	0
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	45_54	45-54	4	1	21178	4879	115	14
Corradino Mineo	Danila Tarantino	429319385345	Facebook	45_54	45-54	10	1	21065	5443	124	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	45_54	45-54	2	1	21055	4211	133	23
Έλληνες Ριζοσπάστες	Leonidas Chrysochoou	2076559345980059	Facebook	45_54	45-54	2	1	20913	4182	41	0
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	45_54	45-54	2	1	20735	4147	41	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	45_54	45-54	3	1	20450	4575	53	0
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	45_54	45-54	4	1	20384	7926	51	18
Sergio Chiamparino	Andrea Maccagno	263544377156823	Facebook	45_54	45-54	3	1	20280	4056	59	0
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	45_54	45-54	4	1	20161	5881	114	0
Mi Hazánk Mozgalom		620030171664750	Facebook	45_54	45-54	2	1	20129	4025	9	3
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	45_54	45-54	2	1	20058	9935	123	61
Maggie De Block	Maggie De Block	1410219772556421	Facebook	45_54	45-54	24	1	20024	4327	449	0
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	45_54	45-54	2	1	19714	3942	136	22
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	45_54	45-54	6	1	19664	6408	148	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	45_54	45-54	3	1	19651	4327	49	0
D66	D66	52985377549	Facebook	45_54	45-54	2	1	19633	8075	45	6
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	45_54	45-54	7	1	19533	3866	55	7
John Crombez	sp.a	264131406977201	Facebook	45_54	45-54	3	1	19437	3887	89	12
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	45_54	45-54	81	1	19409	1200	1462	0
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	45_54	45-54	3	1	19141	3828	37	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	45_54	45-54	1	1	19074	9537	18	0
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	45_54	45-54	4	1	18845	4640	114	0
Οικολογία Αλληλεγγύη	Γεώργιος Πανούχος	202906359747419	Facebook	45_54	45-54	2	1	18786	3757	64	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	45_54	45-54	1	1	18584	9292	107	21
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	45_54	45-54	2	1	18547	3709	67	0
Paola Testori	Paola Testori	658895384568072	Facebook	45_54	45-54	10	1	18495	3633	169	0
GroenLinks	GroenLinks	175740570505	Facebook	45_54	45-54	3	1	18355	9107	110	17
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	45_54	45-54	17	1	18270	3221	381	30
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	45_54	45-54	6	1	17730	4249	125	0
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	45_54	45-54	1	1	17632	3526	175	35
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	45_54	45-54	4	1	17488	4233	63	12
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	45_54	45-54	3	1	17407	4883	200	29
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	45_54	45-54	32	1	17340	2667	798	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	45_54	45-54	5	1	17340	3468	193	30
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	45_54	45-54	9	1	17043	4842	166	0
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	45_54	45-54	1	1	16952	3390	39	7
Nicola Danti	Nicola Danti	241424056063716	Facebook	45_54	45-54	3	1	16923	3790	44	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	45_54	45-54	5	1	16815	4426	94	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	45_54	45-54	18	1	16798	3272	458	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	45_54	45-54	9	1	16774	3884	191	0
En Comú Podem	En Comú Podem	463627663844039	Facebook	45_54	45-54	2	1	16725	3345	166	33
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	45_54	45-54	2	1	16533	3306	32	0
DIE LINKE	DIE LINKE	47694585682	Facebook	45_54	45-54	4	1	16458	3977	181	24
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	45_54	45-54	2	1	16427	3285	163	32
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	45_54	45-54	1	1	16219	3243	32	0
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	45_54	45-54	2	1	16206	3241	58	0
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	45_54	45-54	3	1	15990	3770	170	25
Peter Gillo	Peter Gillo	578310722649724	Facebook	45_54	45-54	3	1	15943	3576	159	29
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	45_54	45-54	3	1	15931	3766	66	18
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	45_54	45-54	4	1	15769	4309	80	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	45_54	45-54	10	1	15749	2974	116	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	45_54	45-54	25	1	15745	3085	434	0
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	45_54	45-54	11	1	15666	3710	50	3
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	45_54	45-54	2	1	15585	3117	165	29
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	45_54	45-54	8	1	15560	3467	46	6
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	45_54	45-54	5	1	15531	3106	111	0
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	45_54	45-54	2	1	15524	3104	36	7
Social Democrats	Social Democrats	1012851375393300	Facebook	45_54	45-54	16	1	15466	3561	74	0
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	45_54	45-54	13	1	15360	3455	191	0
