advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	13_17	13-17	10	1	837	167	16	0
Andreas von Brühl	Andreas Sebastian Graf Von Brühl 	227743204230314	Facebook	13_17	13-17	2	1	834	0	82	0
Mette Poulsen	Poulsen Mette	1732891513391281	Facebook	13_17	13-17	2	1	833	0	24	3
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	13_17	13-17	1	1	811	0	10	0
Deputati PD	Deputati PD	104652392900508	Facebook	13_17	13-17	4	1	810	204	2	0
Beckton Labour	George James Harris	439640700178969	Facebook	13_17	13-17	1	1	777	0	89	0
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	13_17	13-17	1	1	713	0	9	0
Peter Hametner	Peter Hametner	388385461980020	Facebook	13_17	13-17	1	1	687	137	1	0
Υποψήφιος Ευρωβουλευτής Νικόλας Καρακίτσος	Nikolaos Karakitsos	299812430697382	Facebook	13_17	13-17	1	1	674	134	13	0
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	13_17	13-17	3	1	673	305	7	0
Kristdemokraterna Täby	Kristdemokraterna Täby	500140550093378	Facebook	13_17	13-17	1	1	639	0	5	0
A kiló nem százat jelent.	Antlfinger Edvárd	172924162721825	Facebook	13_17	13-17	1	1	619	123	1	0
Jusos Freiburg	Jusos Freiburg	452121134820659	Facebook	13_17	13-17	2	1	604	0	59	0
Luigi Pantisano	Luigi Pantisano	1006758069529993	Facebook	13_17	13-17	1	1	593	0	58	0
SPÖ Obersteiermark Ost	SPÖ Obersteiermark Ost	639538052795950	Facebook	13_17	13-17	1	1	554	110	10	0
SPD Friedrichshafen	Luca Elias Baumann	227497950644482	Facebook	13_17	13-17	1	1	505	0	50	0
SPD Eimsbüttel	SPD Hamburg	251214968313715	Facebook	13_17	13-17	2	1	490	0	48	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	13_17	13-17	3	1	475	95	9	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	13_17	13-17	6	1	465	0	46	0
Matteo Melato - Lega Reggio Emilia	Matteo Melato 	539466976169977	Facebook	13_17	13-17	1	1	433	0	42	0
Jusos Schleswig-Holstein	Jusos Schleswig-Holstein	185490505413	Facebook	13_17	13-17	2	1	423	77	11	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	13_17	13-17	1	1	407	81	0	0
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	13_17	13-17	2	1	405	0	5	0
Jesper Petersen	Jesper Petersen	287814831337164	Facebook	13_17	13-17	1	1	398	79	1	0
kontrast.at	kontrast.at	1079650008770485	Facebook	13_17	13-17	1	1	398	79	0	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	13_17	13-17	5	1	393	63	13	0
Socialdemokraterna Värmdö - Framtidspartiet	Nygren Linda Elisabet	217897918243937	Facebook	13_17	13-17	1	1	392	78	3	0
BÜNDNIS 90/DIE GRÜNEN Kreisverband Neckar-Odenwald	Bündnis 90/Die Grünen, Kreisverband Neckar-Odenwald	546103272077045	Facebook	13_17	13-17	8	1	388	0	38	0
Stop Korki na Bałuckiego		204126866871498	Facebook	13_17	13-17	2	1	385	0	8	0
Dr. Horst Baier	Dr. Horst Baier	220262751399177	Facebook	13_17	13-17	2	1	380	0	37	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	13_17	13-17	3	1	372	152	4	0
Tiverton & Honiton Liberal Democrats	Dr. J Timperley on behalf of Tiverton and Honiton Liberal Democrats	150862338924727	Facebook	13_17	13-17	1	1	372	0	42	0
Roland Heintze	CDU Landesverband Hamburg	751240091655625	Facebook	13_17	13-17	1	1	370	0	36	0
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	13_17	13-17	1	1	365	182	3	0
CDU Ostprignitz-Ruppin	CDU OPR	226018367465596	Facebook	13_17	13-17	7	1	364	0	36	0
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	13_17	13-17	1	1	361	180	3	0
BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	13_17	13-17	3	1	354	51	14	0
Friddens- a Solidaritéitsplattform	Gary Diderich	110747949801520	Facebook	13_17	13-17	1	1	341	68	6	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	13_17	13-17	1	1	340	68	6	0
Norbert Hofer	FPÖ	1650580648552563	Facebook	13_17	13-17	1	1	330	66	6	0
Steffen Beckmann AfD	Steffen Beckmann	2242760109144391	Facebook	13_17	13-17	1	1	313	62	6	0
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	13_17	13-17	1	1	312	62	6	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	13_17	13-17	3	1	310	29	19	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	13_17	13-17	2	1	307	61	1	0
Sebastian Mylsted-Schenstrøm - Venstre, Næstved	Mylsted-Schenstrøm Sebastian	437813842938863	Facebook	13_17	13-17	2	1	294	0	3	0
Grüne Jena	Wolfgang Volkmer	367774396672401	Facebook	13_17	13-17	1	1	288	57	5	0
Partei der Humanisten Bremen	Axel Börold	1477347775705985	Facebook	13_17	13-17	1	1	285	0	28	0
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	13_17	13-17	1	1	282	0	32	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	13_17	13-17	2	1	277	103	3	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	13_17	13-17	3	1	271	54	5	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	13_17	13-17	1	1	268	0	26	0
Jos Lantmeeters	Nieuw-Vlaamse Alliantie	2253398908319094	Facebook	13_17	13-17	1	1	261	130	2	0
Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	13_17	13-17	1	1	258	51	5	0
Jusos Hamburg	SPD Hamburg	114266450799	Facebook	13_17	13-17	1	1	252	50	4	0
Erik Ciardi - en smålänning i Europa	Bengtsson Qvarnström Bert B Filip	228671011420851	Facebook	13_17	13-17	2	1	251	36	2	0
Politik muss wieder für die einfachen Menschen gemacht werden.	Georg Krejci	2060122567590322	Facebook	13_17	13-17	3	1	242	0	24	0
N-VA Mechelen	Nieuw-Vlaamse Alliantie	250836601610919	Facebook	13_17	13-17	1	1	242	48	4	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	13_17	13-17	5	1	224	43	4	0
CDU	CDU	78502295414	Facebook	13_17	13-17	32	1	223	15	15	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	13_17	13-17	1	1	217	43	4	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	13_17	13-17	2	1	212	82	2	0
Junge Liberale JuLis Erfurt	Junge Liberale (JuLis) Erfurt	347832572265719	Facebook	13_17	13-17	1	1	203	0	20	0
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	13_17	13-17	2	1	190	32	5	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	13_17	13-17	2	1	181	49	3	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	13_17	13-17	1	1	180	36	3	0
Stefano Passarini	Stefano Passarini	573828172688916	Facebook	13_17	13-17	2	1	178	0	17	0
Piratenpartei Ansbach Weißenburg-Gunzenhausen	Piratenpartei Ansbach/Weißenburg-Gunzenhausen	113339232140512	Facebook	13_17	13-17	2	1	178	0	17	0
Councillor Tom Ashton	Thomas Ashton, Dunscroft, Main Road, Wrangle, Boston, Lincolnshire UK. PE22 9AZ	301790566852530	Facebook	13_17	13-17	1	1	176	0	20	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	13_17	13-17	1	1	172	34	0	0
Herczeg Tamás	Nagy Sándor	292787761246129	Facebook	13_17	13-17	1	1	170	34	0	0
Rasmus Peter Henriksen	Henriksen Rasmus Peter	1522101171358705	Facebook	13_17	13-17	1	1	170	0	2	0
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	13_17	13-17	5	1	169	10	12	0
Pinksixty	Leeze Lawrence	108182029247820	Facebook	13_17	13-17	1	1	165	0	18	0
FDP Karlsruhe-Stadt	FDP Kreisverband Karlsruhe-Stadt	342930772424635	Facebook	13_17	13-17	3	1	164	22	7	0
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	13_17	13-17	1	1	164	0	16	0
FDP Bielefeld	Jan-Maik Schlifter De La Fontaine	153467308073688	Facebook	13_17	13-17	1	1	164	0	16	0
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	13_17	13-17	1	1	158	0	15	0
Miljöpartiet de gröna region Kalmar	Miljöpartiet de gröna Kalmar län	161091964101674	Facebook	13_17	13-17	1	1	158	0	1	0
Κύμα Ενωμένων Πολιτών - Δημήτρης Δαβάκης	Dimitrios Davakis	1514283778797349	Facebook	13_17	13-17	1	1	158	31	3	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	13_17	13-17	2	1	136	0	13	0
Βαγγέλης Βαβουλιώτης	Βαβουλιωτης Αθανασιος	386756061904875	Facebook	13_17	13-17	1	1	135	0	13	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	13_17	13-17	1	1	135	0	13	0
CDU Cottbus	CDU Cottbus	146947498681487	Facebook	13_17	13-17	2	1	131	19	5	0
Jussi Mäkipelto - Eurovaaliehdokas 105 - Liberaalipuolue	Makipel To Jussi Markus	1057558317751103	Facebook	13_17	13-17	1	1	130	0	12	0
SPD Remseck am Neckar	SPD Remseck a.N.	347490025813757	Facebook	13_17	13-17	1	1	121	0	11	0
Αριστερή Πρωτοβουλία Γλυφάδας - με την αριστερά της ρήξης & της ανατροπής	Παναγιωτης Βασιλακης	271036136394392	Facebook	13_17	13-17	1	1	120	0	11	0
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	13_17	13-17	1	1	118	0	11	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	13_17	13-17	1	1	116	58	1	0
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	13_17	13-17	1	1	104	20	2	0
SPD Sachsen	SPD Sachsen	50169278122	Facebook	13_17	13-17	1	1	104	20	2	0
Per Chiesina Uzzanese	Per Chiesina Uzzanese - Di Nuovo Insieme	1402850209999395	Facebook	13_17	13-17	1	1	100	0	9	0
Cllr Mike Diamond	Cllr Mike Diamond 	1768404463408418	Facebook	13_17	13-17	1	1	99	0	11	0
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	13_17	13-17	1	1	99	49	1	0
Νίκος Χουντής-Nikos Chountis	Konstantinos Siampanopoulos	462603193829493	Facebook	13_17	13-17	1	1	99	49	0	0
Landtag von Baden-Württemberg	Landtag von Baden-Württemberg	2015022955380034	Facebook	13_17	13-17	1	1	94	18	1	0
Maria Johansson Liberalerna	Johansson Maria Birgitta	200983887194604	Facebook	13_17	13-17	1	1	93	0	0	0
SPD Oberneuland	SPD Oberneuland	1638965259687442	Facebook	13_17	13-17	1	1	93	0	9	0
Alexander Hannes	CSU Kreisverband Regen	287380818788155	Facebook	13_17	13-17	1	1	90	0	8	0
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	13_17	13-17	1	1	90	18	0	0
SPD Region Hannover	Ermana Nurkovic	110715173724	Facebook	13_17	13-17	1	1	90	18	1	0
Bündnis 90/Die Grünen Kreisverband Tübingen	Bündnis 90/Die Grünen Kreisverband Tübingen	516823841675813	Facebook	13_17	13-17	1	1	88	17	1	0
GRAS Innsbruck	Grüne & Alternative Student_innen	169544599829393	Facebook	13_17	13-17	2	1	87	14	3	0
Junge Union Mannheim	Junge Union Mannheim	403423809690190	Facebook	13_17	13-17	2	1	87	0	8	0
SPD BRANDENBURG	SPD BRANDENBURG	139470429458087	Facebook	13_17	13-17	1	1	87	17	1	0
SPD Dresden-West	SPD Ortsverein Dresden-West	164123927360388	Facebook	13_17	13-17	1	1	86	17	1	0
AfD Stuttgart	AfD Stuttgart	1224202144262985	Facebook	13_17	13-17	1	1	85	17	1	0
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	13_17	13-17	1	1	84	16	1	0
Miljöpartiet de gröna i Katrineholm	Miljöpartiet de gröna i Katrineholm	744040148974429	Facebook	13_17	13-17	1	1	82	0	0	0
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	13_17	13-17	1	1	79	0	1	0
SPD Oberspreewald-Lausitz	Alexander Krüger	236968340096641	Facebook	13_17	13-17	2	1	73	14	1	0
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	13_17	13-17	1	1	72	14	1	0
Kristdemokraterna på Gotland	Kristdemokraterna på Gotland	1375539726041747	Facebook	13_17	13-17	1	1	72	0	0	0
Karsten Hilse	Karsten Hilse 	358099231236311	Facebook	13_17	13-17	1	1	71	0	7	0
Diana Morant Ripoll	PSPV-PSOE Gandia	395203127349684	Facebook	13_17	13-17	1	1	68	34	0	0
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	13_17	13-17	3	1	67	0	0	0
Lista Civica "ProgettiAmo Savignano"	Enrico Tagliavini	2111477435580468	Facebook	13_17	13-17	1	1	63	0	6	0
Luisa Regimenti	Luisa Regimenti	201996906606311	Facebook	13_17	13-17	1	1	63	31	0	0
Antonio Morales Méndez	Nueva Canarias	972435506102094	Facebook	13_17	13-17	1	1	63	12	1	0
Bernhard Daldrup		392079271343256	Facebook	13_17	13-17	1	1	62	0	6	0
CDU Stadtverband Nauen	CDU Nauen	425338230825019	Facebook	13_17	13-17	1	1	61	0	6	0
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	13_17	13-17	2	1	60	27	0	0
Eraldo Ciangherotti	Eraldo Ciangherotti	1020725961324733	Facebook	13_17	13-17	1	1	57	11	1	0
Leon Schwarze	Leon Schwarze	1047441932065318	Facebook	13_17	13-17	1	1	53	0	5	0
Fabio Amendolara	Fabio Amendolara	122191987831675	Facebook	13_17	13-17	2	1	52	6	2	0
Matthias Paul - Ihr Bürgermeisterkandidat für Burgdorf	Matthias Paul	587171618465873	Facebook	13_17	13-17	2	1	51	0	5	0
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	13_17	13-17	1	1	51	0	1	0
Kristdemokraterna Falkenberg	Ferris Georgia Minnie Anna	184270554952699	Facebook	13_17	13-17	1	1	51	0	2	0
Sven Giegold	Sven Giegold	1391306014465513	Facebook	13_17	13-17	3	1	48	24	0	0
MalnateSostenibile	Lista civica Malnate Sostenibile	397809613568460	Facebook	13_17	13-17	2	1	47	0	4	0
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	13_17	13-17	1	1	47	0	4	0
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	13_17	13-17	1	1	46	0	4	0
Bündnis 90/Die Grünen Anhalt-Bitterfeld	BÜNDNIS 90/DIE GRÜNEN Kreisverband Anhalt-Bitterfeld	409153932473503	Facebook	13_17	13-17	2	1	45	0	4	0
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	13_17	13-17	1	1	45	22	0	0
Movimento Cinque Stelle Folignano	Diego Di Ovidio	363976727107282	Facebook	13_17	13-17	3	1	45	8	1	0
Marie-Agnes Strack-Zimmermann	Marie-Agnes Strack-Zimmermann	782677895144628	Facebook	13_17	13-17	1	1	41	0	4	0
European Parliament	European Parliament	178362315106	Facebook	13_17	13-17	5	1	41	20	0	0
Vänsterpartiet Sundbyberg	Vänsterpartiet Sundbyberg	1592860820974499	Facebook	13_17	13-17	1	1	40	0	0	0
PD Palo del Colle	Gabriella Sasso	1578164322435113	Facebook	13_17	13-17	1	1	39	7	0	0
