region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alsace	Alsace	FR	France	7054	1669	1009360	394282	11495	1891
aquitaine	Aquitaine	FR	France	7334	1720	1307420	443406	14893	1561
auvergne	Auvergne	FR	France	6235	1481	625449	198246	8193	1340
basse_normandie	Basse-Normandie	FR	France	6361	1498	378529	153099	4886	869
bourgogne	Bourgogne	FR	France	6465	1497	568806	190001	9906	895
bretagne	Bretagne	FR	France	7015	1631	2142012	728154	24040	4904
centre	Centre	FR	France	6873	1620	1244075	473565	15574	2788
champagne_ardenne	Champagne-Ardenne	FR	France	6426	1520	583364	220382	6748	965
corse	Corse	FR	France	5269	1273	143400	35511	1267	17
franche_comte	Franche-Comté	FR	France	6186	1455	353313	117250	5902	494
haute_normandie	Haute-Normandie	FR	France	6751	1593	514607	171817	6535	443
languedoc_roussillon	Languedoc-Roussillon	FR	France	7222	1672	2160851	713842	25542	3351
limousin	Limousin	FR	France	5822	1381	1382454	519833	14392	2624
lorraine	Lorraine	FR	France	7039	1646	2985914	1111099	35905	5797
midi_pyrenees	Midi-Pyrénées	FR	France	7222	1682	2005057	671091	16255	1819
nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	7508	1766	3844049	1460648	38938	6600
pays_de_la_loire	Pays de la Loire	FR	France	7058	1664	1684599	611572	21813	2887
picardie	Picardie	FR	France	6670	1579	1854398	663188	22086	3402
poitou_charentes	Poitou-Charentes	FR	France	6520	1536	665977	272555	10620	1977
provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	7916	1875	3988708	1289788	38491	3825
rhone_alpes	Rhône-Alpes	FR	France	7931	1868	7176367	2602629	80623	12225
ile_de_france	Île-de-France	FR	France	9217	2306	20094988	7192661	203194	31454
