spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	HR	Croatia	92	34	1506034	402803	8079	0
50_100	50 - 100	HR	Croatia	90	33	5119	1431	34	0
100_1k	100 - 1k	HR	Croatia	6	4	359455	164729	1520	304
