advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	50_100	50 - 100	SE	Sweden	119	1	938423	264917	13206	2776
Moderaterna	Moderaterna	7719591155	Facebook	50_100	50 - 100	SE	Sweden	75	1	895201	220896	12663	2566
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	50_100	50 - 100	SE	Sweden	23	1	727190	332144	2951	611
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	50_100	50 - 100	SE	Sweden	76	1	685658	192322	8712	1825
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	50_100	50 - 100	SE	Sweden	26	1	562226	167379	4558	921
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	50_100	50 - 100	SE	Sweden	20	1	538524	174641	3720	748
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	50_100	50 - 100	SE	Sweden	31	1	441413	103463	3806	792
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	50_100	50 - 100	SE	Sweden	22	1	432259	114459	3735	756
SSU	SSU	45101268520	Facebook	50_100	50 - 100	SE	Sweden	27	1	363472	78794	3972	813
Plan International Sverige	Plan International Sverige	382243262003	Facebook	50_100	50 - 100	SE	Sweden	18	1	334699	122127	2318	480
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	50_100	50 - 100	SE	Sweden	22	1	291807	91641	3141	645
Rädda Barnen	Rädda Barnen	72659261793	Facebook	50_100	50 - 100	SE	Sweden	16	1	274978	84020	2302	472
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	50_100	50 - 100	SE	Sweden	18	1	244386	54721	3110	629
Nya Moderaterna i Kalmar län	Hemgard Lars Peter	159513904100440	Facebook	50_100	50 - 100	SE	Sweden	12	1	205754	42739	2073	419
Centerpartiet	Centerpartiet	12690894340	Facebook	50_100	50 - 100	SE	Sweden	13	1	185224	39142	1883	386
Tomas Tobé	Moderaterna	1829725353928210	Facebook	50_100	50 - 100	SE	Sweden	23	1	182792	48816	3347	686
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	50_100	50 - 100	SE	Sweden	8	1	182256	51121	1646	329
Arba Kokalari	Moderaterna i Stockholms stad och län	355819811185620	Facebook	50_100	50 - 100	SE	Sweden	12	1	172971	34594	1479	307
Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	50_100	50 - 100	SE	Sweden	8	1	160029	33340	1646	329
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	50_100	50 - 100	SE	Sweden	10	1	158128	32389	1464	299
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	50_100	50 - 100	SE	Sweden	9	1	157280	31965	1456	296
Unga Feminister	Unga Feminister	100642360004457	Facebook	50_100	50 - 100	SE	Sweden	6	1	155585	44453	1234	247
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	50_100	50 - 100	SE	Sweden	16	1	155378	50510	1907	397
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	50_100	50 - 100	SE	Sweden	21	1	141530	32500	2144	454
Jordens Vänner / Friends of the Earth Sweden	Jordens Vänner / Friends of the Earth Sweden	207890945895422	Facebook	50_100	50 - 100	SE	Sweden	5	1	138024	54277	633	131
