advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	65_	65+	EL	Greece	1	1	73029	29211	72	14
Οι Έλληνες	In Progress	2273336566260671	Facebook	65_	65+	EL	Greece	2	1	67319	28334	176	88
INBOX	New Digital Media	369693523475596	Facebook	65_	65+	EL	Greece	10	1	45277	16610	83	3
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	65_	65+	EL	Greece	43	1	44615	8842	616	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	65_	65+	EL	Greece	10	1	42958	9580	126	0
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	65_	65+	EL	Greece	1	1	36925	14770	73	36
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	65_	65+	EL	Greece	4	1	33969	6994	79	0
In Progress	In Progress	254883792041627	Facebook	65_	65+	EL	Greece	1	1	32411	12964	64	32
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	65_	65+	EL	Greece	1	1	26476	10590	52	26
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	65_	65+	EL	Greece	6	1	25776	10843	111	47
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	65_	65+	EL	Greece	3	1	24786	11008	109	20
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	65_	65+	EL	Greece	5	1	20290	4380	48	0
Νίκη Τζαβέλα - Niki Tzavela Official	Φερονικη Τζαβελα	866035200090418	Facebook	65_	65+	EL	Greece	1	1	20060	10030	100	20
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	65_	65+	EL	Greece	5	1	19866	3973	39	0
Sofia Sakorafa	Sofia Sakorafa	211831995597479	Facebook	65_	65+	EL	Greece	1	1	18929	3786	37	0
Cruel	In Progress	1949870255322243	Facebook	65_	65+	EL	Greece	1	1	16459	6583	32	16
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	65_	65+	EL	Greece	1	1	16370	8185	16	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	65_	65+	EL	Greece	2	1	15893	3178	101	17
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	65_	65+	EL	Greece	5	1	14488	3415	50	0
Giorgos Amiras - Γιώργος Αμυράς	Giorgos Amiras - Γιώργος Αμυράς	1407652086114560	Facebook	65_	65+	EL	Greece	1	1	13845	6922	69	13
Γιάννης Δάλμας	Ioannis Dalmas	321260791914587	Facebook	65_	65+	EL	Greece	2	1	13470	2655	45	0
Έλληνες Ριζοσπάστες	Leonidas Chrysochoou	2076559345980059	Facebook	65_	65+	EL	Greece	2	1	12441	2488	24	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	65_	65+	EL	Greece	5	1	11939	2771	57	0
Λυδία Ιωαννίδου Μουζάκα	mastologos	318223092210594	Facebook	65_	65+	EL	Greece	1	1	11335	2267	22	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	65_	65+	EL	Greece	3	1	10530	2248	24	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	65_	65+	EL	Greece	7	1	8849	2701	183	0
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	65_	65+	EL	Greece	3	1	8666	2039	25	0
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	65_	65+	EL	Greece	2	1	8562	1712	27	0
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι	Kleopatra Sidiropoulou	272999270266817	Facebook	65_	65+	EL	Greece	1	1	8434	1687	16	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	65_	65+	EL	Greece	1	1	7640	1528	15	0
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	65_	65+	EL	Greece	1	1	7437	1487	14	0
Νίκος Πέππας - Υποψήφιος Δημοτικός Σύμβουλος	Νίκος Πέππας	589295414486770	Facebook	65_	65+	EL	Greece	4	1	7320	1440	43	0
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής	Μωρου Ισμηνη	650014548746122	Facebook	65_	65+	EL	Greece	2	1	6411	1696	23	0
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	65_	65+	EL	Greece	1	1	5345	1069	10	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	65_	65+	EL	Greece	5	1	4012	1333	21	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	65_	65+	EL	Greece	1	1	3651	730	7	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	65_	65+	EL	Greece	1	1	3344	668	6	0
Πατριωτική Ριζοσπαστική Ένωση	Ελευθεριος Συναδινος	2119221251680890	Facebook	65_	65+	EL	Greece	1	1	2776	555	5	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	Γιώργος Σταύρος Κρεμλής	548959368535123	Facebook	65_	65+	EL	Greece	1	1	2663	1331	26	0
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	65_	65+	EL	Greece	2	1	2377	577	7	0
Δημήτριος Μελάς	Σ. Παυλιδης	322928891749288	Facebook	65_	65+	EL	Greece	8	1	2245	278	112	0
Politico Lab	Politico Lab	1092676900776165	Facebook	65_	65+	EL	Greece	2	1	2138	1033	27	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	65_	65+	EL	Greece	2	1	2137	492	5	0
Νίκος Χουντής-Nikos Chountis	Konstantinos Siampanopoulos	462603193829493	Facebook	65_	65+	EL	Greece	1	1	2080	1040	20	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	65_	65+	EL	Greece	2	1	1994	399	39	0
European Commission	European Commission	107898832590939	Facebook	65_	65+	EL	Greece	2	1	1716	858	4	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	65_	65+	EL	Greece	3	1	1638	322	7	0
Dimitris Aslanidis	Dimitrios Aslanidis	617015765409839	Facebook	65_	65+	EL	Greece	1	1	1415	283	2	0
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	65_	65+	EL	Greece	5	1	1350	224	44	0
Smart Concepts	Smart Concepts	283818458361591	Facebook	65_	65+	EL	Greece	1	1	1301	260	25	0
Δέσποινα Καϊσίδου - Υποψήφια Σύμβουλος Περιφέρειας Αττικής με τη ΝΕΑ ΑΡΧΗ	Δέσποινα Καϊσίδου	2362047030473326	Facebook	65_	65+	EL	Greece	2	1	1271	203	45	0
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	65_	65+	EL	Greece	1	1	1078	215	2	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	65_	65+	EL	Greece	2	1	997	293	4	0
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	65_	65+	EL	Greece	1	1	983	196	1	0
Άσπα Γοσποδίνη - Υποψήφια Ευρωβουλευτής Κινήματος Αλλαγής	Άσπα Γοσποδίνη	566613627164683	Facebook	65_	65+	EL	Greece	1	1	908	181	18	0
ΣΥΜΠΟΛΙΤΕΙΑ	Dimitra Kehagia	748401935189589	Facebook	65_	65+	EL	Greece	3	1	857	324	16	0
Eva Boura	Eva Boura	2168265216585688	Facebook	65_	65+	EL	Greece	1	1	847	169	16	0
Δρ. Γρηγόρης Λέων, Ιατροδικαστής	Grigorios Leon	185241851651860	Facebook	65_	65+	EL	Greece	1	1	770	154	15	0
Δημήτρης Καψάλης - Υποψήφιος Δημοτικός Σύμβουλος	Dimitrios Kapsalis	576024002899277	Facebook	65_	65+	EL	Greece	1	1	707	141	14	0
Αναστάσης Περράκης - Το Ποτάμι	Anastasios Perrakis	758329734261780	Facebook	65_	65+	EL	Greece	3	1	572	0	56	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	51638783172	Facebook	65_	65+	EL	Greece	1	1	541	108	10	0
Ματίνα Πρίγκου - Υποψήφια Δημοτική Σύμβουλος Βόλου	Stamatia Prigkou	438322063396527	Facebook	65_	65+	EL	Greece	1	1	538	107	10	0
Βενετόπουλος Χριστόδουλος - Υπ. Ευρωβουλευτής ΝΕΟ	Χριστοδουλος Βενετοπουλος	289155901968557	Facebook	65_	65+	EL	Greece	1	1	529	105	10	0
Κύμα Ενωμένων Πολιτών - Δημήτρης Δαβάκης	Dimitrios Davakis	1514283778797349	Facebook	65_	65+	EL	Greece	1	1	515	103	10	0
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	65_	65+	EL	Greece	1	1	472	94	9	0
Erik Miltiadis Edman	Edman Erik Miltiadis	918665584992305	Facebook	65_	65+	EL	Greece	1	1	256	51	5	0
Βαγγέλης Τσαμήτας - Υποψήφιος Δήμαρχος Αλίμου	Baggelis Tsamitas	794521677550806	Facebook	65_	65+	EL	Greece	1	1	243	48	4	0
Apostolos Katsifaras / Απόστολος Κατσιφάρας	TEAMAPP	888149571263111	Facebook	65_	65+	EL	Greece	1	1	241	48	4	0
Θάνος Δούρος - Υποψήφιος Δημοτικός Σύμβουλος με το Σπιράλ	Αθανασιος Δουρος	244248349814901	Facebook	65_	65+	EL	Greece	4	1	233	25	12	0
Αντωνιάδου Αθηνά	Αθηνα Αντωνιαδου	2058682324431724	Facebook	65_	65+	EL	Greece	1	1	211	0	20	0
Ελένη Γαζή - υποψήφια ευρωβουλευτής ΑΚΚΕΛ	Dimitrios Pechlivanidis	2260431744198537	Facebook	65_	65+	EL	Greece	1	1	207	0	20	0
Βασίλης Κωτσιόπουλος Υπ.Ευρωβουλευτής	Β. Κωτσιόπουλος	1524942397638885	Facebook	65_	65+	EL	Greece	1	1	203	40	4	0
Christoforos Boutsikakis - Χριστόφορος Μπουτσικάκης	Christoforos Emmanouil Boutsikakis	1960918037457211	Facebook	65_	65+	EL	Greece	1	1	200	0	19	0
Αφροδίτη Μπλέτα-Afroditi Bleta	Afroditi Bleta	565688613941809	Facebook	65_	65+	EL	Greece	1	1	173	0	17	0
Αριστερή Πρωτοβουλία Γλυφάδας - με την αριστερά της ρήξης & της ανατροπής	Παναγιωτης Βασιλακης	271036136394392	Facebook	65_	65+	EL	Greece	2	1	172	0	17	0
Γεώργιος Χατζίκος - Θεσσαλονίκη Υπεύθυνα 2019	Γεωργιος Χατζικος	616607865453873	Facebook	65_	65+	EL	Greece	3	1	165	0	16	0
Θοδωρής Δουλουμπέκης - Theodore Douloumpekis	Theodoros Douloumpekis 	310648756200075	Facebook	65_	65+	EL	Greece	1	1	155	0	15	0
Κατερίνα Παπακώστα-Σιδηροπούλου	Evangelia Palaiokosta	565487000137386	Facebook	65_	65+	EL	Greece	1	1	144	0	14	0
Δημήτρης Καπούνης - Πρόεδρος ΕΑΣ Νάξου - Υποψήφιος Ευρωβουλευτης ΚΙΝΑΛ	Georgios Sergis 	2130414487259313	Facebook	65_	65+	EL	Greece	1	1	129	0	12	0
Παναγιώτης Καγκελάρης - Υποψήφιος Ευρωβουλευτής ΜέΡΑ25	Panayotis Cangelaris	387601332029624	Facebook	65_	65+	EL	Greece	1	1	128	0	12	0
Δημήτρης Γούπιος - Υποψήφιος Δημοτικός Σύμβουλος Παλαιού Φαλήρου	Georgios Kapellaris	606260353179128	Facebook	65_	65+	EL	Greece	1	1	121	24	2	0
Νέα Ελληνική Ορμή	Evangelia Palaiokosta	314073952467513	Facebook	65_	65+	EL	Greece	1	1	109	0	10	0
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	65_	65+	EL	Greece	1	1	96	19	1	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	65_	65+	EL	Greece	1	1	90	0	8	0
Δρόσος Α. Δημήτριος - Υποψήφιος Ευρωβουλευτής ΜέΡΑ25	Δημητριος Δροσος	255454748717785	Facebook	65_	65+	EL	Greece	1	1	87	0	8	0
Μανώλης Βέμης	Εμμανουηλ Βεμης	395239811075145	Facebook	65_	65+	EL	Greece	1	1	87	0	8	0
Konstantinos Konstantinidis	Konstantinos Konstantinidis	336520913810779	Facebook	65_	65+	EL	Greece	1	1	86	0	8	0
Θάλεια Μπρέντα - Υποψήφια Ευρωβουλευτής	Αικατερινη Γκιαλη	2481134885232513	Facebook	65_	65+	EL	Greece	1	1	79	0	7	0
Ελεύθερη Στερεά	Andreas Voulgaris	436882700404941	Facebook	65_	65+	EL	Greece	1	1	53	0	5	0
Κώστας Ζώμπος / Γαλάτσι. Ζούμε εδώ	Κώστας Ζώμπος	107144245980503	Facebook	65_	65+	EL	Greece	1	1	51	0	5	0
Εφημερίδα Πατρίς	Digital Solutions	480080462017104	Facebook	65_	65+	EL	Greece	1	1	46	0	4	0
Βαγγέλης Βαβουλιώτης	Βαβουλιωτης Αθανασιος	386756061904875	Facebook	65_	65+	EL	Greece	1	1	11	0	1	0
