audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	CZ	Czechia	3617	790	10574908	3866358	42724	9740
m18_24	male (18-24)	CZ	Czechia	3228	703	7635860	2829398	26494	7485
m35_44	male (35-44)	CZ	Czechia	3683	776	6275238	2097677	25799	5799
f18_24	female (18-24)	CZ	Czechia	3320	710	6137562	2363297	18683	5951
f25_34	female (25-34)	CZ	Czechia	3804	796	5418676	1975341	19951	4850
m45_54	male (45-54)	CZ	Czechia	3372	738	3663877	1183316	15243	3639
f35_44	female (35-44)	CZ	Czechia	3741	786	3368187	1162829	13070	3146
f45_54	female (45-54)	CZ	Czechia	3453	744	2408853	793082	9376	2392
f55_64	female (55-64)	CZ	Czechia	2765	680	2013021	600068	8239	1962
m55_64	male (55-64)	CZ	Czechia	2747	680	1862636	554331	7193	1725
m65_	male (65+)	CZ	Czechia	2523	590	1790986	494875	7576	1685
f65_	female (65+)	CZ	Czechia	2417	585	1561487	461593	6795	1611
f13_17	female (13-17)	CZ	Czechia	507	156	1379520	364972	1478	274
m13_17	male (13-17)	CZ	Czechia	477	148	1004107	276402	1263	257
u25_34	unknown (25-34)	CZ	Czechia	2724	672	66880	23939	266	65
u35_44	unknown (35-44)	CZ	Czechia	2855	684	61702	20667	259	63
u18_24	unknown (18-24)	CZ	Czechia	2157	551	25981	9238	100	25
u45_54	unknown (45-54)	CZ	Czechia	2347	616	21396	7121	98	24
u65_	unknown (65+)	CZ	Czechia	1593	487	16679	5226	63	14
u55_64	unknown (55-64)	CZ	Czechia	1588	511	8745	2754	35	8
u13_17	unknown (13-17)	CZ	Czechia	342	121	4171	1135	5	1
