country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BE	Belgium	m18_24	male (18-24)	10015	1910	51690233	20057679	335339	62368
BE	Belgium	m25_34	male (25-34)	11302	2089	47005063	18387869	320081	59340
BE	Belgium	f18_24	female (18-24)	10208	1956	46441691	17984385	278760	50647
BE	Belgium	f25_34	female (25-34)	11498	2146	36750644	14471314	239484	43397
BE	Belgium	m35_44	male (35-44)	11126	2052	33801621	13032807	234492	41985
BE	Belgium	f35_44	female (35-44)	11353	2108	27555086	10621548	185784	33004
BE	Belgium	m45_54	male (45-54)	10611	1976	26879344	10181718	198666	35349
BE	Belgium	f45_54	female (45-54)	10867	2039	24043840	9118210	176423	31470
BE	Belgium	f55_64	female (55-64)	9836	1897	20686870	7573185	167359	28309
BE	Belgium	m55_64	male (55-64)	9682	1854	19068955	6935517	156287	25982
BE	Belgium	f65_	female (65+)	8988	1729	14416264	5126820	126698	20703
BE	Belgium	m65_	male (65+)	8854	1687	12254428	4354448	108097	17454
BE	Belgium	f13_17	female (13-17)	1378	430	3546344	1362950	17604	2223
BE	Belgium	m13_17	male (13-17)	1346	414	2752308	1071236	14408	1987
BE	Belgium	u35_44	unknown (35-44)	8881	1794	545233	205983	3918	675
BE	Belgium	u25_34	unknown (25-34)	8551	1775	477614	182303	3328	581
BE	Belgium	u45_54	unknown (45-54)	8013	1680	290743	107632	2268	388
BE	Belgium	u55_64	unknown (55-64)	6522	1502	163228	59183	1346	223
BE	Belgium	u18_24	unknown (18-24)	6386	1432	151385	56475	1044	175
BE	Belgium	u65_	unknown (65+)	5816	1362	131888	46355	1140	175
BE	Belgium	u13_17	unknown (13-17)	764	306	8564	3212	50	5
