audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f45_54	female (45-54)	Partido Popular	Partido Popular	72249031214	Facebook	2426	1	14161484	4299966	114426	9079
f45_54	female (45-54)	European Parliament		178362315106	Facebook	1163	1	12152969	5409818	69700	17165
f45_54	female (45-54)	Podemos	Unidas Podemos	269212336568846	Facebook	302	1	10347005	4567156	65487	17110
f45_54	female (45-54)	Ciudadanos	Ciudadanos	74078667754	Facebook	4216	1	10328994	3178230	93982	7996
f45_54	female (45-54)	People's Vote UK	People's Vote	748608695327755	Facebook	3336	1	7695280	2592870	109254	19437
f45_54	female (45-54)	Britain's Future	Britain's Future	1625300137516491	Facebook	3880	1	7000519	2147823	86980	12968
f45_54	female (45-54)	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	226	1	5188547	2332148	14434	3224
f45_54	female (45-54)	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	373	1	4175630	1641927	22791	4333
f45_54	female (45-54)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2290	1	3975080	1315076	52038	5412
f45_54	female (45-54)	The Labour Party	The Labour Party	25749647410	Facebook	616	1	3922371	1578770	33462	7543
f45_54	female (45-54)	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	88	1	3918990	1813023	9637	2618
f45_54	female (45-54)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1981	1	3829665	1262804	62750	7875
f45_54	female (45-54)	sp.a	sp.a	57253967150	Facebook	292	1	3506043	1393434	17146	3916
f45_54	female (45-54)	Best For Britain	Best for Britain	1863944713844924	Facebook	751	1	3268263	1382169	44806	10835
f45_54	female (45-54)	Conservatives	The Conservative Party	8807334278	Facebook	1472	1	3247597	1319245	36704	4990
f45_54	female (45-54)	Greenpeace France		39435457457	Facebook	123	1	3108994	1423063	16763	3849
f45_54	female (45-54)	Kialo		729627343834501	Facebook	773	1	3034741	1226577	22240	5705
f45_54	female (45-54)	38 Degrees	38 Degrees	200006375787	Facebook	639	1	2752561	1010916	18084	2717
f45_54	female (45-54)	FDP	FDP	21289227249	Facebook	1737	1	2723914	812752	22229	1452
f45_54	female (45-54)	SPD	SPD	47930567748	Facebook	4614	1	2664989	778591	59751	2647
f45_54	female (45-54)	CDU	CDU	78502295414	Facebook	3169	1	2585945	631125	26072	579
f45_54	female (45-54)	Partito Democratico		77034286895	Facebook	185	1	2536683	1150747	9247	2407
f45_54	female (45-54)	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	137	1	2425348	1041531	4070	1075
f45_54	female (45-54)	România în primul rând	Future Innovation	770704223323599	Facebook	82	1	2387332	1048316	1970	552
f45_54	female (45-54)	Plan International Sverige		382243262003	Facebook	350	1	2355031	765498	20957	5095
