audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m35_44	male (35-44)	European Parliament		178362315106	Facebook	1207	1	18191970	8172960	110490	27977
m35_44	male (35-44)	Kialo		729627343834501	Facebook	805	1	13776830	5458869	92711	22845
m35_44	male (35-44)	Podemos	Unidas Podemos	269212336568846	Facebook	286	1	12410468	5586056	74754	19926
m35_44	male (35-44)	Ciudadanos	Ciudadanos	74078667754	Facebook	4499	1	12090148	3609702	131892	8103
m35_44	male (35-44)	People's Vote UK	People's Vote	748608695327755	Facebook	3374	1	10040902	3481919	130388	23524
m35_44	male (35-44)	Britain's Future	Britain's Future	1625300137516491	Facebook	3880	1	8757635	2766731	97412	14367
m35_44	male (35-44)	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	230	1	7149506	3186377	18568	4145
m35_44	male (35-44)	Partido Popular	Partido Popular	72249031214	Facebook	895	1	5170245	2183680	28308	5269
m35_44	male (35-44)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	2091	1	5091674	1730288	74850	9148
m35_44	male (35-44)	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	81	1	4986258	2291252	13454	3356
m35_44	male (35-44)	European Greens		141366725876424	Facebook	254	1	4833949	2150140	27592	7187
m35_44	male (35-44)	Conservatives	The Conservative Party	8807334278	Facebook	1691	1	4701421	1846616	49200	7057
m35_44	male (35-44)	sp.a	sp.a	57253967150	Facebook	322	1	4065031	1661725	16937	3956
m35_44	male (35-44)	SPD	SPD	47930567748	Facebook	4150	1	3548241	1171549	57433	5010
m35_44	male (35-44)	The Labour Party	The Labour Party	25749647410	Facebook	596	1	3498459	1408057	29035	5995
m35_44	male (35-44)	CDU	CDU	78502295414	Facebook	3170	1	3318586	796786	31468	706
m35_44	male (35-44)	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	139	1	3296886	1437770	5319	1397
m35_44	male (35-44)	FDP	FDP	21289227249	Facebook	1697	1	3204064	987240	27884	1576
m35_44	male (35-44)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	122	1	3153731	1320670	8440	2031
m35_44	male (35-44)	Kyriakos Mitsotakis		34848567724	Facebook	106	1	2995976	1265805	6515	1299
m35_44	male (35-44)	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	64	1	2976836	1402336	6042	2705
m35_44	male (35-44)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	74	1	2966134	1374353	20003	4753
m35_44	male (35-44)	Partito Democratico		77034286895	Facebook	187	1	2819123	1260061	10270	2343
m35_44	male (35-44)	România în primul rând	Future Innovation	770704223323599	Facebook	85	1	2812631	1236430	2068	616
m35_44	male (35-44)	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	116	1	2554399	1105234	21562	5089
