advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	m25_34	male (25-34)	406	1	11141649	4914600	60432	13585
European Commission	European Commission	107898832590939	Facebook	m25_34	male (25-34)	92	1	9488976	4439300	36808	9009
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	m25_34	male (25-34)	5324	1	7788668	2216079	97765	5598
CDU	CDU	78502295414	Facebook	m25_34	male (25-34)	14039	1	6819521	1518803	219857	740
European Greens	European Greens	141366725876424	Facebook	m25_34	male (25-34)	81	1	4531390	2058196	38242	8697
FDP	FDP	21289227249	Facebook	m25_34	male (25-34)	1169	1	3366394	1067668	35062	1724
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m25_34	male (25-34)	2280	1	3309191	799197	86740	4056
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	m25_34	male (25-34)	58	1	3265797	1429092	9365	2403
Avaaz	Avaaz	8340223883	Facebook	m25_34	male (25-34)	118	1	3234279	1378311	18394	4618
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	m25_34	male (25-34)	59	1	2950011	1319146	19578	4388
Fidesz	Fidesz	9844779306	Facebook	m25_34	male (25-34)	120	1	2769501	1203032	13569	5832
SPD	SPD	47930567748	Facebook	m25_34	male (25-34)	2249	1	2720727	730234	59802	1917
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	m25_34	male (25-34)	217	1	2256678	915742	35844	8556
Open Vld	Open Vld	53668151866	Facebook	m25_34	male (25-34)	101	1	1869838	785996	18874	4695
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m25_34	male (25-34)	291	1	1826062	741693	9838	1654
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	m25_34	male (25-34)	137	1	1796033	791676	4667	1970
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	m25_34	male (25-34)	43	1	1751661	757772	2847	586
To Potami	To Potami	240638659452549	Facebook	m25_34	male (25-34)	19	1	1711287	783117	9459	2123
INBOX	New Digital Media	369693523475596	Facebook	m25_34	male (25-34)	64	1	1618736	725762	2024	253
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	m25_34	male (25-34)	55	1	1598906	715012	9827	2545
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	m25_34	male (25-34)	89	1	1598894	628084	8263	2012
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	m25_34	male (25-34)	12	1	1557309	728687	3967	1195
Moderaterna	Moderaterna	7719591155	Facebook	m25_34	male (25-34)	133	1	1510567	608154	21135	5177
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m25_34	male (25-34)	43	1	1507558	657194	20220	6374
Ciudadanos	Ciudadanos	74078667754	Facebook	m25_34	male (25-34)	127	1	1492427	593587	17921	4271
