advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CD&V	CD&V	52997544531	Facebook	m18_24	male (18-24)	120	1	1199593	423908	8626	1596
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m18_24	male (18-24)	17	1	1152642	560419	10671	3809
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	m18_24	male (18-24)	180	1	1113155	338587	2899	547
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m18_24	male (18-24)	22	1	1092097	499646	3418	1565
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	m18_24	male (18-24)	19	1	1085583	473880	9148	2583
Katarina Barley	SPD	1522202731410785	Facebook	m18_24	male (18-24)	428	1	1070594	277642	14870	355
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	m18_24	male (18-24)	22	1	1049886	476341	1736	495
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	m18_24	male (18-24)	15	1	1047866	479570	1129	246
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	m18_24	male (18-24)	144	1	1026539	395594	3014	1121
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	m18_24	male (18-24)	11	1	959639	462960	4925	1999
DIE LINKE	DIE LINKE	47694585682	Facebook	m18_24	male (18-24)	603	1	957493	261568	9270	201
Harald Vilimsky	FPÖ	547597092025909	Facebook	m18_24	male (18-24)	37	1	927298	396370	10149	2165
To Potami	To Potami	240638659452549	Facebook	m18_24	male (18-24)	7	1	918615	431488	3974	997
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	m18_24	male (18-24)	30	1	899141	380579	2493	522
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	m18_24	male (18-24)	112	1	884657	349444	3689	517
Volt Nederland	Volt Nederland	146644665960101	Facebook	m18_24	male (18-24)	111	1	870065	357877	5680	789
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	m18_24	male (18-24)	79	1	861944	310011	5438	1513
European Free Alliance	European Free Alliance	46708306425	Facebook	m18_24	male (18-24)	31	1	807322	358599	5454	1252
MSZP	MSZP	115388925185513	Facebook	m18_24	male (18-24)	39	1	803145	330814	2119	866
sp.a	sp.a	57253967150	Facebook	m18_24	male (18-24)	34	1	792403	356182	2687	704
INBOX	New Digital Media	369693523475596	Facebook	m18_24	male (18-24)	54	1	789404	348653	1204	139
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	m18_24	male (18-24)	279	1	768341	184570	15554	865
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	m18_24	male (18-24)	19	1	756999	353187	4576	1036
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	m18_24	male (18-24)	59	1	736815	251535	2789	593
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	m18_24	male (18-24)	43	1	729806	317351	1704	474
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	m18_24	male (18-24)	48	1	711808	286631	2519	691
Groen	Groen	84920854319	Facebook	m18_24	male (18-24)	49	1	673387	266453	5247	962
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	m18_24	male (18-24)	72	1	660813	258452	5067	1249
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	m18_24	male (18-24)	42	1	657030	249285	2222	456
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	m18_24	male (18-24)	65	1	653266	243760	1824	350
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	m18_24	male (18-24)	87	1	652814	264176	1231	481
Greenpeace France	Greenpeace France	39435457457	Facebook	m18_24	male (18-24)	16	1	642774	275976	2924	665
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	m18_24	male (18-24)	9	1	636047	317478	1918	525
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	m18_24	male (18-24)	9	1	634746	295379	3819	854
Carlo Calenda	Siamo Europei	131887960826264	Facebook	m18_24	male (18-24)	11	1	627969	297131	3005	636
Peter Mertens	PVDA	236485149843971	Facebook	m18_24	male (18-24)	50	1	616175	233850	5834	1874
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	m18_24	male (18-24)	42	1	607947	265715	923	186
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	m18_24	male (18-24)	20	1	583206	255953	1386	617
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	m18_24	male (18-24)	13	1	578105	258755	5376	1622
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	m18_24	male (18-24)	50	1	576904	238238	2294	568
SSU	SSU	45101268520	Facebook	m18_24	male (18-24)	51	1	563377	200991	8469	2026
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m18_24	male (18-24)	19	1	562458	261329	1282	528
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	m18_24	male (18-24)	47	1	557916	233327	7317	2026
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	m18_24	male (18-24)	22	1	557801	269471	3249	714
Young Liberals	the Liberal Democrats	22610176568	Facebook	m18_24	male (18-24)	42	1	555216	152478	7849	1204
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	m18_24	male (18-24)	29	1	550582	233424	1117	154
Kialo	Kialo	729627343834501	Facebook	m18_24	male (18-24)	62	1	550006	131072	5361	1076
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	m18_24	male (18-24)	14	1	548739	222979	693	88
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	m18_24	male (18-24)	8	1	542859	230186	5412	1240
Sebastian Kurz	Volkspartei	105151752909840	Facebook	m18_24	male (18-24)	20	1	533451	242291	5460	1257
SPÖ	SPÖ	77393060080	Facebook	m18_24	male (18-24)	79	1	531885	217229	4519	1237
Partito Democratico	Partito Democratico	77034286895	Facebook	m18_24	male (18-24)	56	1	525020	241701	2535	438
PLUS	PLUS	1903580739951981	Facebook	m18_24	male (18-24)	1	1	514317	257159	540	108
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	m18_24	male (18-24)	375	1	511721	140475	6493	123
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	m18_24	male (18-24)	38	1	505436	148288	7561	1846
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	m18_24	male (18-24)	24	1	504952	227718	1492	345
Υπουργείο Εσωτερικών		1758118501156962	Facebook	m18_24	male (18-24)	1	1	495134	247567	2475	495
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	m18_24	male (18-24)	14	1	485849	206576	629	272
Ciudadanos	Ciudadanos	74078667754	Facebook	m18_24	male (18-24)	117	1	481550	195985	6837	1584
Ecolo	Ecolo	38296327361	Facebook	m18_24	male (18-24)	27	1	480344	203090	2303	442
Centerpartiet	Centerpartiet	12690894340	Facebook	m18_24	male (18-24)	26	1	478448	216900	8076	3729
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	m18_24	male (18-24)	12	1	478074	219045	530	67
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	m18_24	male (18-24)	51	1	476896	124861	2090	127
John Crombez	sp.a	264131406977201	Facebook	m18_24	male (18-24)	21	1	468558	218182	1361	339
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	m18_24	male (18-24)	4	1	459377	202828	573	240
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	m18_24	male (18-24)	42	1	458805	198662	1334	222
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	m18_24	male (18-24)	15	1	458217	197998	604	110
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	m18_24	male (18-24)	115	1	455742	166249	6570	2075
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	m18_24	male (18-24)	99	1	450504	166801	1424	493
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m18_24	male (18-24)	10	1	449224	206003	795	160
Lara Comi	Lara Comi	155619044465389	Facebook	m18_24	male (18-24)	21	1	445985	180946	1968	430
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	m18_24	male (18-24)	13	1	438648	186604	831	234
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	m18_24	male (18-24)	9	1	436939	191225	4331	1052
D66	D66	52985377549	Facebook	m18_24	male (18-24)	24	1	436727	198542	2071	420
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	m18_24	male (18-24)	129	1	435455	131097	1356	287
Alfahír	Alfahír Hírportál	525574220799452	Facebook	m18_24	male (18-24)	49	1	433924	184367	1112	433
European Youth Forum	European Youth Forum	80161254850	Facebook	m18_24	male (18-24)	2	1	430611	203581	2738	547
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	m18_24	male (18-24)	40	1	428191	148780	1024	149
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	m18_24	male (18-24)	135	1	426909	102293	1791	0
Sme rodina	Sme rodina	600235073447674	Facebook	m18_24	male (18-24)	6	1	423676	194454	2025	477
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	m18_24	male (18-24)	70	1	413491	168965	2006	404
Cruel	In Progress	1949870255322243	Facebook	m18_24	male (18-24)	3	1	408287	170390	850	372
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	m18_24	male (18-24)	297	1	407326	146199	3970	690
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	m18_24	male (18-24)	8	1	406049	175592	3986	985
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	m18_24	male (18-24)	32	1	399727	165417	1181	207
HOPE not hate	HOPE not hate	91897231853	Facebook	m18_24	male (18-24)	18	1	393576	171312	2565	552
Enhedslisten	Enhedslisten	223040066022	Facebook	m18_24	male (18-24)	39	1	393143	151023	4272	1772
Die Grünen	Die Grünen	21759893033	Facebook	m18_24	male (18-24)	29	1	391761	174473	4645	1334
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	m18_24	male (18-24)	11	1	389879	160796	823	363
Claudia Gamon	NEOS	447992848717452	Facebook	m18_24	male (18-24)	38	1	389292	137917	2744	629
Paola Testori	Paola Testori	658895384568072	Facebook	m18_24	male (18-24)	28	1	386039	119176	2742	411
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	m18_24	male (18-24)	30	1	380967	175583	645	144
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	m18_24	male (18-24)	37	1	377452	141884	744	74
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	m18_24	male (18-24)	10	1	377003	174771	511	165
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	m18_24	male (18-24)	30	1	373418	156077	414	161
VVD	VVD	121264564551002	Facebook	m18_24	male (18-24)	32	1	371314	159297	2176	388
Waldemar Tomaszewski / Valdemar Tomaševski	Zacharevic Raimund	169414316438308	Facebook	m18_24	male (18-24)	4	1	369933	147973	739	369
GroenLinks	GroenLinks	175740570505	Facebook	m18_24	male (18-24)	31	1	364964	157999	3229	790
The Labour Party	The Labour Party	25749647410	Facebook	m18_24	male (18-24)	182	1	362996	149836	3940	730
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	m18_24	male (18-24)	14	1	362928	157721	2123	699
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	m18_24	male (18-24)	31	1	362647	147115	541	258
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	m18_24	male (18-24)	16	1	361604	161663	1177	299
Οι Έλληνες	In Progress	2273336566260671	Facebook	m18_24	male (18-24)	5	1	360756	156993	970	446
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	m18_24	male (18-24)	4	1	358304	170360	331	53
Демократична България	Демократична България	995342840629890	Facebook	m18_24	male (18-24)	17	1	356442	172330	1646	312
Forza Italia	Forza Italia	172265396249029	Facebook	m18_24	male (18-24)	10	1	354852	153277	771	248
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	m18_24	male (18-24)	32	1	352992	98423	4883	903
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	m18_24	male (18-24)	5	1	350866	161135	1528	352
Conservatives	The Conservative Party	8807334278	Facebook	m18_24	male (18-24)	1214	1	349584	87050	8887	294
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	m18_24	male (18-24)	31	1	347062	152393	603	244
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	m18_24	male (18-24)	16	1	340916	127499	3845	633
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	m18_24	male (18-24)	58	1	337455	116352	3114	1041
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	m18_24	male (18-24)	21	1	336586	157663	1677	420
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	m18_24	male (18-24)	29	1	336533	129019	8793	1946
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	m18_24	male (18-24)	11	1	330362	154460	593	254
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	m18_24	male (18-24)	44	1	329541	125156	1120	169
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	m18_24	male (18-24)	41	1	327559	117071	1240	369
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	m18_24	male (18-24)	13	1	327550	159348	6042	1324
Più Europa	Più Europa	126662574668084	Facebook	m18_24	male (18-24)	9	1	326460	135790	1574	410
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	m18_24	male (18-24)	26	1	319691	127799	1124	172
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	m18_24	male (18-24)	5	1	315292	126117	314	63
In Progress	In Progress	254883792041627	Facebook	m18_24	male (18-24)	5	1	314658	134000	728	321
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	m18_24	male (18-24)	16	1	314461	135257	820	130
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	m18_24	male (18-24)	16	1	313627	136709	349	36
Jam		299724236866849	Facebook	m18_24	male (18-24)	1	1	312227	124891	2778	555
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	m18_24	male (18-24)	26	1	308730	129439	3678	1103
Senatsverwaltung für Kultur und Europa		247450562347746	Facebook	m18_24	male (18-24)	3	1	308104	140718	702	220
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	m18_24	male (18-24)	29	1	302711	134760	714	105
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	m18_24	male (18-24)	41	1	301169	116952	5011	1174
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	m18_24	male (18-24)	14	1	301146	126576	2549	613
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	m18_24	male (18-24)	10	1	300086	136867	685	127
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	m18_24	male (18-24)	8	1	290967	138318	938	158
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	m18_24	male (18-24)	4	1	285532	131542	655	257
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	m18_24	male (18-24)	9	1	285352	131174	118	32
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	m18_24	male (18-24)	134	1	283808	112081	2210	359
ČSSD	ČSSD	111041662264882	Facebook	m18_24	male (18-24)	56	1	283627	103654	1992	420
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	m18_24	male (18-24)	5	1	279943	113281	298	59
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	m18_24	male (18-24)	330	1	277756	64490	5598	345
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	m18_24	male (18-24)	23	1	276635	104734	497	80
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	m18_24	male (18-24)	57	1	275963	59327	1389	354
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	m18_24	male (18-24)	32	1	271420	66669	549	106
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	m18_24	male (18-24)	29	1	271165	114954	669	194
Andrej Babiš	ANO	214827221987263	Facebook	m18_24	male (18-24)	9	1	270947	121517	1768	475
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	m18_24	male (18-24)	29	1	270648	87971	2136	377
Brando Benifei	Brando Benifei	291380024325396	Facebook	m18_24	male (18-24)	26	1	270181	112001	1648	379
Stadt Wien	Stadt Wien	110971788921077	Facebook	m18_24	male (18-24)	10	1	270095	114131	927	296
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	m18_24	male (18-24)	30	1	268872	91833	834	69
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	m18_24	male (18-24)	25	1	267617	101911	1304	198
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	m18_24	male (18-24)	8	1	265459	120467	430	128
Campact e.V.	Campact e.V.	82734241364	Facebook	m18_24	male (18-24)	6	1	264420	129606	1887	510
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	m18_24	male (18-24)	17	1	262683	115615	1367	339
PSOE		189318235003	Facebook	m18_24	male (18-24)	14	1	262427	95336	434	52
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	m18_24	male (18-24)	20	1	261728	109824	626	104
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	m18_24	male (18-24)	26	1	259694	98594	4033	1084
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	m18_24	male (18-24)	9	1	256791	109729	360	86
déi gréng	déi gréng	21710789873	Facebook	m18_24	male (18-24)	29	1	255391	88764	1267	219
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	m18_24	male (18-24)	18	1	255262	117002	1423	429
GRDF	GRDF	314443337102	Facebook	m18_24	male (18-24)	1	1	254221	127111	1270	254
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	m18_24	male (18-24)	402	1	251590	55197	5256	185
Nicola Magi	Nicola Magi	329290881102446	Facebook	m18_24	male (18-24)	5	1	246176	116383	206	32
PNL Oradea	PNL Oradea	304085190083197	Facebook	m18_24	male (18-24)	25	1	245748	102017	500	166
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	m18_24	male (18-24)	17	1	244223	95193	623	152
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	m18_24	male (18-24)	18	1	243981	111854	636	83
Hilde Crevits	Hilde Crevits	384632394957341	Facebook	m18_24	male (18-24)	1	1	243506	97402	2434	487
Kokoomus	Kokoomus	201285237101	Facebook	m18_24	male (18-24)	275	1	242702	75420	3489	455
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	m18_24	male (18-24)	18	1	242594	82904	464	85
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	m18_24	male (18-24)	10	1	242449	113479	1090	251
Party of the European Left	Franziska Laskowski	160598290012	Facebook	m18_24	male (18-24)	2	1	241955	96782	1314	345
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	m18_24	male (18-24)	26	1	241591	90953	1198	364
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	m18_24	male (18-24)	5	1	240289	101461	448	100
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	m18_24	male (18-24)	24	1	238867	84001	678	143
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	m18_24	male (18-24)	19	1	238143	99410	661	87
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	m18_24	male (18-24)	12	1	236681	108253	317	90
Jos D'Haese	PVDA	1397002987227704	Facebook	m18_24	male (18-24)	21	1	236560	57734	4166	912
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	m18_24	male (18-24)	27	1	236192	65609	2780	197
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	m18_24	male (18-24)	11	1	235279	90278	837	175
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	m18_24	male (18-24)	5	1	235093	90109	3239	644
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	m18_24	male (18-24)	84	1	234398	49710	1219	250
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	m18_24	male (18-24)	4	1	233356	106424	1179	293
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	m18_24	male (18-24)	11	1	233011	99632	1786	393
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	m18_24	male (18-24)	24	1	232772	79633	619	18
Fianna Fáil	Fianna Fáil	222629035132	Facebook	m18_24	male (18-24)	23	1	232649	96841	898	113
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	m18_24	male (18-24)	24	1	231428	82886	664	235
Matt Carthy	Carthy Matt	580216935345125	Facebook	m18_24	male (18-24)	5	1	231169	112658	1083	212
Vlaams Belang Jongeren	Vlaams Belang Jongeren	203903005659	Facebook	m18_24	male (18-24)	6	1	230313	73893	3474	1394
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m18_24	male (18-24)	10	1	229535	111044	1187	235
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	m18_24	male (18-24)	14	1	228508	99539	4799	1084
TOP 09	TOP 09	90002267161	Facebook	m18_24	male (18-24)	13	1	227951	83320	535	161
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	m18_24	male (18-24)	26	1	226919	57956	3146	606
Guy D'haeseleer	Vlaams Belang	1070595116362186	Facebook	m18_24	male (18-24)	2	1	226043	103874	2260	855
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	m18_24	male (18-24)	7	1	225191	95982	535	160
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	m18_24	male (18-24)	16	1	224124	78797	1431	257
Videodrome	Videodrome	1773694896182795	Facebook	m18_24	male (18-24)	38	1	222576	53820	940	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	m18_24	male (18-24)	193	1	222480	54348	2929	140
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	m18_24	male (18-24)	7	1	222478	93497	379	70
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	m18_24	male (18-24)	18	1	220873	87808	667	134
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	m18_24	male (18-24)	49	1	219999	65623	601	132
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	m18_24	male (18-24)	211	1	219014	31924	13295	15
FPÖ	FPÖ	169051073236170	Facebook	m18_24	male (18-24)	13	1	218535	96160	2350	615
