advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	f45_54	female (45-54)	400	1	6982700	3137114	36883	8466
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	f45_54	female (45-54)	5024	1	3326755	873833	46612	2163
CDU	CDU	78502295414	Facebook	f45_54	female (45-54)	13742	1	3202621	679071	107170	271
Fidesz	Fidesz	9844779306	Facebook	f45_54	female (45-54)	121	1	2670420	1179991	13408	5742
SPD	SPD	47930567748	Facebook	f45_54	female (45-54)	2097	1	2126922	525356	41259	1322
Avaaz	Avaaz	8340223883	Facebook	f45_54	female (45-54)	113	1	1588186	682782	8796	2234
FDP	FDP	21289227249	Facebook	f45_54	female (45-54)	1364	1	1511041	422606	18593	506
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	f45_54	female (45-54)	44	1	1438435	654222	2040	427
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	f45_54	female (45-54)	65	1	1396195	583691	6176	1332
Open Vld	Open Vld	53668151866	Facebook	f45_54	female (45-54)	117	1	1290049	553754	15329	3726
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f45_54	female (45-54)	2190	1	1202484	311817	25091	1583
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	f45_54	female (45-54)	302	1	1172191	419093	11966	2091
Ciudadanos	Ciudadanos	74078667754	Facebook	f45_54	female (45-54)	124	1	1021509	421215	11157	2839
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	f45_54	female (45-54)	58	1	1018561	457829	7236	1624
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	f45_54	female (45-54)	213	1	962951	391923	15632	3718
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	f45_54	female (45-54)	20	1	944882	445963	2245	938
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	f45_54	female (45-54)	113	1	893207	380451	9172	2071
Gouvernement	Gouvernement	392341217527576	Facebook	f45_54	female (45-54)	14	1	826335	370101	6932	1564
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	f45_54	female (45-54)	10	1	805475	393013	1545	312
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	f45_54	female (45-54)	41	1	767269	334204	11614	3595
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	f45_54	female (45-54)	55	1	763688	335171	4827	1214
Moderaterna	Moderaterna	7719591155	Facebook	f45_54	female (45-54)	140	1	754279	305677	11445	2652
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	f45_54	female (45-54)	144	1	744770	286649	2254	852
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	f45_54	female (45-54)	118	1	742091	311360	2179	912
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	f45_54	female (45-54)	29	1	731033	314056	1791	534
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	f45_54	female (45-54)	141	1	714477	271066	5230	878
The Labour Party	The Labour Party	25749647410	Facebook	f45_54	female (45-54)	184	1	698612	298870	8157	1646
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	f45_54	female (45-54)	31	1	683236	317556	1869	386
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f45_54	female (45-54)	36	1	681035	298471	10122	2400
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f45_54	female (45-54)	17	1	673394	325505	6690	2265
Conservatives	The Conservative Party	8807334278	Facebook	f45_54	female (45-54)	1321	1	634175	168285	16719	563
CD&V	CD&V	52997544531	Facebook	f45_54	female (45-54)	110	1	633283	248986	5296	947
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	f45_54	female (45-54)	162	1	609178	228601	11484	2547
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	f45_54	female (45-54)	81	1	603831	220251	5001	1305
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	f45_54	female (45-54)	132	1	586645	174807	1936	419
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	f45_54	female (45-54)	21	1	583786	269723	1807	835
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	f45_54	female (45-54)	15	1	573571	271274	3126	795
Carlo Calenda	Siamo Europei	131887960826264	Facebook	f45_54	female (45-54)	11	1	569755	270432	2414	538
European Commission	European Commission	107898832590939	Facebook	f45_54	female (45-54)	28	1	559812	247595	1260	365
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f45_54	female (45-54)	275	1	533515	198592	3074	500
Harald Vilimsky	FPÖ	547597092025909	Facebook	f45_54	female (45-54)	37	1	527888	230036	4479	1009
