advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u45_54	unknown (45-54)	361	1	88322	38911	508	120
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u45_54	unknown (45-54)	202	1	50648	20872	828	199
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u45_54	unknown (45-54)	56	1	38488	17278	251	57
Conservatives	The Conservative Party	8807334278	Facebook	u45_54	unknown (45-54)	922	1	27833	7006	768	24
Moderaterna	Moderaterna	7719591155	Facebook	u45_54	unknown (45-54)	125	1	27031	11191	460	110
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	u45_54	unknown (45-54)	55	1	26633	11696	157	38
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u45_54	unknown (45-54)	2049	1	25276	6763	366	16
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u45_54	unknown (45-54)	483	1	24574	7115	430	39
The Labour Party	The Labour Party	25749647410	Facebook	u45_54	unknown (45-54)	174	1	18136	7842	191	38
Ciudadanos	Ciudadanos	74078667754	Facebook	u45_54	unknown (45-54)	90	1	16611	6568	192	44
Gouvernement	Gouvernement	392341217527576	Facebook	u45_54	unknown (45-54)	14	1	15957	7200	147	32
Amnesty International UK	Amnesty International UK	7624294394	Facebook	u45_54	unknown (45-54)	299	1	15652	3347	372	14
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	u45_54	unknown (45-54)	39	1	14304	6207	198	56
CDU	CDU	78502295414	Facebook	u45_54	unknown (45-54)	2860	1	13690	3203	391	1
People's Vote UK	People's Vote	748608695327755	Facebook	u45_54	unknown (45-54)	50	1	13205	5464	206	59
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	u45_54	unknown (45-54)	110	1	11742	4338	174	54
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	u45_54	unknown (45-54)	78	1	11718	4341	96	25
Avaaz	Avaaz	8340223883	Facebook	u45_54	unknown (45-54)	96	1	11688	5027	69	17
European Greens	European Greens	141366725876424	Facebook	u45_54	unknown (45-54)	20	1	10838	5203	104	34
Open Vld	Open Vld	53668151866	Facebook	u45_54	unknown (45-54)	109	1	10277	4351	116	28
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	u45_54	unknown (45-54)	68	1	7957	3104	45	8
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	u45_54	unknown (45-54)	111	1	7744	3065	54	10
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	u45_54	unknown (45-54)	12	1	7270	3524	117	27
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	u45_54	unknown (45-54)	41	1	7195	3072	31	6
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	u45_54	unknown (45-54)	46	1	7189	2773	129	32
