region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
aveiro_district	Aveiro District	PT	Portugal	18	8	2366	841	5	1
beja_district	Beja District	PT	Portugal	15	7	133	47	0	0
braga_district	Braga District	PT	Portugal	18	8	7022	2354	16	4
castelo_branco_district	Castelo Branco District	PT	Portugal	18	8	254	85	0	0
coimbra_district	Coimbra District	PT	Portugal	18	8	2011	620	6	0
faro_district	Faro District	PT	Portugal	15	7	1486	569	3	1
guarda_district	Guarda District	PT	Portugal	18	8	129	44	0	0
leiria_district	Leiria District	PT	Portugal	18	8	1314	478	2	0
lisbon_district	Lisbon District	PT	Portugal	18	8	43849	15316	113	28
portalegre_district	Portalegre District	PT	Portugal	17	8	75	27	0	0
porto_district	Porto District	PT	Portugal	18	8	23977	8214	61	15
santarem_district	Santarém District	PT	Portugal	18	8	1043	386	2	0
setubal_district	Setúbal District	PT	Portugal	18	8	4577	1514	13	2
viana_do_castelo_district	Viana do Castelo District	PT	Portugal	19	9	382	137	0	0
vila_real_district	Vila Real District	PT	Portugal	18	8	252	83	0	0
viseu_district	Viseu District	PT	Portugal	18	8	694	243	1	0
evora_district	Évora District	PT	Portugal	18	8	211	72	0	0
