advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	50k_100k	50k - 100k	BG	Bulgaria	7	1	643674	321840	1708	277
Приоритети	БЗНС	1163987410423594	Facebook	50k_100k	50k - 100k	BG	Bulgaria	7	1	602165	301085	568	0
Път на младите	Път на младите	2051476654950711	Facebook	50k_100k	50k - 100k	BG	Bulgaria	4	1	381697	190850	1373	259
Kialo		729627343834501	Facebook	50k_100k	50k - 100k	BG	Bulgaria	54	1	361615	180809	1666	370
European Parliament		178362315106	Facebook	50k_100k	50k - 100k	BG	Bulgaria	5	1	355591	177797	1032	172
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	50k_100k	50k - 100k	BG	Bulgaria	3	1	286679	143341	683	100
Крум Дончев/Krum Donchev		155516354469476	Facebook	50k_100k	50k - 100k	BG	Bulgaria	3	1	270833	135418	238	0
informo.bg	informo.bg	262524054082832	Facebook	50k_100k	50k - 100k	BG	Bulgaria	3	1	256466	128234	539	78
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	199996	99999	197	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	192420	96211	960	192
Valeri Simeonov		1967166133516609	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	180691	90346	539	90
European Greens		141366725876424	Facebook	50k_100k	50k - 100k	BG	Bulgaria	5	1	127178	63589	625	124
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	50k_100k	50k - 100k	BG	Bulgaria	12	1	125173	62587	594	117
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	50k_100k	50k - 100k	BG	Bulgaria	4	1	112767	56384	128	4
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	99999	50000	99	0
Фондация Българска Памет		540948509258655	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	90020	45010	89	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	89737	44868	88	0
Кеворк Кеворкян		490656127781163	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	88849	44425	78	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	87904	43952	77	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	87850	43925	438	87
Веселин Марешки		427091487494895	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	87574	43787	388	77
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	84646	42323	83	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	84449	42225	74	0
ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	83262	41631	73	0
Болници Medical Park		648144405325576	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	79767	39884	70	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	50k_100k	50k - 100k	BG	Bulgaria	3	1	50897	25448	253	50
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50k_100k	50k - 100k	BG	Bulgaria	8	1	40667	20334	162	30
Greens/EFA in the European Parliament		150527751674751	Facebook	50k_100k	50k - 100k	BG	Bulgaria	3	1	37842	18921	201	60
European Committee of the Regions		527351247377965	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	25951	12976	129	25
University of Twente		153677961330272	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	22808	11404	22	0
Alberto Alemanno		179635265973968	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	18075	9037	17	0
OTS Solicitors		940549775965601	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	15015	7507	17	0
European Youth		130456876990360	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	13586	6793	67	13
Pirate Parties International		152709151422154	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	12263	6131	53	10
Council of the European Union		147547541961576	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	10104	5052	50	10
Animal Matters	Animal Matters	1439364926329185	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	8735	4367	7	0
γυρίζουμε		278308089460720	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	6195	3097	24	10
The Good Lobby		1420129598280317	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	5352	2676	5	0
FontBundles.net		1653056048283270	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	5330	2665	30	6
SEAC scuba - snorkeling - freediving		110780655713826	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	5318	2659	5	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	5118	2559	25	5
RoboMarkets - Global		588252871551498	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	4810	2405	4	0
VOA - Глас на Америка		176413438620	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	4721	2360	4	0
NewsMavens		145218379355757	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	4695	2347	5	1
Stoke Travel		193334324519	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	4392	2196	4	0
АТОН		269320383095938	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	4035	2017	27	5
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	3482	1741	3	0
I Hate Bernie Sanders		105344429817836	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	3433	1716	23	4
Get The Trolls Out		858018134275978	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	3092	1546	13	2
Chug Bottles		1781974005205686	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	3092	1546	3	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	2996	1498	2	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	2829	1414	3	0
Mailman	Jamie Stanley	107431219296437	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	2511	1255	2	0
Kai and Reef		220940452105669	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	2501	1250	2	0
GUE/NGL		164355333623231	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	2428	1214	12	2
Guardian Weekly		64525551258	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	2208	1104	12	2
GAîA		389280808172899	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	2100	1050	2	0
Roma EuroGames 2019		533740653459100	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	1716	858	1	0
Le Monde		14892757589	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	1622	811	1	0
World Bank		153371894688575	Facebook	50k_100k	50k - 100k	BG	Bulgaria	5	1	1467	733	5	1
Petra De Sutter		372776579930604	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	1453	726	7	1
Tuxy		870667836405958	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	1383	691	4	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	1315	657	1	0
Balcanosh.net		1883706265240406	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	1284	642	1	0
eutopia		1407046686105940	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	978	489	0	0
Coconut Bowls		451945511677873	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	970	485	0	0
Dean Graziosi		17457692073	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	665	332	2	0
BonneGueule		140324089470	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	621	310	3	0
MasterClass		687589164666184	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	528	264	2	0
I Love Crowdfunding Projects		112683756154005	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	452	226	2	0
eToro		193863317737	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	447	223	2	0
Wasabi -Learn Japanese Online-		1520460718232403	Facebook	50k_100k	50k - 100k	BG	Bulgaria	2	1	411	205	3	1
Streetpit		658189304534663	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	378	189	0	0
INSEAD		164840743574941	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	371	185	0	0
Holzkern		550085078491459	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	345	172	3	1
Конгрессно-Выставочная Компания «Империя»		203407713030445	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	342	171	2	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	335	167	0	0
EU Maritime & Fish		387573881345007	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	307	153	0	0
Greenpeace Polska		32104614789	Facebook	50k_100k	50k - 100k	BG	Bulgaria	4	1	303	151	0	0
Wholesome Culture		1664959567149320	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	266	133	0	0
Veganuary		170911309781648	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	252	126	0	0
TRT World		1559901027613381	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	235	117	0	0
RSM MBA		110428762358678	Facebook	50k_100k	50k - 100k	BG	Bulgaria	1	1	231	115	1	0
