country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	European Parliament		178362315106	Facebook	54	1	15092350	7145173	49347	12092
EL	Greece	Kyriakos Mitsotakis		34848567724	Facebook	80	1	14619130	6233777	35097	7395
EL	Greece	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	67	1	11936321	5023655	25621	4298
EL	Greece	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	130	1	11055381	4545881	35667	6299
EL	Greece	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	205	1	9602521	3487100	39075	4797
EL	Greece	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	139	1	7690849	2812345	36139	5597
EL	Greece	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	38	1	6629672	2940659	13452	2698
EL	Greece	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	185	1	5889201	1739970	19505	299
EL	Greece	Kialo		729627343834501	Facebook	352	1	5359889	2202933	25893	6048
EL	Greece	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	306	1	4465690	1350688	31447	299
EL	Greece	INBOX	New Digital Media	369693523475596	Facebook	36	1	4072163	1755786	4760	299
EL	Greece	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	42	1	3595039	1484616	9355	1299
EL	Greece	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	111	1	3439708	1039337	14175	799
EL	Greece	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	82	1	3280843	709933	8106	0
EL	Greece	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	82	1	3273886	914993	9317	300
EL	Greece	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	101	1	3059236	1177715	13530	899
EL	Greece	Κατερινα Μαρκου		832766380123763	Facebook	18	1	2567452	1076826	3348	398
EL	Greece	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	22	1	2302291	967921	3754	398
EL	Greece	Παύλος Ελευθεριάδης		768996799785550	Facebook	27	1	2194648	900547	4005	599
EL	Greece	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	45	1	1957616	909404	3760	1023
EL	Greece	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	43	1	1901080	616337	4251	0
EL	Greece	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	5	1	1798892	819500	2993	899
EL	Greece	George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	45	1	1700296	552480	5649	299
EL	Greece	Vouliwatch		627330267312880	Facebook	8	1	1674005	670609	3889	1599
EL	Greece	Μαρία Σπυράκη		657782574275153	Facebook	39	1	1668201	578359	4257	99
EL	Greece	Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	54	1	1637639	409908	5345	0
EL	Greece	Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	24	1	1570012	616639	4773	599
EL	Greece	Eva Kaili	Eva Kaili	13721812367	Facebook	20	1	1548763	598538	8070	1299
EL	Greece	Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	46	1	1450874	452665	4950	99
EL	Greece	Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	17	1	1438798	546555	1681	0
EL	Greece	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	28	1	1419623	568770	3113	566
EL	Greece	Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	24	1	1391015	535623	3973	399
EL	Greece	Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	14	1	1249612	409850	7082	1199
EL	Greece	Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	13	1	1223777	470448	3779	899
EL	Greece	Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	13	1	1210181	461737	2085	199
EL	Greece	Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	49	1	1061951	328999	4851	0
EL	Greece	Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	25	1	1049041	251782	2461	0
EL	Greece	Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	68	1	1033142	248799	6563	0
EL	Greece	Παπαστράτος		1925659984382187	Facebook	1	1	999511	499756	998	499
EL	Greece	Βασίλης Μιχαλολιάκος	Βασίλης Μιχαλολιάκος	272375755124	Facebook	33	1	968264	198855	4063	199
EL	Greece	Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	44	1	963910	261732	4342	0
EL	Greece	Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	57	1	937941	229999	6042	100
EL	Greece	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	55	1	859510	373109	4467	1008
EL	Greece	Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	34	1	845488	198891	3364	0
EL	Greece	Greens/EFA in the European Parliament		150527751674751	Facebook	29	1	806123	356189	809	149
EL	Greece	Alex and the jewel		1703830116536718	Facebook	15	1	796363	320753	2283	199
EL	Greece	Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	17	1	786729	282950	2481	199
EL	Greece	Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	7	1	759612	254847	5589	999
EL	Greece	Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	8	1	749698	329865	3590	699
EL	Greece	Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	12	1	729988	275000	1988	200
