audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	IT	Italy	18565	5077	58476668	21598357	278156	31232
m45_54	male (45-54)	IT	Italy	18390	4926	52123479	18478741	290070	30393
m18_24	male (18-24)	IT	Italy	16287	4556	49410157	18495932	211235	21853
m35_44	male (35-44)	IT	Italy	18819	5047	47020151	16940393	250011	26796
f55_64	female (55-64)	IT	Italy	17553	4757	46763112	16788441	275849	29564
m55_64	male (55-64)	IT	Italy	17078	4683	45036492	15722422	255564	25574
f45_54	female (45-54)	IT	Italy	18932	5013	44566097	16123815	256379	29083
f25_34	female (25-34)	IT	Italy	18914	5138	40137942	15279586	184481	24279
f18_24	female (18-24)	IT	Italy	16560	4602	39245616	14995581	153544	16882
f35_44	female (35-44)	IT	Italy	19289	5115	35315562	13136320	189740	23159
f65_	female (65+)	IT	Italy	15546	4229	33641846	11909127	206087	21217
m65_	male (65+)	IT	Italy	15131	4183	33140538	11457910	196485	19453
f13_17	female (13-17)	IT	Italy	2135	771	4042388	1466351	13960	641
m13_17	male (13-17)	IT	Italy	2160	767	3985987	1440095	17151	727
u35_44	unknown (35-44)	IT	Italy	13275	3932	445280	162979	2481	295
u25_34	unknown (25-34)	IT	Italy	11451	3557	359317	134438	1764	230
u45_54	unknown (45-54)	IT	Italy	12156	3683	280488	100988	1674	193
u55_64	unknown (55-64)	IT	Italy	9688	3058	153614	54539	918	102
u65_	unknown (65+)	IT	Italy	8684	2835	145721	51290	862	97
u18_24	unknown (18-24)	IT	Italy	7213	2429	130102	47586	638	66
u13_17	unknown (13-17)	IT	Italy	1023	455	15317	5432	66	2
