audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	SK	Slovakia	6074	838	23044346	8084093	133733	15863
m18_24	male (18-24)	SK	Slovakia	5309	773	16311825	5834182	89553	10467
f25_34	female (25-34)	SK	Slovakia	6708	846	15226605	5516268	86704	10688
m35_44	male (35-44)	SK	Slovakia	6130	822	15027727	5119792	99665	10519
f18_24	female (18-24)	SK	Slovakia	5427	777	13949565	5172835	69655	8733
f35_44	female (35-44)	SK	Slovakia	6563	830	11781472	4125092	74965	8446
f45_54	female (45-54)	SK	Slovakia	6264	786	8583325	2836224	62997	5832
f55_64	female (55-64)	SK	Slovakia	5207	735	7913393	2410558	66963	4618
m45_54	male (45-54)	SK	Slovakia	5788	772	7633329	2505190	57589	5373
m55_64	male (55-64)	SK	Slovakia	4805	728	4361220	1343097	37201	2591
f65_	female (65+)	SK	Slovakia	4414	651	4267363	1269075	37495	2374
m65_	male (65+)	SK	Slovakia	4050	647	2659645	810559	22029	1504
f13_17	female (13-17)	SK	Slovakia	493	156	465068	179330	1863	102
m13_17	male (13-17)	SK	Slovakia	472	154	336767	126163	1530	107
u35_44	unknown (35-44)	SK	Slovakia	4702	729	194088	65467	1218	149
u25_34	unknown (25-34)	SK	Slovakia	4601	729	159437	54843	994	116
u45_54	unknown (45-54)	SK	Slovakia	3805	654	45704	15089	316	36
u18_24	unknown (18-24)	SK	Slovakia	3340	615	35012	12091	218	22
u65_	unknown (65+)	SK	Slovakia	2511	550	25924	8190	180	16
u55_64	unknown (55-64)	SK	Slovakia	2565	585	17724	5556	116	12
u13_17	unknown (13-17)	SK	Slovakia	306	121	1335	482	7	0
