country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PT	Portugal	13_17	13-17	568	232	1420311	540461	3308	299
PT	Portugal	18_24	18-24	3718	1079	18642820	7786034	57779	9912
PT	Portugal	25_34	25-34	4271	1215	11366748	4671944	40507	6618
PT	Portugal	35_44	35-44	4171	1192	8134525	3201381	28761	4434
PT	Portugal	45_54	45-54	4141	1143	5893927	2248834	21971	3111
PT	Portugal	55_64	55-64	3351	1019	4306058	1623533	16704	1949
PT	Portugal	65_	65+	2841	894	3539905	1346318	14027	1698
