advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SP	SP	128393027527	Facebook	f55_64	female (55-64)	NL	Netherlands	182	1	1222281	476696	13349	2532
Oxfam Novib		115289021825188	Facebook	f55_64	female (55-64)	NL	Netherlands	40	1	856431	357066	13120	4104
Lilian Marijnissen	SP	844559615710915	Facebook	f55_64	female (55-64)	NL	Netherlands	49	1	690456	269571	4300	988
Stichting Vluchteling		120034538112114	Facebook	f55_64	female (55-64)	NL	Netherlands	81	1	660826	257433	10008	2310
Vereniging Eigen Huis		371735371563	Facebook	f55_64	female (55-64)	NL	Netherlands	15	1	605980	247451	4607	1034
Stichting De Noordzee		128160633899802	Facebook	f55_64	female (55-64)	NL	Netherlands	38	1	548976	226770	3343	684
Bespaarkiosk.nl		1659811130952704	Facebook	f55_64	female (55-64)	NL	Netherlands	3	1	355786	156543	2845	569
CDA	CDA	320374518118	Facebook	f55_64	female (55-64)	NL	Netherlands	12	1	317578	138086	1599	372
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	f55_64	female (55-64)	NL	Netherlands	41	1	256598	89154	1581	265
European Parliament		178362315106	Facebook	f55_64	female (55-64)	NL	Netherlands	71	1	152335	68821	2241	462
GroenLinks	GroenLinks	175740570505	Facebook	f55_64	female (55-64)	NL	Netherlands	46	1	134708	50759	1275	300
Facebook	Facebook	726281677519881	Facebook	f55_64	female (55-64)	NL	Netherlands	5	1	130645	65322	1144	522
		0	Facebook	f55_64	female (55-64)	NL	Netherlands	6	1	129064	58170	583	98
VVD		121264564551002	Facebook	f55_64	female (55-64)	NL	Netherlands	40	1	121304	47542	452	78
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	f55_64	female (55-64)	NL	Netherlands	42	1	115784	52392	957	187
Blendle		181375052003138	Facebook	f55_64	female (55-64)	NL	Netherlands	69	1	111475	37934	1337	199
Saarland		882636711855443	Facebook	f55_64	female (55-64)	NL	Netherlands	2	1	110087	43845	236	109
Henk Jan Ormel	CDA	823537391322678	Facebook	f55_64	female (55-64)	NL	Netherlands	29	1	108246	35514	646	119
Milieu Centraal		177508708941577	Facebook	f55_64	female (55-64)	NL	Netherlands	12	1	106077	39696	553	167
Greenpeace Nederland		288295911466	Facebook	f55_64	female (55-64)	NL	Netherlands	15	1	100360	34033	789	122
Bas Eickhout	GroenLinks	208578955894331	Facebook	f55_64	female (55-64)	NL	Netherlands	38	1	94869	32083	869	211
Vandebron		263935850440177	Facebook	f55_64	female (55-64)	NL	Netherlands	10	1	88452	38107	553	113
Shopwala Europe		393367314768104	Facebook	f55_64	female (55-64)	NL	Netherlands	12	1	87023	34898	849	216
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	f55_64	female (55-64)	NL	Netherlands	10	1	86823	37279	360	80
Dansk.nl		39128216655	Facebook	f55_64	female (55-64)	NL	Netherlands	9	1	74663	22759	412	41
