advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	200k_500k	200k - 500k	LU	Luxembourg	3	1	499990	199996	999	499
Kialo		729627343834501	Facebook	200k_500k	200k - 500k	LU	Luxembourg	23	1	33544	13417	235	51
Européens Sans Frontières		668031516635463	Facebook	200k_500k	200k - 500k	LU	Luxembourg	2	1	26668	10667	36	13
Klang der Solidarität		385076005313967	Facebook	200k_500k	200k - 500k	LU	Luxembourg	2	1	15957	6383	14	2
Pégase, la page de l’expatriation et des Français à  l’étranger		111021508957258	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	14965	5986	29	14
Humble Household		1746853745395190	Facebook	200k_500k	200k - 500k	LU	Luxembourg	4	1	12552	5021	83	16
Lingokids		497983453648415	Facebook	200k_500k	200k - 500k	LU	Luxembourg	6	1	9105	3642	10	3
The Bamboo Brush Society		1152885191422950	Facebook	200k_500k	200k - 500k	LU	Luxembourg	2	1	8798	3519	5	0
VoteWatch Europe		355087424564148	Facebook	200k_500k	200k - 500k	LU	Luxembourg	2	1	8379	3351	12	5
Greens/EFA in the European Parliament		150527751674751	Facebook	200k_500k	200k - 500k	LU	Luxembourg	2	1	7517	3007	6	1
Ecogreen		2207467306235731	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	7397	2959	73	14
Guardian Weekly		64525551258	Facebook	200k_500k	200k - 500k	LU	Luxembourg	3	1	6575	2630	10	4
Le Monde		14892757589	Facebook	200k_500k	200k - 500k	LU	Luxembourg	3	1	6459	2583	6	1
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	200k_500k	200k - 500k	LU	Luxembourg	6	1	4481	1792	7	3
U.S. Mission to NATO		67014122312	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	4247	1699	0	0
Sawab Center FR		1211855348956946	Facebook	200k_500k	200k - 500k	LU	Luxembourg	3	1	4239	1695	1	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	200k_500k	200k - 500k	LU	Luxembourg	3	1	3807	1523	33	6
Wholesome Culture		1664959567149320	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	3442	1377	3	0
Game of Sultans		185311195624361	Facebook	200k_500k	200k - 500k	LU	Luxembourg	3	1	2308	923	20	4
Clone Evolution		1345821958781389	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	2214	886	39	19
γυρίζουμε		278308089460720	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	1963	785	19	3
Miséricorde pour l'Humanité France		596904657000107	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	1426	570	12	2
Cecilia Malmström		258966159416	Facebook	200k_500k	200k - 500k	LU	Luxembourg	1	1	1173	469	2	1
European Youth Event		919232861444360	Facebook	200k_500k	200k - 500k	LU	Luxembourg	2	1	1123	449	1	0
Tuxy		870667836405958	Facebook	200k_500k	200k - 500k	LU	Luxembourg	2	1	1015	406	4	1
