country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	m25_34	male (25-34)	15487	4590	46753554	17202210	221818	24143
IT	Italy	m45_54	male (45-54)	15325	4454	41358073	14559067	231924	23879
IT	Italy	m18_24	male (18-24)	13464	4105	40187715	15093066	169989	17283
IT	Italy	f55_64	female (55-64)	14585	4300	38238661	13763661	222428	23995
IT	Italy	m35_44	male (35-44)	15684	4567	36758975	13120460	198082	20683
IT	Italy	f45_54	female (45-54)	15808	4536	36625905	13212884	209602	23946
IT	Italy	m55_64	male (55-64)	14156	4230	35778183	12482361	203596	20083
IT	Italy	f25_34	female (25-34)	15811	4646	32869966	12411596	151792	19120
IT	Italy	f18_24	female (18-24)	13721	4152	31970979	12212472	126540	13465
IT	Italy	f35_44	female (35-44)	16122	4631	28833770	10654833	156110	18948
IT	Italy	f65_	female (65+)	12863	3818	27342946	9715992	164969	16881
IT	Italy	m65_	male (65+)	12495	3777	26444067	9142161	156729	15173
IT	Italy	f13_17	female (13-17)	1779	706	3781142	1375039	12216	572
IT	Italy	m13_17	male (13-17)	1792	698	3742405	1359288	14976	669
IT	Italy	u35_44	unknown (35-44)	11108	3519	366909	134160	2070	245
IT	Italy	u25_34	unknown (25-34)	9567	3171	294180	109559	1458	183
IT	Italy	u45_54	unknown (45-54)	10196	3305	232842	83783	1383	162
IT	Italy	u55_64	unknown (55-64)	8032	2733	126082	44766	760	84
IT	Italy	u65_	unknown (65+)	7261	2532	120313	42376	712	80
IT	Italy	u18_24	unknown (18-24)	6060	2180	108460	39516	545	54
IT	Italy	u13_17	unknown (13-17)	864	408	14482	5170	55	2
