advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	FR	France	127	1	26286844	11785180	133851	30994
European Parliament		178362315106	Facebook	FR	France	69	1	10780468	4813430	64995	14742
Médecins du Monde France		265420476920	Facebook	FR	France	939	1	8303737	2709565	120543	9176
Primes écologique		152399322377561	Facebook	FR	France	19	1	5154981	2131000	60081	12900
La Prime Énergie		336155273400553	Facebook	FR	France	28	1	4919375	1953363	43857	9796
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	FR	France	61	1	4819327	1979135	21544	4730
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	FR	France	90	1	4361257	1668736	10108	299
Agence Isolation Pour Tous		568528630290119	Facebook	FR	France	25	1	3577505	1480804	43668	10098
Ministère de l'Intérieur		103146727990	Facebook	FR	France	32	1	3350126	1410097	17789	4179
Aides énergétiques pour tous		789578834730248	Facebook	FR	France	16	1	3063293	1255343	35663	7995
Kialo		729627343834501	Facebook	FR	France	367	1	3060796	1245601	20036	4794
Mon Homéo Mon Choix		1643185362449069	Facebook	FR	France	28	1	2890336	1142742	26566	5598
Make.org	Make.org	122037308191612	Facebook	FR	France	55	1	2441851	1039682	23777	4945
UNICEF France		173159234432	Facebook	FR	France	38	1	2288710	898902	12060	2899
Unis pour les Droits Humains		1642871805813802	Facebook	FR	France	20	1	2089436	854198	1735	51
Les Energies du Soleil		1684031805239401	Facebook	FR	France	7	1	2009993	925000	26093	8200
Mes économies d'énergie		124948231440251	Facebook	FR	France	11	1	1949509	751928	20986	4179
2 Min Ecologie		433170297221149	Facebook	FR	France	68	1	1768277	603778	19400	3494
Route Auto		252868201731333	Facebook	FR	France	9	1	1754989	830999	8190	1599
Le Monde		14892757589	Facebook	FR	France	34	1	1715221	634069	3554	441
Dungeon Defenders		107960282569653	Facebook	FR	France	162	1	1692450	718736	4490	491
Céréal Bio & Céréal France		1636261843328359	Facebook	FR	France	5	1	1501714	599887	7193	1999
350.org		12185972707	Facebook	FR	France	56	1	1491043	337682	6680	707
Economiser Energie		286272318578056	Facebook	FR	France	11	1	1379939	538981	16988	3300
Mon Energie Verte		252140872017180	Facebook	FR	France	65	1	1319830	459999	17624	3399
