advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	LT	Lithuania	4	1	2056900	1028451	10282	2056
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	500k_1m	500k - 1m	LT	Lithuania	2	1	1999997	999999	1997	999
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	LT	Lithuania	11	1	226227	113114	1106	280
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	500k_1m	500k - 1m	LT	Lithuania	6	1	165404	82702	380	109
European Commission		107898832590939	Facebook	500k_1m	500k - 1m	LT	Lithuania	3	1	63522	31761	147	42
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	39838	19919	199	39
Greens/EFA in the European Parliament		150527751674751	Facebook	500k_1m	500k - 1m	LT	Lithuania	2	1	26600	13300	11	2
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	14281	7141	635	127
Erasmus Student Network		25226723130	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	13548	6774	6	1
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	12757	6379	63	12
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	10065	5033	50	10
Verv		560545637307176	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	7423	3712	6	3
Lingokids		497983453648415	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	6645	3323	2	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	6093	3047	6	3
European Greens		141366725876424	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	4484	2242	22	4
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	4238	2119	18	3
Huawei Europe		1709278142683543	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	3247	1624	1	0
MmosWorld		1262271977168621	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	3062	1531	2	0
Sacramento Kings		96222644025	Facebook	500k_1m	500k - 1m	LT	Lithuania	13	1	1082	541	0	0
BonneGueule		140324089470	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	914	457	4	0
MasterClass		687589164666184	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	884	442	3	0
Gaia		182073298490036	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	848	424	7	3
ADAR		175390195814995	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	582	291	1	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	303	152	0	0
ScribersHive		722350287934296	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	290	145	0	0
China Xinhua News		338109312883186	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	245	123	0	0
Scholarships for International Students		143550215717842	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	90	45	0	0
Открытые медиа. Инфометр		1246107138782307	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	80	40	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	58	29	0	0
TRT World		1559901027613381	Facebook	500k_1m	500k - 1m	LT	Lithuania	2	1	45	23	0	0
Delphinus		20411877802	Facebook	500k_1m	500k - 1m	LT	Lithuania	3	1	25	13	0	0
Comité international de la Croix-Rouge		540364216018969	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	9	5	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	4	2	0	0
Revista QB		1908798559359662	Facebook	500k_1m	500k - 1m	LT	Lithuania	1	1	1	1	0	0
