advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	54	1	36902	16491	241	54
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	189	1	28987	11942	471	113
The Labour Party	The Labour Party	25749647410	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	171	1	17244	7066	176	31
Amnesty International UK	Amnesty International UK	7624294394	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	296	1	16807	3309	450	11
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	70	1	14127	5605	154	36
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	453	1	13902	3906	281	20
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	17	1	13037	5759	129	41
People's Vote UK	People's Vote	748608695327755	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	50	1	10826	4524	160	45
HOPE not hate	HOPE not hate	91897231853	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	17	1	6718	2957	41	9
Best For Britain	Best for Britain	1863944713844924	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	26	1	6413	2771	68	15
London Green Party	London Green Party	175350485880358	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	30	1	4931	1614	46	7
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	132	1	4649	1139	135	2
Conservatives	The Conservative Party	8807334278	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	368	1	4312	1175	86	3
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	50	1	3376	898	13	1
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	u25_34	unknown (25-34)	UK	United Kingdom	14	1	3135	1195	36	6
