advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	m13_17	male (13-17)	UK	United Kingdom	1	1	17166	8583	19	0
Global Optimism	Global Optimism	2062802910474026	Facebook	m13_17	male (13-17)	UK	United Kingdom	2	1	12074	3386	139	20
Dave Chrisp Comedy	David Chrisp	210713339427124	Facebook	m13_17	male (13-17)	UK	United Kingdom	3	1	7191	1760	39	0
TW-IN	SEBASTIAN JOSEPH 4 ST JOHN	1975276162525168	Facebook	m13_17	male (13-17)	UK	United Kingdom	3	1	5489	1096	64	12
Dose of Society	Dose of Society	323340437359	Facebook	m13_17	male (13-17)	UK	United Kingdom	2	1	4378	875	100	0
Max Bryant	Max Taylor Bryant	1511114899101340	Facebook	m13_17	male (13-17)	UK	United Kingdom	1	1	3579	716	82	0
Northenden's World	Northenden World Admin	1692130001038191	Facebook	m13_17	male (13-17)	UK	United Kingdom	6	1	2165	151	178	0
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	m13_17	male (13-17)	UK	United Kingdom	6	1	2060	559	58	0
Cambridge Stays	Cambridge Stays	1106278742785368	Facebook	m13_17	male (13-17)	UK	United Kingdom	3	1	1408	281	32	0
Swatch	Swatch	297973083586150	Facebook	m13_17	male (13-17)	UK	United Kingdom	1	1	1395	279	16	3
B. Dolan		102386295776	Facebook	m13_17	male (13-17)	UK	United Kingdom	8	1	1302	0	114	0
Social Democratic and Labour Party (SDLP)	Social Democratic and Labour Party (SDLP)	111956985487415	Facebook	m13_17	male (13-17)	UK	United Kingdom	1	1	1207	603	13	0
African Wildlife Courses	Jason Alexander Hendry	2345328912417791	Facebook	m13_17	male (13-17)	UK	United Kingdom	4	1	1131	0	129	0
Hannan Sarwar	Hannan Amer Sarwar	280256796023344	Facebook	m13_17	male (13-17)	UK	United Kingdom	2	1	1056	0	121	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	m13_17	male (13-17)	UK	United Kingdom	5	1	962	198	17	0
Alliance Party of Northern Ireland	The Alliance Party	10642639740	Facebook	m13_17	male (13-17)	UK	United Kingdom	1	1	901	180	10	2
Aaron Wynne - Aberconwy	Aaron Wynne	1604790526203933	Facebook	m13_17	male (13-17)	UK	United Kingdom	2	1	898	135	40	0
Councillor Paul Kelly - Motherwell West	Paul Kelly	938719826182279	Facebook	m13_17	male (13-17)	UK	United Kingdom	6	1	642	121	17	0
Cllr Vincent Bailey & Cllr Leighton Rowlands	Vale of Glamorgan Conservatives 	1802752836609283	Facebook	m13_17	male (13-17)	UK	United Kingdom	1	1	565	113	12	0
Cllr Mike Diamond	Cllr Mike Diamond 	1768404463408418	Facebook	m13_17	male (13-17)	UK	United Kingdom	2	1	552	110	12	0
Pinksixty	Leeze Lawrence	108182029247820	Facebook	m13_17	male (13-17)	UK	United Kingdom	4	1	550	0	63	0
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	m13_17	male (13-17)	UK	United Kingdom	6	1	539	129	32	0
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	m13_17	male (13-17)	UK	United Kingdom	2	1	454	114	5	0
Tiverton & Honiton Liberal Democrats	Dr. J Timperley on behalf of Tiverton and Honiton Liberal Democrats	150862338924727	Facebook	m13_17	male (13-17)	UK	United Kingdom	2	1	431	79	13	0
Beckton Labour	George James Harris	439640700178969	Facebook	m13_17	male (13-17)	UK	United Kingdom	1	1	407	0	46	0
