audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	FI	Finland	4641	1023	9595427	3493348	86512	15892
f25_34	female (25-34)	FI	Finland	5255	1136	8204345	2926349	77481	13322
m25_34	male (25-34)	FI	Finland	4924	1090	7326071	2551496	74686	12093
m18_24	male (18-24)	FI	Finland	4360	982	7174816	2629031	73946	13406
f35_44	female (35-44)	FI	Finland	5256	1129	6542983	2325916	64352	10699
m35_44	male (35-44)	FI	Finland	4914	1094	5824682	2011992	59554	9318
f45_54	female (45-54)	FI	Finland	4851	1093	5145708	1777589	52833	7894
m45_54	male (45-54)	FI	Finland	4559	1050	4597072	1553586	48583	6816
f65_	female (65+)	FI	Finland	3795	940	4594532	1449831	52371	6078
f55_64	female (55-64)	FI	Finland	4203	1031	4518157	1496341	48872	6029
m55_64	male (55-64)	FI	Finland	3959	995	3555375	1149351	39071	4493
m65_	male (65+)	FI	Finland	3600	910	3010941	938047	34143	3791
f13_17	female (13-17)	FI	Finland	499	168	685860	229648	5107	410
m13_17	male (13-17)	FI	Finland	465	159	424474	149563	3974	397
u35_44	unknown (35-44)	FI	Finland	4163	1002	322081	111825	3090	483
u25_34	unknown (25-34)	FI	Finland	3980	960	224296	77060	2139	328
u45_54	unknown (45-54)	FI	Finland	3691	923	149423	51331	1557	220
u55_64	unknown (55-64)	FI	Finland	2961	846	80598	25870	917	101
u65_	unknown (65+)	FI	Finland	2643	767	69232	21833	728	81
u18_24	unknown (18-24)	FI	Finland	2904	776	63400	21908	613	98
u13_17	unknown (13-17)	FI	Finland	310	142	2714	951	27	1
