recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	UK	United Kingdom	2729	300	9308004	3371804	103783	10573
rd2	Last 2 days	2019-05-16	2019-05-17	UK	United Kingdom	2895	327	19562641	7013723	221406	22569
rd3	Last 3 days	2019-05-15	2019-05-17	UK	United Kingdom	3168	358	25970771	9332079	297732	31492
rd4	Last 4 days	2019-05-14	2019-05-17	UK	United Kingdom	3416	402	31878339	11368663	380069	41030
rd5	Last 5 days	2019-05-13	2019-05-17	UK	United Kingdom	3646	437	38392085	13738255	474872	58452
rd6	Last 6 days	2019-05-12	2019-05-17	UK	United Kingdom	3792	468	43229947	15449202	543067	68866
rw1	Last week	2019-05-11	2019-05-17	UK	United Kingdom	3992	509	48566383	17369024	619448	79392
rw2	Last 2 weeks	2019-05-04	2019-05-17	UK	United Kingdom	5783	793	86487375	31259916	1110822	156189
rw3	Last 3 weeks	2019-04-27	2019-05-17	UK	United Kingdom	12059	1742	146748471	50570781	2095044	264021
rw4	Last 4 weeks	2019-04-20	2019-05-17	UK	United Kingdom	14232	1952	185968555	64008914	2592855	329664
rm1	Last month	2019-04-18	2019-05-17	UK	United Kingdom	15178	2022	193511251	66187430	2733864	338809
rm2	Last 2 months	2019-03-19	2019-05-17	UK	United Kingdom	27079	3290	362238151	123152106	5004310	632176
rm3	Last 3 months	2019-02-17	2019-05-17	UK	United Kingdom	35293	3878	505521055	171718465	6628610	843404
rm6	Last 6 months	2019-01-01	2019-05-17	UK	United Kingdom	43768	4364	710984443	241790235	8717674	1146574
