advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw3	Last 3 weeks	UK	United Kingdom	989	1	15230807	4951478	220213	34029
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rw3	Last 3 weeks	UK	United Kingdom	768	1	13814227	5269997	192593	31244
The Brexit Party	The Brexit Party	230416667843105	Facebook	rw3	Last 3 weeks	UK	United Kingdom	100	1	9764495	4392405	181469	51277
The Labour Party	The Labour Party	25749647410	Facebook	rw3	Last 3 weeks	UK	United Kingdom	105	1	9421561	3880998	81887	17666
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rw3	Last 3 weeks	UK	United Kingdom	20	1	5360979	2232000	10391	2661
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rw3	Last 3 weeks	UK	United Kingdom	26	1	4394974	1910000	32718	6133
38 Degrees	38 Degrees	200006375787	Facebook	rw3	Last 3 weeks	UK	United Kingdom	125	1	3919716	1267816	28324	4158
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rw3	Last 3 weeks	UK	United Kingdom	61	1	3915656	1545269	27170	6684
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rw3	Last 3 weeks	UK	United Kingdom	28	1	3786972	1605000	15242	3703
Conservatives	The Conservative Party	8807334278	Facebook	rw3	Last 3 weeks	UK	United Kingdom	449	1	3377437	1143064	68648	8700
Avaaz	Avaaz	8340223883	Facebook	rw3	Last 3 weeks	UK	United Kingdom	15	1	3156984	1460999	18844	4397
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	rw3	Last 3 weeks	UK	United Kingdom	106	1	2517884	819997	27996	5554
TheArticle	TheArticle	607840469632004	Facebook	rw3	Last 3 weeks	UK	United Kingdom	14	1	2450605	1069913	27425	5765
WWF UK		311627208673	Facebook	rw3	Last 3 weeks	UK	United Kingdom	15	1	1784984	795999	8198	2892
People's Vote UK	People's Vote	748608695327755	Facebook	rw3	Last 3 weeks	UK	United Kingdom	52	1	1715944	575999	8271	578
School Cuts	National Education Union	871798409656672	Facebook	rw3	Last 3 weeks	UK	United Kingdom	74	1	1536439	405702	15934	1902
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	rw3	Last 3 weeks	UK	United Kingdom	169	1	1058546	227707	20647	954
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	rw3	Last 3 weeks	UK	United Kingdom	9	1	1044635	437321	6788	1527
East Midlands Labour	East Midlands Labour Party	1104066886293096	Facebook	rw3	Last 3 weeks	UK	United Kingdom	75	1	978307	251058	10027	655
Best For Britain	Best for Britain	1863944713844924	Facebook	rw3	Last 3 weeks	UK	United Kingdom	14	1	915981	344998	10629	2314
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	rw3	Last 3 weeks	UK	United Kingdom	34	1	871369	327400	23409	6688
Labour South East	The Labour Party.	123817579216	Facebook	rw3	Last 3 weeks	UK	United Kingdom	10	1	844989	337999	13411	2545
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	rw3	Last 3 weeks	UK	United Kingdom	371	1	810858	137554	43438	302
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	UK	United Kingdom	3	1	699995	299999	1996	699
London Labour Party	The London Labour Party 	474613052643462	Facebook	rw3	Last 3 weeks	UK	United Kingdom	14	1	691601	253145	2969	425
