advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	rm6	Last 6 months	UK	United Kingdom	3121	1	80112734	27481831	1034206	184678
Britain's Future	Britain's Future	1625300137516491	Facebook	rm6	Last 6 months	UK	United Kingdom	3505	1	71124216	22103332	855016	127382
The Labour Party	The Labour Party	25749647410	Facebook	rm6	Last 6 months	UK	United Kingdom	409	1	30642284	12647513	249817	58089
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rm6	Last 6 months	UK	United Kingdom	1288	1	29123914	10432073	381789	72092
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	rm6	Last 6 months	UK	United Kingdom	1879	1	27354744	9392717	333054	32863
Conservatives	The Conservative Party	8807334278	Facebook	rm6	Last 6 months	UK	United Kingdom	1217	1	26932776	10828998	281061	37608
Best For Britain	Best for Britain	1863944713844924	Facebook	rm6	Last 6 months	UK	United Kingdom	328	1	24603068	10634721	263452	60751
38 Degrees	38 Degrees	200006375787	Facebook	rm6	Last 6 months	UK	United Kingdom	596	1	23110316	8409972	156456	22912
We are the 52%	We are the 52%	466744973727718	Facebook	rm6	Last 6 months	UK	United Kingdom	233	1	21239768	8055000	59209	8447
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rm6	Last 6 months	UK	United Kingdom	785	1	16589209	6444997	229488	43394
The Brexit Party	The Brexit Party	230416667843105	Facebook	rm6	Last 6 months	UK	United Kingdom	118	1	15075084	6967177	236126	68149
Right To Vote	Right to Vote	408236463256774	Facebook	rm6	Last 6 months	UK	United Kingdom	358	1	9471483	2390442	80531	12145
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	rm6	Last 6 months	UK	United Kingdom	43	1	7399956	3171999	56421	11687
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rm6	Last 6 months	UK	United Kingdom	136	1	7231852	2729995	52726	10993
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	rm6	Last 6 months	UK	United Kingdom	97	1	5672349	2047590	34571	7516
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rm6	Last 6 months	UK	United Kingdom	27	1	5550973	2282000	11193	2661
TheArticle	TheArticle	607840469632004	Facebook	rm6	Last 6 months	UK	United Kingdom	28	1	5275961	2310995	51693	11571
UK government	UK government	408582579294175	Facebook	rm6	Last 6 months	UK	United Kingdom	12	1	5132282	2223575	58450	18554
School Cuts	National Education Union	871798409656672	Facebook	rm6	Last 6 months	UK	United Kingdom	176	1	4876824	1202000	48398	7058
Scientists for EU	Scientists for EU	642444842524195	Facebook	rm6	Last 6 months	UK	United Kingdom	49	1	4699876	1659985	36162	6595
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rm6	Last 6 months	UK	United Kingdom	26	1	4394974	1910000	32718	6133
London Labour Party	The London Labour Party 	474613052643462	Facebook	rm6	Last 6 months	UK	United Kingdom	68	1	4285931	1530999	20635	4165
The Week UK	The Week	177855115588808	Facebook	rm6	Last 6 months	UK	United Kingdom	127	1	4063868	1448998	40817	7637
Alex Salmond	Slainte Media	136191876445102	Facebook	rm6	Last 6 months	UK	United Kingdom	83	1	3864940	1433013	18588	2301
London Gov	the Greater London Authority	713179875369048	Facebook	rm6	Last 6 months	UK	United Kingdom	43	1	3823592	1673041	36721	7284
