day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	HR	Croatia	376	104	2507015	865633	7379	498
d136	2019-05-16	HR	Croatia	405	108	2692926	934580	8560	586
d135	2019-05-15	HR	Croatia	398	109	2145892	715930	7445	333
d134	2019-05-14	HR	Croatia	375	101	2790309	950273	8332	766
d133	2019-05-13	HR	Croatia	342	96	2204166	776389	6589	777
d132	2019-05-12	HR	Croatia	344	100	2341593	808125	6008	481
d131	2019-05-11	HR	Croatia	359	108	1933776	671175	5180	421
d130	2019-05-10	HR	Croatia	380	107	2232882	809139	6074	505
d129	2019-05-09	HR	Croatia	354	104	1898489	670336	4857	394
d128	2019-05-08	HR	Croatia	303	96	1188228	387650	3223	229
d127	2019-05-07	HR	Croatia	304	95	2520300	913032	5068	649
d126	2019-05-06	HR	Croatia	283	91	1512999	549438	3345	431
d125	2019-05-05	HR	Croatia	284	92	1283367	462832	3275	419
d124	2019-05-04	HR	Croatia	247	88	1416712	565829	3434	554
d123	2019-05-03	HR	Croatia	270	97	1153411	456902	3736	323
d122	2019-05-02	HR	Croatia	262	97	1126292	452338	3460	315
d121	2019-05-01	HR	Croatia	256	94	870038	321658	3133	251
d120	2019-04-30	HR	Croatia	286	96	1932939	761040	5998	1040
d119	2019-04-29	HR	Croatia	284	95	2008782	831350	7566	1237
d118	2019-04-28	HR	Croatia	262	93	1689278	707010	6375	1062
d117	2019-04-27	HR	Croatia	262	98	1640760	696791	6249	1033
d116	2019-04-26	HR	Croatia	276	100	1286473	537629	5161	880
d115	2019-04-25	HR	Croatia	227	92	220356	57784	852	21
d114	2019-04-24	HR	Croatia	212	87	182030	47692	654	11
d113	2019-04-23	HR	Croatia	225	84	241659	77562	884	96
d112	2019-04-22	HR	Croatia	189	85	92104	26267	308	7
d111	2019-04-21	HR	Croatia	209	87	77541	28948	408	22
d110	2019-04-20	HR	Croatia	209	95	72472	23837	591	7
d109	2019-04-19	HR	Croatia	229	103	162325	53705	702	67
d108	2019-04-18	HR	Croatia	226	105	133206	38055	640	8
d107	2019-04-17	HR	Croatia	230	112	151955	41414	651	8
d106	2019-04-16	HR	Croatia	251	115	215809	68184	941	68
d105	2019-04-15	HR	Croatia	295	126	376146	135810	952	77
d104	2019-04-14	HR	Croatia	296	127	333165	126654	810	78
d103	2019-04-13	HR	Croatia	309	138	386865	151722	1162	93
d102	2019-04-12	HR	Croatia	375	150	441952	169124	1702	162
d101	2019-04-11	HR	Croatia	344	154	369444	154071	1347	172
d100	2019-04-10	HR	Croatia	320	145	317197	122260	1280	127
d099	2019-04-09	HR	Croatia	332	157	384673	144929	1175	112
d098	2019-04-08	HR	Croatia	324	155	503510	187927	1254	152
d097	2019-04-07	HR	Croatia	307	149	418728	160754	885	102
d096	2019-04-06	HR	Croatia	310	149	413145	158749	866	104
d095	2019-04-05	HR	Croatia	319	153	525365	214686	1439	359
d094	2019-04-04	HR	Croatia	286	144	411469	171857	1418	345
d093	2019-04-03	HR	Croatia	245	130	213581	78340	783	50
d092	2019-04-02	HR	Croatia	210	119	540132	203779	1390	137
d091	2019-04-01	HR	Croatia	185	102	239792	81115	629	37
d090	2019-03-31	HR	Croatia	197	109	148983	44366	439	21
d089	2019-03-30	HR	Croatia	191	112	252440	95582	547	49
d088	2019-03-29	HR	Croatia	211	121	186387	82195	457	52
d087	2019-03-28	HR	Croatia	212	117	201136	89414	818	111
d086	2019-03-27	HR	Croatia	188	108	92336	33174	389	29
d085	2019-03-26	HR	Croatia	189	101	63508	22680	397	14
d084	2019-03-25	HR	Croatia	177	106	53195	19123	441	20
d083	2019-03-24	HR	Croatia	177	105	170333	47440	716	12
d082	2019-03-23	HR	Croatia	186	111	107150	38375	819	49
d081	2019-03-22	HR	Croatia	201	119	113684	36439	874	46
d080	2019-03-21	HR	Croatia	197	116	774525	298909	1337	121
d079	2019-03-20	HR	Croatia	187	106	392716	144597	1489	133
d078	2019-03-19	HR	Croatia	174	97	177742	58487	806	29
d077	2019-03-18	HR	Croatia	170	80	142737	50812	412	13
d076	2019-03-17	HR	Croatia	135	64	78241	26144	342	26
d075	2019-03-16	HR	Croatia	137	65	79709	23516	462	46
d074	2019-03-15	HR	Croatia	137	66	65612	21074	442	46
d073	2019-03-14	HR	Croatia	123	62	482020	192776	1223	366
d072	2019-03-13	HR	Croatia	122	60	115930	46331	514	48
d071	2019-03-12	HR	Croatia	118	59	67487	21948	544	62
d070	2019-03-11	HR	Croatia	128	65	157207	66824	655	62
d069	2019-03-10	HR	Croatia	128	63	136848	55750	493	35
d068	2019-03-09	HR	Croatia	130	70	172861	72535	833	80
d067	2019-03-08	HR	Croatia	127	72	374905	170735	795	42
d066	2019-03-07	HR	Croatia	105	47	199053	84583	716	71
d065	2019-03-06	HR	Croatia	115	43	42988	11142	213	3
d064	2019-03-05	HR	Croatia	146	45	61047	14653	354	22
d063	2019-03-04	HR	Croatia	90	40	43569	10648	299	23
d062	2019-03-03	HR	Croatia	83	37	43560	10646	299	23
d061	2019-03-02	HR	Croatia	86	37	47200	10972	423	53
d060	2019-03-01	HR	Croatia	86	37	49529	11592	463	51
d059	2019-02-28	HR	Croatia	83	34	56448	12869	403	33
d058	2019-02-27	HR	Croatia	90	36	99886	22302	773	94
d057	2019-02-26	HR	Croatia	69	34	39441	11904	111	5
d056	2019-02-25	HR	Croatia	63	32	23778	8767	88	7
d055	2019-02-24	HR	Croatia	55	29	10318	3788	51	1
d054	2019-02-23	HR	Croatia	53	28	6090	1630	19	0
d053	2019-02-22	HR	Croatia	61	32	54735	24799	303	42
d052	2019-02-21	HR	Croatia	60	31	34926	13626	167	26
d051	2019-02-20	HR	Croatia	60	31	23157	7039	214	9
d050	2019-02-19	HR	Croatia	64	33	13461	2816	177	1
d049	2019-02-18	HR	Croatia	66	34	81459	28177	405	37
d048	2019-02-17	HR	Croatia	57	31	49452	12773	198	10
d047	2019-02-16	HR	Croatia	58	30	48921	12749	155	10
d046	2019-02-15	HR	Croatia	50	25	16928	6289	116	9
d045	2019-02-14	HR	Croatia	47	22	18666	6679	150	10
d044	2019-02-13	HR	Croatia	47	23	37679	10440	231	9
d043	2019-02-12	HR	Croatia	54	26	57208	17140	602	13
d042	2019-02-11	HR	Croatia	48	23	38372	12035	184	9
d041	2019-02-10	HR	Croatia	44	23	21424	8612	149	9
d040	2019-02-09	HR	Croatia	45	24	56262	26365	300	45
d039	2019-02-08	HR	Croatia	46	26	25348	9380	218	9
d038	2019-02-07	HR	Croatia	47	23	40138	16331	460	28
d037	2019-02-06	HR	Croatia	45	22	15434	4679	94	2
d036	2019-02-05	HR	Croatia	35	16	9710	2495	33	0
d035	2019-02-04	HR	Croatia	32	14	9680	2481	33	0
d034	2019-02-03	HR	Croatia	30	12	9675	2478	33	0
d033	2019-02-02	HR	Croatia	33	15	26693	5968	70	0
d032	2019-02-01	HR	Croatia	43	17	28380	6302	101	0
d031	2019-01-31	HR	Croatia	47	16	29204	6557	103	0
d030	2019-01-30	HR	Croatia	43	14	3467	981	44	0
d029	2019-01-29	HR	Croatia	43	12	6375	2595	37	4
d028	2019-01-28	HR	Croatia	49	13	1934	620	17	0
d027	2019-01-27	HR	Croatia	38	12	1648	439	27	0
d026	2019-01-26	HR	Croatia	37	12	1542	440	14	0
d025	2019-01-25	HR	Croatia	38	13	1457	422	13	0
d024	2019-01-24	HR	Croatia	37	13	1105	282	9	0
d023	2019-01-23	HR	Croatia	37	11	1683	414	10	0
d022	2019-01-22	HR	Croatia	39	11	2644	1041	17	1
d021	2019-01-21	HR	Croatia	38	12	3948	1663	20	1
d020	2019-01-20	HR	Croatia	39	14	1669	521	14	0
d019	2019-01-19	HR	Croatia	38	13	1533	494	14	0
d018	2019-01-18	HR	Croatia	43	17	64554	28882	207	35
d017	2019-01-17	HR	Croatia	54	19	10972	2549	45	0
d016	2019-01-16	HR	Croatia	41	15	2940	777	30	0
d015	2019-01-15	HR	Croatia	41	15	17844	6865	165	26
d014	2019-01-14	HR	Croatia	39	13	2824	858	31	0
