country_code_filter	country_name_filter	week_code	week_label	first_day	last_day	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LT	Lithuania	w020	Week 20	2019-05-13	2019-05-13	227	47	585428	216888	2853	195
LT	Lithuania	w019	Week 19	2019-05-06	2019-05-12	474	76	12213372	4440605	41187	4382
LT	Lithuania	w018	Week 18	2019-04-29	2019-05-05	426	99	10846713	4185989	40836	6435
LT	Lithuania	w017	Week 17	2019-04-22	2019-04-28	358	92	3546126	1529946	12031	2132
LT	Lithuania	w016	Week 16	2019-04-15	2019-04-21	391	114	1523627	615307	3585	529
LT	Lithuania	w015	Week 15	2019-04-08	2019-04-14	526	183	1338091	445967	6327	585
LT	Lithuania	w014	Week 14	2019-04-01	2019-04-07	454	188	1211812	424351	6467	675
LT	Lithuania	w013	Week 13	2019-03-25	2019-03-31	361	164	2099422	781296	7137	1530
LT	Lithuania	w012	Week 12	2019-03-18	2019-03-24	348	154	2777829	1046376	11407	1593
LT	Lithuania	w011	Week 11	2019-03-11	2019-03-17	203	90	641960	245311	3733	336
LT	Lithuania	w010	Week 10	2019-03-04	2019-03-10	198	71	477762	197151	2449	167
LT	Lithuania	w009	Week 9	2019-02-25	2019-03-03	101	48	215559	65964	729	13
LT	Lithuania	w008	Week 8	2019-02-18	2019-02-24	90	46	204553	81213	818	68
LT	Lithuania	w007	Week 7	2019-02-11	2019-02-17	69	39	92887	22336	681	9
LT	Lithuania	w006	Week 6	2019-02-04	2019-02-10	49	26	110404	37791	450	68
LT	Lithuania	w005	Week 5	2019-01-28	2019-02-03	60	24	99548	21775	235	5
LT	Lithuania	w004	Week 4	2019-01-21	2019-01-27	51	22	97630	25785	421	2
LT	Lithuania	w003	Week 3	2019-01-14	2019-01-20	74	24	241954	74122	1685	122
LT	Lithuania	w002	Week 2	2019-01-07	2019-01-13	62	21	402947	87405	2437	203
LT	Lithuania	w001	Week 1	2019-01-01	2019-01-06	40	14	393613	114211	1054	44
