advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Social Democrats	Social Democrats	1012851375393300	Facebook	m18_24	male (18-24)	IE	Ireland	16	1	57859	13439	244	0
European Parliament	European Parliament	178362315106	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	20457	8652	43	18
Mark Durkan	Fine Gael	2002340613394109	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	17759	8879	88	17
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	m18_24	male (18-24)	IE	Ireland	4	1	9160	1951	50	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	8388	3339	33	5
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	6939	1387	13	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	6389	1770	25	0
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	6222	1244	12	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	5384	1077	10	0
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	5156	1031	51	10
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	m18_24	male (18-24)	IE	Ireland	3	1	2739	1311	37	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	m18_24	male (18-24)	IE	Ireland	3	1	2622	524	39	2
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	m18_24	male (18-24)	IE	Ireland	9	1	2477	490	64	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	2462	483	9	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	2238	447	4	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	2188	668	35	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	2113	837	28	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	m18_24	male (18-24)	IE	Ireland	4	1	1963	378	44	0
Owen Hanley	Owen Hanley	234006030801926	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	1421	284	28	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	m18_24	male (18-24)	IE	Ireland	4	1	1418	133	87	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	1177	235	23	0
Cllr.June Murphy Social Democrat candidate	Social Democrats	196651674600841	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	1054	527	10	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	954	477	9	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	m18_24	male (18-24)	IE	Ireland	2	1	921	169	24	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	m18_24	male (18-24)	IE	Ireland	1	1	695	139	13	0
