advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	55_64	55-64	SI	Slovenia	45	1	314678	110138	1366	157
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	55_64	55-64	SI	Slovenia	108	1	309248	87434	2210	61
Romana Tomc		1025408990823719	Facebook	55_64	55-64	SI	Slovenia	26	1	256290	61499	733	24
Franc Bogovič		288826994603012	Facebook	55_64	55-64	SI	Slovenia	15	1	252048	102848	641	91
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	55_64	55-64	SI	Slovenia	33	1	138551	44230	917	34
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	55_64	55-64	SI	Slovenia	93	1	90395	21300	1470	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	55_64	55-64	SI	Slovenia	19	1	87625	19175	298	3
European Greens		141366725876424	Facebook	55_64	55-64	SI	Slovenia	14	1	71386	30279	232	76
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	55_64	55-64	SI	Slovenia	4	1	41973	14050	234	36
Patricija Šulin		1541413339429015	Facebook	55_64	55-64	SI	Slovenia	9	1	39817	14038	306	17
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	55_64	55-64	SI	Slovenia	6	1	36380	7251	84	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	55_64	55-64	SI	Slovenia	14	1	29662	8888	171	0
Siemens Slovenija		393074441061448	Facebook	55_64	55-64	SI	Slovenia	11	1	26640	5319	97	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	55_64	55-64	SI	Slovenia	4	1	17778	4184	52	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	55_64	55-64	SI	Slovenia	30	1	17592	2231	858	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	55_64	55-64	SI	Slovenia	52	1	15860	7130	38	9
DOM - Domovinska liga		571044543390810	Facebook	55_64	55-64	SI	Slovenia	8	1	13670	4990	161	0
Levica	Levica	285304408294792	Facebook	55_64	55-64	SI	Slovenia	18	1	12188	2712	342	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	55_64	55-64	SI	Slovenia	55	1	9496	3974	42	9
Neva Grašič		2235496013147745	Facebook	55_64	55-64	SI	Slovenia	2	1	9191	1838	29	0
European Parliament		178362315106	Facebook	55_64	55-64	SI	Slovenia	19	1	6913	2341	84	4
Povežimo se	Povežimo se	1212524292238625	Facebook	55_64	55-64	SI	Slovenia	8	1	5718	2173	121	0
Žiga Turk		352586381292	Facebook	55_64	55-64	SI	Slovenia	2	1	5627	2813	55	0
Gašper Ferjan		405727836160839	Facebook	55_64	55-64	SI	Slovenia	1	1	5509	1101	10	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	55_64	55-64	SI	Slovenia	8	1	5090	1053	133	0
