advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	RO	Romania	239	1	48449669	21708539	117143	26451
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	RO	Romania	101	1	43420588	19808846	105533	30044
România în primul rând	Future Innovation	770704223323599	Facebook	RO	Romania	95	1	31874276	13975742	32671	8193
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	RO	Romania	145	1	27683166	11851532	44786	11606
Romania #nuepsd	Future Innovation	293215748279337	Facebook	RO	Romania	35	1	13659798	6264928	8627	3613
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	RO	Romania	86	1	12870641	5644877	46498	10988
European Parliament		178362315106	Facebook	RO	Romania	90	1	10445902	4785009	50416	9600
RMDSZ	RMDSZ	102601499822802	Facebook	RO	Romania	253	1	8967743	2625998	13162	2332
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	RO	Romania	41	1	8729927	3964985	12786	3298
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	RO	Romania	39	1	6224898	2930974	20014	5189
European Commission		107898832590939	Facebook	RO	Romania	13	1	5796982	2883496	14924	3962
Declic	Declic	686190454826244	Facebook	RO	Romania	27	1	4856879	1980973	9343	2037
Politice.net	politice.net	2546711162025064	Facebook	RO	Romania	12	1	3775992	1818002	3611	756
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	RO	Romania	25	1	3310967	1474996	13483	3634
Litere.net	litere.net	1504323906337545	Facebook	RO	Romania	12	1	3209984	1494998	2938	693
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	RO	Romania	14	1	3150968	1329993	3274	651
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	RO	Romania	50	1	2853918	1328840	6378	1660
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	RO	Romania	22	1	2685968	1235995	2705	630
Winkler Gyula		1560147330888040	Facebook	RO	Romania	23	1	2652977	1160000	3335	840
Kialo		729627343834501	Facebook	RO	Romania	271	1	2610059	1044007	13996	3204
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	RO	Romania	45	1	2545775	998060	4034	701
Silvia Dinică		1128229287275038	Facebook	RO	Romania	21	1	2514949	1000987	4428	1029
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	RO	Romania	15	1	2447363	1000549	2418	401
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	RO	Romania	19	1	2152973	1029996	10669	2374
European Greens		141366725876424	Facebook	RO	Romania	24	1	2004572	928548	3297	1051
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	RO	Romania	8	1	1814904	805962	670	126
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	RO	Romania	82	1	1766918	621000	2903	357
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	RO	Romania	31	1	1764593	610399	5032	1070
Video News		329122497569429	Facebook	RO	Romania	5	1	1704993	700999	1700	525
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	RO	Romania	31	1	1646969	550999	3103	903
Rares Bogdan		204397909629079	Facebook	RO	Romania	18	1	1640968	679993	1466	273
Eco friendly home		547824632336134	Facebook	RO	Romania	3	1	1549982	709993	1596	599
Kelemen Hunor	RMDSZ	175293925828191	Facebook	RO	Romania	42	1	1493957	348999	2386	378
Calin Popescu Tariceanu		227922987222524	Facebook	RO	Romania	13	1	1349987	570000	4304	924
ALDE Sector 6		428872677299268	Facebook	RO	Romania	57	1	1342941	315999	2530	336
George Simion	George Simion	2212856535602171	Facebook	RO	Romania	13	1	1325986	467999	2938	630
Tikaboo Romania		617570241716349	Facebook	RO	Romania	10	1	1311989	574999	5607	1113
Gregoriana Tudoran		1985293741779690	Facebook	RO	Romania	26	1	1226437	370692	1714	293
Siegfried Muresan		731035500293728	Facebook	RO	Romania	5	1	1199978	469993	524	105
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	RO	Romania	5	1	1199952	549981	440	84
Partidul Mișcarea Populară	Partidul Mișcarea Populară	581911828514783	Facebook	RO	Romania	15	1	1174985	511000	1748	383
Greens/EFA in the European Parliament		150527751674751	Facebook	RO	Romania	31	1	1135083	484006	1620	224
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	RO	Romania	5	1	1099995	500000	3570	1407
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	RO	Romania	9	1	1099983	439996	2519	882
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	RO	Romania	49	1	1088947	246999	1691	168
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	RO	Romania	27	1	1083717	335925	2199	525
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	RO	Romania	29	1	1017672	366874	1358	189
Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	RO	Romania	2	1	999995	399998	314	126
Custom Resita Festival		2218037274884370	Facebook	RO	Romania	1	1	998934	499467	1049	209
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	RO	Romania	7	1	969993	420000	775	273
Partidul Mișcarea Populară Cluj-Napoca		2081882595470333	Facebook	RO	Romania	9	1	901991	450000	4872	1155
Aresel		292847028010932	Facebook	RO	Romania	8	1	874993	341000	1592	200
Daniel Buda	Buda Daniel	220579784732993	Facebook	RO	Romania	41	1	870958	224999	852	0
Ovidiu-Iosif Gal, candidat independent pentru Parlamentul European		354404288474557	Facebook	RO	Romania	7	1	856527	361884	1462	196
Eugen Tomac	Partidul Mișcarea Populară	494469087244449	Facebook	RO	Romania	14	1	854944	318979	907	103
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	RO	Romania	37	1	822963	241000	1904	399
USR Constanța	Uniunea Salvați România filiala Constanta	698760586929790	Facebook	RO	Romania	11	1	805983	310998	2981	651
Partidul Social Democrat - Departamentul pentru românii de pretutindeni	Partidul Social Democrat	315931009106788	Facebook	RO	Romania	5	1	799994	399999	629	189
Departamentul pentru Mediul de Afaceri, Comerţ şi Antreprenoriat al PSD	Partidul Social Democrat	1238111743018265	Facebook	RO	Romania	4	1	799993	349999	524	168
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	RO	Romania	33	1	780933	179793	1606	231
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	RO	Romania	46	1	774954	196000	1660	0
George Simion Unire		294035851052538	Facebook	RO	Romania	35	1	772297	244379	1070	119
Ionel Dancă		227578001357165	Facebook	RO	Romania	8	1	764634	255905	250	21
Razvan Popa		128861244581738	Facebook	RO	Romania	45	1	719936	224990	2532	399
USR Maramureș	USR Maramureș	1750327845246533	Facebook	RO	Romania	12	1	704988	231000	1384	399
Parlamentul European, Biroul de Informare în Romania		138896782840976	Facebook	RO	Romania	2	1	699994	299998	603	121
Departamentul pentru Educatie Nationala	 Partidul Social Democrat	2330908257186424	Facebook	RO	Romania	4	1	699993	349998	419	84
Râsu Plânsu		1769713886444816	Facebook	RO	Romania	2	1	699990	299996	314	126
Csíkország	Csíkország	2229168487164126	Facebook	RO	Romania	23	1	664976	165999	562	21
Departamentul pentru Comunicații și Societate Informațională al PSD	Partidul Social Democrat	346281832652995	Facebook	RO	Romania	3	1	649982	259992	230	42
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	RO	Romania	12	1	630988	249000	1804	399
Departamentul pentru Afaceri Interne PSD	Partidul Social Democrat	797044747344438	Facebook	RO	Romania	3	1	599996	299999	314	63
G4 Media		425074431631411	Facebook	RO	Romania	3	1	599960	219985	314	63
Dacian Cioloş	PLUS	107543802616247	Facebook	RO	Romania	3	1	597988	219598	1175	231
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	RO	Romania	10	1	570990	237000	1867	483
European Youth Event		919232861444360	Facebook	RO	Romania	7	1	565977	270761	1053	357
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	RO	Romania	18	1	551982	149000	1588	147
WWF-Romania		189728367297	Facebook	RO	Romania	2	1	549998	210000	230	105
Fratii Haiduc Music Events		686571504711148	Facebook	RO	Romania	18	1	529981	126999	374	0
PNL Bucuresti		678840505584990	Facebook	RO	Romania	10	1	480986	191998	971	215
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	RO	Romania	20	1	471155	135635	1189	251
PNL Prahova		148993498505135	Facebook	RO	Romania	18	1	469981	105999	710	84
Marius Bodea	Marius Bodea	1514760912172050	Facebook	RO	Romania	17	1	465917	134981	773	105
PNL Bistrița-Năsăud		709900909075368	Facebook	RO	Romania	19	1	457980	99999	563	42
Nicușor Dan	DRAGOMIRESCU STEFAN-IULIAN	230785173665770	Facebook	RO	Romania	9	1	449991	90000	943	189
e.on		511324618972373	Facebook	RO	Romania	2	1	418062	191488	296	59
Greenpeace Romania		291132089193	Facebook	RO	Romania	5	1	415995	206000	533	126
Administraţie Liberală		2159559831039746	Facebook	RO	Romania	3	1	409990	204996	230	42
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	RO	Romania	16	1	409984	91000	332	0
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	RO	Romania	9	1	404988	80999	691	126
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	RO	Romania	13	1	404986	122999	690	105
Raluca Amariei	USR Sibiu	183087692172986	Facebook	RO	Romania	8	1	402992	140000	607	168
Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	RO	Romania	2	1	399995	199998	1155	231
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	RO	Romania	13	1	395987	91000	354	21
PNL Cluj		252950101538687	Facebook	RO	Romania	22	1	389975	110999	709	63
EU Environment		305608429284	Facebook	RO	Romania	2	1	371666	183592	1835	364
Raluca Turcan		360184320712594	Facebook	RO	Romania	9	1	369967	106995	759	42
Marian-Jean Marinescu		207673790490	Facebook	RO	Romania	9	1	355990	70999	793	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	RO	Romania	26	1	351970	83999	624	21
Dragos Benea	Partidul Social Democrat	447787405313835	Facebook	RO	Romania	7	1	350993	100000	481	84
