day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d105	2019-04-15	BG	Bulgaria	Kialo		729627343834501	Facebook	21	1	65622	20773	207	21
d105	2019-04-15	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	28	1	53685	25380	131	36
d105	2019-04-15	BG	Bulgaria	European Parliament		178362315106	Facebook	9	1	49258	22092	87	8
d105	2019-04-15	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	2	1	28250	12855	103	28
d105	2019-04-15	BG	Bulgaria	Организация за защита на животните "Четири лапи"		144072035778	Facebook	12	1	13704	1400	870	0
d105	2019-04-15	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	2	1	9963	4198	16	3
d105	2019-04-15	BG	Bulgaria	EU Environment		305608429284	Facebook	2	1	9305	4482	44	8
d105	2019-04-15	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	1	1	8827	1765	15	0
d105	2019-04-15	BG	Bulgaria	Борба за съществуване / Extinction Rebellion Bulgaria		2258761914367373	Facebook	1	1	7536	1507	17	0
d105	2019-04-15	BG	Bulgaria	Arte		656089814494677	Facebook	6	1	6970	2992	16	2
d105	2019-04-15	BG	Bulgaria	Alberto Alemanno		179635265973968	Facebook	1	1	6025	3012	5	0
d105	2019-04-15	BG	Bulgaria	Евро Ферт АД		271746059949890	Facebook	1	1	5514	2757	12	2
d105	2019-04-15	BG	Bulgaria	European Youth Event		919232861444360	Facebook	3	1	5387	2194	11	5
d105	2019-04-15	BG	Bulgaria	Венета Маджистрели - раз/ЛИЧНИЯТ избор за Европейски парламент 2019		436121407128896	Facebook	1	1	4545	909	9	0
d105	2019-04-15	BG	Bulgaria	Huawei Europe		1709278142683543	Facebook	1	1	3089	1544	1	0
d105	2019-04-15	BG	Bulgaria	сТУденти		710941585944818	Facebook	1	1	3010	1505	29	0
d105	2019-04-15	BG	Bulgaria	Open Society Roma Initiatives		369567809754486	Facebook	1	1	2923	584	5	0
d105	2019-04-15	BG	Bulgaria	GEYA   /  ГЕЯ  /		125015671491693	Facebook	1	1	2777	555	4	0
d105	2019-04-15	BG	Bulgaria	Center for European Integration Studies (ZEI)		144159745724379	Facebook	1	1	2716	1358	2	1
d105	2019-04-15	BG	Bulgaria	Ege Deniz Yolları		263618431233010	Facebook	1	1	2690	538	3	0
d105	2019-04-15	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	1	1	2144	1072	1	0
d105	2019-04-15	BG	Bulgaria	Guardian Weekly		64525551258	Facebook	4	1	1813	732	2	0
d105	2019-04-15	BG	Bulgaria	Е-Магазинъ		339462690027669	Facebook	1	1	1805	902	15	0
d105	2019-04-15	BG	Bulgaria	Bright Life Today		806186806171908	Facebook	1	1	1307	261	2	0
d105	2019-04-15	BG	Bulgaria	Solar Impulse		187539851277198	Facebook	1	1	1173	469	1	0
