spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	PT	Portugal	3090	960	14788565	4203416	62355	9
50_100	50 - 100	PT	Portugal	3252	896	1414440	586532	5235	914
100_1k	100 - 1k	PT	Portugal	1102	286	24274917	10779536	63756	17891
1k_5k	1k - 5k	PT	Portugal	131	38	6025401	2949153	35389	7414
5k_10k	5k - 10k	PT	Portugal	7	5	22004	10882	477	136
10k_50k	10k - 50k	PT	Portugal	1	1	10571	5285	470	94
