advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	1k_5k	1k - 5k	AT	Austria	10	1	49989	9999	989	0
SPÖ	SPÖ	77393060080	Facebook	1k_5k	1k - 5k	AT	Austria	8	1	39992	8000	792	0
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	1k_5k	1k - 5k	AT	Austria	2	1	9998	2000	198	0
1Europa	Peter Glawischnig	320389701908367	Facebook	1k_5k	1k - 5k	AT	Austria	2	1	9998	2000	198	0
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	1k_5k	1k - 5k	AT	Austria	2	1	9998	2000	198	0
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	1k_5k	1k - 5k	AT	Austria	2	1	9998	2000	198	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	1k_5k	1k - 5k	AT	Austria	2	1	9998	2000	198	0
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	1k_5k	1k - 5k	AT	Austria	2	1	9998	1999	198	0
Die Grünen	Die Grünen	21759893033	Facebook	1k_5k	1k - 5k	AT	Austria	2	1	9997	2000	198	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
KSV Graz	KSV Graz	268242501289	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
Die Innsbrucker Grünen	Die Innsbrucker Grünen	185943534768550	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	999	99	0
GRAS Innsbruck	Grüne & Alternative Student_innen	169544599829393	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
SPÖ Obersteiermark Ost	SPÖ Obersteiermark Ost	639538052795950	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
Partei der Arbeit	Partei der Arbeit	298693416922933	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
Markus Ornig	NEOS Wien	1604393142995063	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4999	1000	99	0
Andreas Schieder	SPÖ	290881691011354	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4998	999	98	0
Norbert Hofer	FPÖ	1650580648552563	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4998	999	98	0
Steffi Krisper	Stephanie Krisper	170392456839307	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4998	1000	98	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4998	1000	99	0
Tobias Krammer	Tobias Krammer	1643134582482219	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	4993	998	98	0
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	45	9	0	0
GoodJobs	GoodJobs	1004883576238809	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	7	1	0	0
Zora Jaurová • Progresívne Slovensko	MPhilms o.z.	267456060571592	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	5	1	0	0
Hydrogene Technologies Hungary	Nagy Tamás	406305670209771	Facebook	1k_5k	1k - 5k	AT	Austria	1	1	2	0	0	0
