impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	AT	Austria	958	85	897461	0	88926	0
1k_5k	1k - 5k	AT	Austria	515	129	2418402	483777	48282	100
5k_10k	5k - 10k	AT	Austria	296	104	2612884	1306573	31472	1400
10k_50k	10k - 50k	AT	Austria	475	119	20233475	4046776	136130	26217
50k_100k	50k - 100k	AT	Austria	118	55	9850591	4925344	71917	23340
100k_200k	100k - 200k	AT	Austria	79	33	13412323	6706195	162960	42805
200k_500k	200k - 500k	AT	Austria	40	19	13568978	5427602	106155	22743
500k_1m	500k - 1m	AT	Austria	15	9	7322557	3661282	36406	7294
