advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	0_1k	0 - 1k	AT	Austria	262	1	261671	0	25931	0
Barbara M. Thaler	Tiroler Volkspartei	1945277729020140	Facebook	0_1k	0 - 1k	AT	Austria	255	1	254744	0	25244	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	0_1k	0 - 1k	AT	Austria	86	1	85914	0	8514	0
KSV Graz	KSV Graz	268242501289	Facebook	0_1k	0 - 1k	AT	Austria	41	1	40959	0	4058	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	0_1k	0 - 1k	AT	Austria	37	1	36961	0	3662	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	0_1k	0 - 1k	AT	Austria	24	1	23976	0	2376	0
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	0_1k	0 - 1k	AT	Austria	17	1	16983	0	1683	0
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	0_1k	0 - 1k	AT	Austria	14	1	13986	0	1386	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	0_1k	0 - 1k	AT	Austria	14	1	13985	0	1385	0
SPÖ	SPÖ	77393060080	Facebook	0_1k	0 - 1k	AT	Austria	13	1	12987	0	1287	0
Österreich&Europa	Johann Eichhorn	396597551187061	Facebook	0_1k	0 - 1k	AT	Austria	10	1	9990	0	990	0
Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	0_1k	0 - 1k	AT	Austria	10	1	9989	0	989	0
GRAS Innsbruck	Grüne & Alternative Student_innen	169544599829393	Facebook	0_1k	0 - 1k	AT	Austria	8	1	7992	0	792	0
Tierschutzvolksbegehren	Tierschutzvolksbegehren	1642678769161065	Facebook	0_1k	0 - 1k	AT	Austria	7	1	6993	0	693	0
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	0_1k	0 - 1k	AT	Austria	6	1	5994	0	594	0
Wandel	Wandel	441927269154538	Facebook	0_1k	0 - 1k	AT	Austria	5	1	4995	0	495	0
LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	0_1k	0 - 1k	AT	Austria	5	1	4994	0	494	0
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	0_1k	0 - 1k	AT	Austria	5	1	4994	0	494	0
bagru GRAS boku	bagru*GRAS*boku	110449662370582	Facebook	0_1k	0 - 1k	AT	Austria	4	1	3996	0	396	0
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	0_1k	0 - 1k	AT	Austria	4	1	3995	0	396	0
Sense Mesura		1606564102740842	Facebook	0_1k	0 - 1k	AT	Austria	43	1	3330	0	330	0
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	0_1k	0 - 1k	AT	Austria	3	1	2997	0	297	0
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	0_1k	0 - 1k	AT	Austria	3	1	2997	0	297	0
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	0_1k	0 - 1k	AT	Austria	3	1	2996	0	297	0
Volksmacht AT / Presse-Stelle		294218140927490	Facebook	0_1k	0 - 1k	AT	Austria	3	1	2996	0	296	0
