advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	LV	Latvia	26	1	2919890	1248953	15015	3211
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	rw3	Last 3 weeks	LV	Latvia	45	1	2437602	951862	6034	426
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	rw3	Last 3 weeks	LV	Latvia	31	1	1605969	630000	6769	1199
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	rw3	Last 3 weeks	LV	Latvia	107	1	1557695	347149	9995	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	rw3	Last 3 weeks	LV	Latvia	16	1	683984	262000	3184	400
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	rw3	Last 3 weeks	LV	Latvia	9	1	649990	219999	2090	299
Roberts Zīle	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"	508959865842254	Facebook	rw3	Last 3 weeks	LV	Latvia	9	1	635991	280000	2641	450
European Greens		141366725876424	Facebook	rw3	Last 3 weeks	LV	Latvia	11	1	620657	240696	830	140
Ijabs Ivars		345347539390006	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	466642	213323	1628	299
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	rw3	Last 3 weeks	LV	Latvia	10	1	461990	155000	1789	200
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	rw3	Last 3 weeks	LV	Latvia	10	1	429640	168325	1857	233
Aleksejs Loskutovs	Aleksejs Loskutovs	541229793055345	Facebook	rw3	Last 3 weeks	LV	Latvia	21	1	288534	70523	1825	22
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	rw3	Last 3 weeks	LV	Latvia	6	1	231424	79285	672	66
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	rw3	Last 3 weeks	LV	Latvia	8	1	220991	46999	1191	99
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	219995	80000	895	100
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	rw3	Last 3 weeks	LV	Latvia	7	1	190193	67840	1227	149
Rihards Kols	Rihards Kols	960297957323800	Facebook	rw3	Last 3 weeks	LV	Latvia	8	1	180992	42000	791	0
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	rw3	Last 3 weeks	LV	Latvia	4	1	176664	65333	1264	253
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	rw3	Last 3 weeks	LV	Latvia	6	1	169994	37000	994	99
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	rw3	Last 3 weeks	LV	Latvia	6	1	164980	32997	593	0
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	rw3	Last 3 weeks	LV	Latvia	6	1	116993	26000	593	0
Sandra Kalniete	Sandra Kalniete	363128980541199	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	104996	20999	296	0
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	99999	49999	98	0
Kaspars Ģirģens “KPV LV”	Ģirģens Kaspars	773797506103713	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	75994	20999	494	0
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	73331	15666	331	40
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	59998	15000	598	100
PROGRESĪVIE		184096511636333	Facebook	rw3	Last 3 weeks	LV	Latvia	4	1	55451	13818	279	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	rw3	Last 3 weeks	LV	Latvia	4	1	52450	10090	387	0
Sandis Riekstiņš	Jaunā konservatīvā partija	1893097087626986	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	49999	10000	99	0
Uldis Šalajevs - PRO		1684812314943573	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	49999	9999	99	0
Jaunā konservatīvā partija - Kurzeme		515829431874969	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	49998	9999	99	0
VoteWatch Europe		355087424564148	Facebook	rw3	Last 3 weeks	LV	Latvia	8	1	22098	9595	47	13
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw3	Last 3 weeks	LV	Latvia	16	1	15001	6430	18	2
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw3	Last 3 weeks	LV	Latvia	9	1	14164	4493	109	1
Kialo		729627343834501	Facebook	rw3	Last 3 weeks	LV	Latvia	49	1	14058	4378	65	10
European Christian Political Movement		560822223989381	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	9999	5000	98	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	7221	2810	7	1
Легион информационной обороны		759570777707924	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	6979	1395	12	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	5832	1166	115	0
Cecilia Malmström		258966159416	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	5565	2226	11	5
European Youth		130456876990360	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	5109	2554	12	2
Uģis ROTBERGS, dabas advokāts	Rotbergs Ugis	1470597813212092	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	4999	1000	99	0
Jurģis Klotiņš		546908615654275	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	4999	1000	99	0
Roberts Putnis		114358009257511	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	4998	999	98	0
Guardian Weekly		64525551258	Facebook	rw3	Last 3 weeks	LV	Latvia	6	1	4615	1390	9	0
Naudas Meistars		627383544292936	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	4284	857	75	0
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	2997	0	297	0
Talking Europe		316028505828375	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	2822	1317	13	2
Arte		656089814494677	Facebook	rw3	Last 3 weeks	LV	Latvia	6	1	2244	1036	6	0
SAVA.card		548124248706044	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	1998	0	198	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	1625	484	4	0
MasterClass		687589164666184	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	1342	671	5	1
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	999	0	99	0
Accenture Latvia		136955789659609	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	999	0	99	0
Mistrus Media		164802367002294	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	999	0	98	0
Karina Sprūde		2080083472307278	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	999	0	98	0
Зга Невидимая		350038819057090	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	999	0	99	0
Andrejs Elksniņš - Андрей Элксниньш		1921193498149435	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	999	0	88	0
TVNET		142254092456168	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	999	0	99	0
GOOD		2169416540037488	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	678	135	0	0
Tuunes		992176580926495	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	631	169	2	0
I Love Crowdfunding Projects		112683756154005	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	470	146	3	0
Climate-KIC		403370709744295	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	437	218	1	0
Глобальный еврейский онлайн центр Jewish.Ru		117612978065	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	429	85	0	0
Chug Bottles		1781974005205686	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	376	188	0	0
Basmah		137973986840264	Facebook	rw3	Last 3 weeks	LV	Latvia	20	1	368	77	3	0
Soonfeed		214615931960850	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	367	73	7	0
Européens Sans Frontières		668031516635463	Facebook	rw3	Last 3 weeks	LV	Latvia	7	1	347	145	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	298	94	1	0
ETUC		129041250601685	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	286	143	0	0
Gaia		182073298490036	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	259	121	2	0
«Белсат» по-русски		1520423234895880	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	259	51	0	0
EU vs Disinformation		1087491177963859	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	227	113	2	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	223	44	1	0
IPG - Международная политика и общество		586010848258637	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	222	111	0	0
Get The Trolls Out		858018134275978	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	220	110	0	0
RSM MBA		110428762358678	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	191	92	0	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	183	90	1	0
EURACTIV		15299247059	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	124	24	0	0
Deutschland.de		31292782350	Facebook	rw3	Last 3 weeks	LV	Latvia	8	1	114	22	0	0
Телеканал OstWest		1726481557624193	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	105	21	2	0
Sustainability Times		214303005827359	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	102	51	1	0
ParaqinOfficial		420328302103021	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	83	41	0	0
Official: Uppsala Reggae Festival		754081171435181	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	79	15	0	0
TransformingTransport		1635700990066863	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	78	15	0	0
SV4IE		2246467545588430	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	75	38	0	0
Журнал ЛЕХАИМ		153347451379375	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	69	13	0	0
Exponea		437489159794764	Facebook	rw3	Last 3 weeks	LV	Latvia	6	1	64	2	5	0
FT Content Solutions		1220981994590364	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	56	11	0	0
Orbex		1415953441956155	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	51	10	0	0
Alpine Garden Society		239451772739772	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	50	25	0	0
European Committee of the Regions		527351247377965	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	46	23	0	0
YOGA BURN		146316959083110	Facebook	rw3	Last 3 weeks	LV	Latvia	3	1	44	8	0	0
Noosworks.com		405566173606704	Facebook	rw3	Last 3 weeks	LV	Latvia	1	1	39	7	0	0
Open Society Foundations		18983389920	Facebook	rw3	Last 3 weeks	LV	Latvia	4	1	31	1	2	0
Academic Stories		1462157503898233	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	30	6	0	0
S&P Global		112495188784373	Facebook	rw3	Last 3 weeks	LV	Latvia	5	1	29	6	0	0
Guitar Lovers		203855170399686	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	28	9	0	0
Stanford Graduate School of Business		208357009185713	Facebook	rw3	Last 3 weeks	LV	Latvia	2	1	25	5	0	0
