advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	saarland	Saarland	DE	Germany	719	1	745395	133893	19281	114
CDU	CDU	78502295414	Facebook	saarland	Saarland	DE	Germany	175	1	571287	119834	14608	0
FDP Saar - SaarLiberale	FDP Saar	189006054445407	Facebook	saarland	Saarland	DE	Germany	21	1	540979	129000	6479	1100
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	saarland	Saarland	DE	Germany	21	1	477227	112594	2870	199
Peter Gillo	Peter Gillo	578310722649724	Facebook	saarland	Saarland	DE	Germany	6	1	349994	100000	2994	600
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	saarland	Saarland	DE	Germany	15	1	317803	107963	3983	899
DIE LINKE	DIE LINKE	47694585682	Facebook	saarland	Saarland	DE	Germany	84	1	231372	50118	3469	0
Oliver Luksic, MdB	FDP Saar	52888328642	Facebook	saarland	Saarland	DE	Germany	3	1	109997	25000	1097	200
Roland Theis	CDU Saar	792165517819607	Facebook	saarland	Saarland	DE	Germany	4	1	79996	25000	796	100
CDU Riegelsberg	Dennis Detzler	113986368653004	Facebook	saarland	Saarland	DE	Germany	3	1	59997	12000	697	100
Jusos Saar	Jusos Saar in der SPD 	110501198961505	Facebook	saarland	Saarland	DE	Germany	3	1	55997	11000	297	0
Villa Lessing	Villa Lessing - Liberale Stiftung Saar e.V.	124587084403413	Facebook	saarland	Saarland	DE	Germany	2	1	50928	10000	191	0
SPD Saar	SPD Saar	214065808453	Facebook	saarland	Saarland	DE	Germany	1	1	49999	10000	499	100
Junge Liberale JuLis Saar	FDP Saar	204544519567598	Facebook	saarland	Saarland	DE	Germany	1	1	49999	10000	499	100
Volker Arnold - Bezirksbürgermeisterkandidat Saarbrücken-West	CDU Gersweiler-Ottenhausen	1026044587590192	Facebook	saarland	Saarland	DE	Germany	1	1	49999	10000	99	0
FDP Heusweiler	FDP Heusweiler	224740450901646	Facebook	saarland	Saarland	DE	Germany	8	1	45992	15000	1192	100
CDU Burbach	Andreas Neumüller	565290846903673	Facebook	saarland	Saarland	DE	Germany	6	1	30958	8982	593	0
FDP Saarbrücken	FDP Saar	229943817145033	Facebook	saarland	Saarland	DE	Germany	4	1	29996	12000	396	0
Rainer Keller	Rainer Keller	2324783081132960	Facebook	saarland	Saarland	DE	Germany	14	1	27702	3684	1284	0
CDU Saar	CDU Saar	334120300419	Facebook	saarland	Saarland	DE	Germany	3	1	19997	7000	297	0
GEW Saarland	GEW Saarland	223078917757220	Facebook	saarland	Saarland	DE	Germany	4	1	17110	3422	338	0
Denise Klein	Lars Klein	691811297843488	Facebook	saarland	Saarland	DE	Germany	3	1	14997	3000	297	0
SPD	SPD	47930567748	Facebook	saarland	Saarland	DE	Germany	3836	1	12276	2039	516	3
Grüne Saarlouis	Thomas Lucchi 	176446179820680	Facebook	saarland	Saarland	DE	Germany	3	1	10997	2000	297	0
Angelika Hießerich-Peter	FDP Merzig-Wadern	747321952087310	Facebook	saarland	Saarland	DE	Germany	1	1	9999	5000	99	0
Patrick Ginsbach	Patrick Sebastian Ginsbach	113628109256191	Facebook	saarland	Saarland	DE	Germany	2	1	9998	2000	198	0
Jusos Püttlingen	Lars Klein	120694711361929	Facebook	saarland	Saarland	DE	Germany	2	1	9998	2000	198	0
SPD Stadtverband Wadern	Eric Meyer	1216829358406353	Facebook	saarland	Saarland	DE	Germany	1	1	8324	4162	82	0
Sylvia Hoffmann	Johanna Hoffmann	339497990120244	Facebook	saarland	Saarland	DE	Germany	2	1	5998	1000	198	0
FDP	FDP	21289227249	Facebook	saarland	Saarland	DE	Germany	910	1	5134	1609	46	2
Tobias Hans	CDU Saar	54497594909	Facebook	saarland	Saarland	DE	Germany	1	1	4999	1000	99	0
CDU Ortsverband Ludweiler		373244576566007	Facebook	saarland	Saarland	DE	Germany	1	1	4999	1000	99	0
Linksjugend ['solid] Saar	Sebastian Oliver Borchart	125474557497350	Facebook	saarland	Saarland	DE	Germany	1	1	3207	641	63	0
AfD Homburg		223740151305282	Facebook	saarland	Saarland	DE	Germany	1	1	2519	504	49	0
Katarina Barley	SPD	1522202731410785	Facebook	saarland	Saarland	DE	Germany	721	1	2269	462	60	0
SPD Löstertal	Eric Meyer	1692377320989262	Facebook	saarland	Saarland	DE	Germany	2	1	1998	0	198	0
DIE LINKE. Völklingen / Großrosseln	Sebastian Oliver Borchart	833691543395253	Facebook	saarland	Saarland	DE	Germany	2	1	1998	0	198	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	saarland	Saarland	DE	Germany	62	1	1668	27	159	0
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	saarland	Saarland	DE	Germany	400	1	1214	234	38	0
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	saarland	Saarland	DE	Germany	135	1	1190	32	109	1
Nicola Beer	FDP	206866712830769	Facebook	saarland	Saarland	DE	Germany	60	1	1091	435	11	2
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	saarland	Saarland	DE	Germany	88	1	1089	340	5	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	saarland	Saarland	DE	Germany	29	1	701	298	5	1
European Parliament	European Parliament	178362315106	Facebook	saarland	Saarland	DE	Germany	13	1	692	322	4	0
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	saarland	Saarland	DE	Germany	14	1	685	339	2	0
Avaaz	Avaaz	8340223883	Facebook	saarland	Saarland	DE	Germany	25	1	638	274	6	1
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	saarland	Saarland	DE	Germany	15	1	587	265	9	2
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	saarland	Saarland	DE	Germany	5	1	510	245	3	0
Sven Giegold	Sven Giegold	1391306014465513	Facebook	saarland	Saarland	DE	Germany	20	1	489	163	4	0
IG Metall	IG Metall	249296718436	Facebook	saarland	Saarland	DE	Germany	2	1	466	206	1	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	saarland	Saarland	DE	Germany	8	1	420	188	3	0
Kialo	Kialo	729627343834501	Facebook	saarland	Saarland	DE	Germany	65	1	410	94	4	0
Campact e.V.	Campact e.V.	82734241364	Facebook	saarland	Saarland	DE	Germany	6	1	343	165	2	0
SPD Rheinland-Pfalz	SPD Rheinland-Pfalz	330165526782	Facebook	saarland	Saarland	DE	Germany	1	1	328	164	3	0
