spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	DK	Denmark	9603	1405	30761311	7074717	237990	27998
50_100	50 - 100	DK	Denmark	5920	1213	16879971	4334518	95288	31604
100_1k	100 - 1k	DK	Denmark	2603	557	70370620	21574760	655865	164651
1k_5k	1k - 5k	DK	Denmark	237	74	21445283	9604595	293112	77871
5k_10k	5k - 10k	DK	Denmark	51	22	3829524	1677640	68892	13802
10k_50k	10k - 50k	DK	Denmark	1	1	10888	5444	484	96
