advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	128	1	753056	200373	7797	2082
Vattenfall Sverige		608975645850217	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	27	1	444867	202239	5708	1527
Rädda Barnen		72659261793	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	530	1	350156	113177	2975	746
Plan International Sverige		382243262003	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	341	1	302833	99893	2497	621
Rättighetscentrum Norrbotten		154313704727539	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	2	1	211971	90986	837	167
Centerpartiet	Centerpartiet	12690894340	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	133	1	195617	66672	2150	551
SSAB AB		145401631365	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	26	1	159391	39877	1046	110
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	29	1	140166	59096	1622	439
EU-kommissionen i Sverige		155824787799	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	17	1	134087	64341	581	142
European Commission		107898832590939	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	16	1	125134	55748	1038	311
Feministiskt Initiativ Kiruna		675300275825546	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	49	1	115243	26337	911	174
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	15	1	110257	28980	617	164
Liberalerna	Liberalerna	132266740623	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	79	1	80633	28252	357	104
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	4	1	79569	23992	599	119
LO Sverige		163820136238	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	7	1	75341	33522	821	195
European Parliament		178362315106	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	75	1	72430	31126	557	158
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	299	1	66947	18331	428	96
Moderaterna	Moderaterna	7719591155	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	98	1	59131	14493	554	127
Facebook Nordic	Facebook	334318366655425	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	5	1	58699	27087	357	72
Sverige för UNHCR		643137272398136	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	87	1	58151	14540	255	64
Röda Korset		111630258867610	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	63	1	56846	14961	235	74
Boden Mot Rasism		1988703354681171	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	14	1	47664	9211	349	62
Neste		2194546487442221	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	2	1	47550	9510	440	88
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	norrbotten_county_SE	Norrbotten County, Sweden	18	1	46629	19809	317	129
