advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	arges_county_RO	Argeș County, Romania	157	1	968663	443672	2748	584
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	arges_county_RO	Argeș County, Romania	82	1	953130	420374	2130	604
România în primul rând	Future Innovation	770704223323599	Facebook	arges_county_RO	Argeș County, Romania	54	1	804833	364553	739	176
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	arges_county_RO	Argeș County, Romania	115	1	743867	319854	1225	316
Romania #nuepsd	Future Innovation	293215748279337	Facebook	arges_county_RO	Argeș County, Romania	13	1	477228	229480	354	154
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	arges_county_RO	Argeș County, Romania	79	1	389196	169878	1368	324
European Parliament		178362315106	Facebook	arges_county_RO	Argeș County, Romania	73	1	297987	137917	1417	276
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	arges_county_RO	Argeș County, Romania	36	1	206514	92580	262	73
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	arges_county_RO	Argeș County, Romania	36	1	194028	90740	619	158
European Commission		107898832590939	Facebook	arges_county_RO	Argeș County, Romania	11	1	164371	81699	426	112
Politice.net	politice.net	2546711162025064	Facebook	arges_county_RO	Argeș County, Romania	12	1	149272	70649	144	30
Litere.net	litere.net	1504323906337545	Facebook	arges_county_RO	Argeș County, Romania	13	1	141137	65081	114	29
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	arges_county_RO	Argeș County, Romania	12	1	100651	42924	121	24
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	arges_county_RO	Argeș County, Romania	42	1	85271	39681	180	47
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	arges_county_RO	Argeș County, Romania	20	1	85018	40154	81	15
Silvia Dinică		1128229287275038	Facebook	arges_county_RO	Argeș County, Romania	19	1	79721	31588	138	32
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	arges_county_RO	Argeș County, Romania	7	1	68819	30482	24	4
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	arges_county_RO	Argeș County, Romania	20	1	52901	21889	71	17
George Simion		2212856535602171	Facebook	arges_county_RO	Argeș County, Romania	23	1	50985	20119	106	29
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	arges_county_RO	Argeș County, Romania	5	1	45388	20912	16	3
Siegfried Muresan		731035500293728	Facebook	arges_county_RO	Argeș County, Romania	5	1	44257	17477	18	3
Video News		329122497569429	Facebook	arges_county_RO	Argeș County, Romania	4	1	42623	17804	49	14
Kialo		729627343834501	Facebook	arges_county_RO	Argeș County, Romania	237	1	42443	16859	212	46
Traian Băsescu		361235817223309	Facebook	arges_county_RO	Argeș County, Romania	10	1	41345	17150	62	10
Eco friendly home		547824632336134	Facebook	arges_county_RO	Argeș County, Romania	3	1	40940	18816	42	16
