advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RMDSZ	RMDSZ	102601499822802	Facebook	covasna_county_RO	Covasna County, Romania	181	1	1023065	311599	1358	250
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	covasna_county_RO	Covasna County, Romania	130	1	319793	151272	634	132
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	covasna_county_RO	Covasna County, Romania	79	1	318845	135955	687	161
Romania #nuepsd	Future Innovation	293215748279337	Facebook	covasna_county_RO	Covasna County, Romania	12	1	306862	149878	264	123
Winkler Gyula		1560147330888040	Facebook	covasna_county_RO	Covasna County, Romania	22	1	280155	121659	356	92
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	covasna_county_RO	Covasna County, Romania	109	1	209864	91519	267	71
România în primul rând	Future Innovation	770704223323599	Facebook	covasna_county_RO	Covasna County, Romania	38	1	179334	78917	102	32
Kelemen Hunor	RMDSZ	175293925828191	Facebook	covasna_county_RO	Covasna County, Romania	32	1	164265	39348	265	41
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	covasna_county_RO	Covasna County, Romania	33	1	96299	44351	121	32
Politice.net	politice.net	2546711162025064	Facebook	covasna_county_RO	Covasna County, Romania	12	1	93312	45222	92	19
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	covasna_county_RO	Covasna County, Romania	25	1	84154	26311	193	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	covasna_county_RO	Covasna County, Romania	77	1	76739	33292	226	51
European Parliament		178362315106	Facebook	covasna_county_RO	Covasna County, Romania	69	1	72469	33470	338	66
European Commission		107898832590939	Facebook	covasna_county_RO	Covasna County, Romania	11	1	69344	34505	164	45
Kárpát-medencei Magyar Összefogás		221361328752151	Facebook	covasna_county_RO	Covasna County, Romania	7	1	64073	15012	38	0
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	covasna_county_RO	Covasna County, Romania	11	1	59972	26783	62	12
Litere.net	litere.net	1504323906337545	Facebook	covasna_county_RO	Covasna County, Romania	13	1	43475	20579	27	7
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	covasna_county_RO	Covasna County, Romania	42	1	34151	15883	72	19
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	covasna_county_RO	Covasna County, Romania	36	1	32312	15348	111	27
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	covasna_county_RO	Covasna County, Romania	20	1	28328	11700	37	8
Video News		329122497569429	Facebook	covasna_county_RO	Covasna County, Romania	5	1	25745	10515	21	7
George Simion		2212856535602171	Facebook	covasna_county_RO	Covasna County, Romania	24	1	24907	9897	52	13
Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	covasna_county_RO	Covasna County, Romania	2	1	24327	9731	8	3
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	covasna_county_RO	Covasna County, Romania	7	1	20946	9020	6	1
Eco friendly home		547824632336134	Facebook	covasna_county_RO	Covasna County, Romania	3	1	20660	9348	21	7
