advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	polva_county_EE	Põlva County, Estonia	80	1	27247	6890	283	1
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	polva_county_EE	Põlva County, Estonia	30	1	26105	9388	89	12
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	polva_county_EE	Põlva County, Estonia	6	1	25320	11903	34	11
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	polva_county_EE	Põlva County, Estonia	27	1	24016	10030	80	11
Urmas Paet	Paet Urmas	223092011815453	Facebook	polva_county_EE	Põlva County, Estonia	28	1	22149	4680	148	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	polva_county_EE	Põlva County, Estonia	10	1	20893	8741	82	24
European Parliament		178362315106	Facebook	polva_county_EE	Põlva County, Estonia	22	1	20548	8493	200	49
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	polva_county_EE	Põlva County, Estonia	7	1	14746	2947	37	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	polva_county_EE	Põlva County, Estonia	18	1	11382	4095	75	6
Veriff		959442754113350	Facebook	polva_county_EE	Põlva County, Estonia	3	1	5692	2445	9	1
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	polva_county_EE	Põlva County, Estonia	28	1	5682	1417	75	7
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	polva_county_EE	Põlva County, Estonia	6	1	4838	1810	19	2
Jaak Madison	Madison Jaak	536519246456733	Facebook	polva_county_EE	Põlva County, Estonia	11	1	4206	883	36	3
Keskerakond	Keskerakond	161252453921396	Facebook	polva_county_EE	Põlva County, Estonia	10	1	2857	813	20	0
Riho Terras		2217643278496367	Facebook	polva_county_EE	Põlva County, Estonia	3	1	2834	618	22	3
European Greens	European Greens	141366725876424	Facebook	polva_county_EE	Põlva County, Estonia	10	1	2741	1021	10	1
Triin Saag	Saag Triin	2012394932389774	Facebook	polva_county_EE	Põlva County, Estonia	21	1	2717	711	30	0
Tartumaa Rohelised		1353771811435346	Facebook	polva_county_EE	Põlva County, Estonia	1	1	2195	439	3	0
Rimi Eesti		217485440760	Facebook	polva_county_EE	Põlva County, Estonia	1	1	1597	798	7	1
Kialo		729627343834501	Facebook	polva_county_EE	Põlva County, Estonia	131	1	1448	566	9	2
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	polva_county_EE	Põlva County, Estonia	1	1	1336	267	2	0
Hanno Pevkur  #pevkur		1914863625428136	Facebook	polva_county_EE	Põlva County, Estonia	6	1	1322	264	26	0
Ablo		299078570887332	Facebook	polva_county_EE	Põlva County, Estonia	8	1	1244	244	10	0
YanaToom.ee		2367048563336709	Facebook	polva_county_EE	Põlva County, Estonia	1	1	1158	231	22	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	polva_county_EE	Põlva County, Estonia	1	1	934	186	1	0
