advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	county_offaly_IE	County Offaly, Ireland	98	1	113444	48449	756	142
Referendum Commission		580832208630212	Facebook	county_offaly_IE	County Offaly, Ireland	14	1	91640	43228	427	84
Sean Kelly MEP		340786422717552	Facebook	county_offaly_IE	County Offaly, Ireland	14	1	38873	9145	287	0
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	county_offaly_IE	County Offaly, Ireland	3	1	35994	17997	173	34
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	county_offaly_IE	County Offaly, Ireland	4	1	31871	10339	103	13
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	county_offaly_IE	County Offaly, Ireland	7	1	29940	8713	575	0
Fianna Fáil	Fianna Fáil	222629035132	Facebook	county_offaly_IE	County Offaly, Ireland	26	1	22640	6434	75	10
Fine Gael	Fine Gael	264172043210	Facebook	county_offaly_IE	County Offaly, Ireland	4	1	17545	7279	97	27
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	county_offaly_IE	County Offaly, Ireland	3	1	12494	4700	53	14
European Greens	European Greens	141366725876424	Facebook	county_offaly_IE	County Offaly, Ireland	14	1	11575	5739	102	30
Brendan Wyse	Brendan Wyse	264271610907208	Facebook	county_offaly_IE	County Offaly, Ireland	6	1	11295	3077	87	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	county_offaly_IE	County Offaly, Ireland	5	1	10745	2149	39	4
Pro Life Campaign Ireland		224615650378	Facebook	county_offaly_IE	County Offaly, Ireland	4	1	7958	3712	53	21
Kialo		729627343834501	Facebook	county_offaly_IE	County Offaly, Ireland	274	1	7682	3393	39	11
Department of Foreign Affairs and Trade		449282445418073	Facebook	county_offaly_IE	County Offaly, Ireland	1	1	6686	2674	66	13
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	county_offaly_IE	County Offaly, Ireland	2	1	5079	2539	25	12
Paddy Power		108803784913	Facebook	county_offaly_IE	County Offaly, Ireland	4	1	4822	1981	45	9
Students for Life Ireland		252011928285955	Facebook	county_offaly_IE	County Offaly, Ireland	6	1	4508	901	33	6
Guy Verhofstadt		99985820015	Facebook	county_offaly_IE	County Offaly, Ireland	2	1	4272	1672	8	4
merrionstreet.ie		116635611711738	Facebook	county_offaly_IE	County Offaly, Ireland	2	1	4005	2002	13	2
Oxfam		201612129410	Facebook	county_offaly_IE	County Offaly, Ireland	4	1	3643	1806	14	5
Liam Minehan	Minehan Liam	657837987964520	Facebook	county_offaly_IE	County Offaly, Ireland	1	1	3006	601	5	0
Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	county_offaly_IE	County Offaly, Ireland	8	1	2735	1199	27	0
InterTradeIreland		141609685900366	Facebook	county_offaly_IE	County Offaly, Ireland	2	1	2646	1085	12	2
Alex Salmond	Slainte Media	136191876445102	Facebook	county_offaly_IE	County Offaly, Ireland	3	1	2498	884	4	0
