age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
55_64	55-64	BE	Belgium	sp.a	sp.a	57253967150	Facebook	247	1	3672249	1335063	21733	4375
55_64	55-64	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	102	1	2930990	1251489	26520	6246
55_64	55-64	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	2830327	1300605	21508	4646
55_64	55-64	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	106	1	2572563	1059857	11213	2577
55_64	55-64	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	336	1	1763356	638112	14816	2449
55_64	55-64	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	432	1	1167150	328802	15522	1467
55_64	55-64	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	79	1	1121711	408613	8361	1622
55_64	55-64	BE	Belgium	European Parliament		178362315106	Facebook	102	1	1109581	458081	7876	1819
55_64	55-64	BE	Belgium	Sign for my Future		1345513882259768	Facebook	72	1	856061	368248	5950	1380
55_64	55-64	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	130	1	825375	279902	9831	2160
55_64	55-64	BE	Belgium	Groen	Groen	84920854319	Facebook	115	1	790884	283008	3982	587
55_64	55-64	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	782806	322194	3198	1111
55_64	55-64	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	147	1	674199	143875	4877	492
55_64	55-64	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	60	1	651232	303959	2785	555
55_64	55-64	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	632380	271047	6132	1604
55_64	55-64	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	78	1	621804	228419	10604	2306
55_64	55-64	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	85	1	549907	185540	4447	854
55_64	55-64	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	485330	141028	2613	349
55_64	55-64	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	403084	158535	2285	541
55_64	55-64	BE	Belgium	CD&V	CD&V	52997544531	Facebook	79	1	366472	123818	2617	332
55_64	55-64	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	293556	116024	774	36
55_64	55-64	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	269929	112148	2354	553
55_64	55-64	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	70	1	258506	89527	2526	304
55_64	55-64	BE	Belgium	Johan Van Overtveldt		275607285891320	Facebook	14	1	210620	80233	1593	319
55_64	55-64	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	80	1	202344	52233	1533	103
55_64	55-64	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	15	1	186802	56403	1539	251
55_64	55-64	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	102	1	181062	40217	2984	160
55_64	55-64	BE	Belgium	Bart De Wever		24079407056	Facebook	2	1	175320	70128	1752	350
55_64	55-64	BE	Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	154	1	166749	32818	2210	44
55_64	55-64	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	24	1	164267	36027	1656	419
55_64	55-64	BE	Belgium	Kim De Witte	PVDA	315662412174661	Facebook	12	1	162914	43607	1463	284
55_64	55-64	BE	Belgium	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	23	1	142701	32910	1212	213
55_64	55-64	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	15	1	137183	45555	686	91
55_64	55-64	BE	Belgium	Marie Arena		109149719130331	Facebook	20	1	134873	39490	467	11
55_64	55-64	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	13	1	131080	53482	828	156
55_64	55-64	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	146	1	129911	34614	2128	7
55_64	55-64	BE	Belgium	Shopwala Europe		393367314768104	Facebook	12	1	129524	44870	1203	294
55_64	55-64	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	29	1	118574	47591	752	109
55_64	55-64	BE	Belgium	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	23	1	111011	26849	1234	0
55_64	55-64	BE	Belgium	WWF-Belgium	WWF-Belgium	110844205773	Facebook	24	1	103886	43889	736	46
55_64	55-64	BE	Belgium	FullUp		160098407696881	Facebook	69	1	98925	24175	2192	70
55_64	55-64	BE	Belgium	Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	11	1	87686	30353	846	279
55_64	55-64	BE	Belgium	Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	11	1	86636	23224	740	135
55_64	55-64	BE	Belgium	Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	15	1	86551	22374	711	175
55_64	55-64	BE	Belgium	Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	51	1	85301	17251	1435	82
55_64	55-64	BE	Belgium	Solvari België		118790941561498	Facebook	6	1	83166	30244	847	163
55_64	55-64	BE	Belgium	Christian Leysen	Christian Leysen	403864600161608	Facebook	12	1	80993	28827	1742	328
55_64	55-64	BE	Belgium	Le racisme, vous valez mieux que ça		1858720887787052	Facebook	5	1	78295	30937	325	79
55_64	55-64	BE	Belgium	Kris Peeters	Kris Peeters	192181027566488	Facebook	13	1	77700	22986	533	65
55_64	55-64	BE	Belgium	sp.a Limburg	sp.a Limburg	885074558184212	Facebook	22	1	74777	23576	718	26
55_64	55-64	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	69	1	73166	20740	307	11
55_64	55-64	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	6	1	73160	27684	687	134
55_64	55-64	BE	Belgium	PTB	PTB	53838654385	Facebook	6	1	68260	33495	242	37
55_64	55-64	BE	Belgium	Koen Geens	CD&V	294055357407926	Facebook	36	1	65473	17669	704	15
55_64	55-64	BE	Belgium	Theo Francken		483497581789280	Facebook	7	1	63648	22795	433	84
55_64	55-64	BE	Belgium	Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	5	1	63570	13489	146	0
55_64	55-64	BE	Belgium	L'OCCITANE en Provence		161197393938517	Facebook	5	1	62683	28708	274	129
55_64	55-64	BE	Belgium	MBRC		1853495178284518	Facebook	26	1	61336	14232	532	61
55_64	55-64	BE	Belgium	Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	11	1	60008	18807	330	39
55_64	55-64	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	13	1	59555	21412	315	21
55_64	55-64	BE	Belgium	GAIA - Global Action in the Interest of Animals		208140805905898	Facebook	1	1	57889	28944	144	28
55_64	55-64	BE	Belgium	ExxonMobil		925007000949719	Facebook	26	1	56938	12057	423	58
55_64	55-64	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	79	1	56078	18534	323	47
55_64	55-64	BE	Belgium	Le Lombard		49864931287	Facebook	2	1	55016	27508	168	33
55_64	55-64	BE	Belgium	Vluchtelingenwerk Vlaanderen		81497097451	Facebook	7	1	54309	18072	83	0
55_64	55-64	BE	Belgium	Bond Beter Leefmilieu		143447890251	Facebook	6	1	52919	10584	124	0
55_64	55-64	BE	Belgium	Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	11	1	52334	10968	312	28
55_64	55-64	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	40	1	51316	19770	354	67
55_64	55-64	BE	Belgium	Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	31	1	49693	12133	840	45
55_64	55-64	BE	Belgium	Maggie De Block	Maggie De Block	1410219772556421	Facebook	21	1	49394	13274	481	12
55_64	55-64	BE	Belgium	Ralph Packet		2009966045768110	Facebook	14	1	48593	13143	284	16
55_64	55-64	BE	Belgium	Oxford Academic (Oxford University Press)		188890111132385	Facebook	6	1	48558	19549	556	124
55_64	55-64	BE	Belgium	Anneleen Van Bossuyt		1375436739430055	Facebook	4	1	47947	15638	296	110
55_64	55-64	BE	Belgium	Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	10	1	47424	11686	182	0
55_64	55-64	BE	Belgium	Wouter Beke	Wouter Beke	311935738907850	Facebook	13	1	45940	13878	308	0
55_64	55-64	BE	Belgium	ABVV-Metaal		736539056400845	Facebook	3	1	44519	18777	55	0
55_64	55-64	BE	Belgium	Jan Cornillie		980619838787000	Facebook	16	1	44322	13604	465	40
55_64	55-64	BE	Belgium	ProDG	ProDG	89846075866	Facebook	34	1	43530	12617	607	25
55_64	55-64	BE	Belgium	Sarah Smeyers	N-VA	95712061024	Facebook	6	1	43170	10551	274	26
55_64	55-64	BE	Belgium	Linda Lauwers -  18de plaats Kamer N-VA	Meeus Yannick	700417286687969	Facebook	38	1	43074	15850	566	0
55_64	55-64	BE	Belgium	Jean-Jacques Flahaux		486153524822322	Facebook	4	1	40378	13803	307	61
55_64	55-64	BE	Belgium	Smart Solutions Qualified people for you		401154619963846	Facebook	2	1	39913	19956	602	150
55_64	55-64	BE	Belgium	Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	7	1	38650	10014	118	7
55_64	55-64	BE	Belgium	Gérald vanderlin	Gerald Vanderlin	2225854367682548	Facebook	7	1	37796	7502	272	20
55_64	55-64	BE	Belgium	Thuisverpleging		372390586890911	Facebook	8	1	37323	16007	48	4
55_64	55-64	BE	Belgium	Fight For €14 - NL		296330127745778	Facebook	22	1	36205	10392	228	0
55_64	55-64	BE	Belgium	Unis pour les Droits Humains		1642871805813802	Facebook	17	1	35776	11197	65	0
55_64	55-64	BE	Belgium	CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	32	1	35302	8812	459	0
55_64	55-64	BE	Belgium	Sabine de Bethune		254157758598438	Facebook	12	1	35285	11574	260	42
55_64	55-64	BE	Belgium	Eneco Belgium		155682534507894	Facebook	17	1	34277	8229	422	29
55_64	55-64	BE	Belgium	Lanjri Nahima	Lanjri Nahima	160499887883548	Facebook	34	1	34275	10040	820	0
55_64	55-64	BE	Belgium	Hans Maes		1181238155301995	Facebook	24	1	34070	9296	306	33
55_64	55-64	BE	Belgium	Bert Maertens	N-VA	230657213955622	Facebook	13	1	33962	8713	244	24
55_64	55-64	BE	Belgium	Frédérique Ries		121508211203759	Facebook	2	1	33860	6772	67	0
55_64	55-64	BE	Belgium	CD&V Brussel	CD&V Brussel	650865328369779	Facebook	16	1	33320	7868	442	0
55_64	55-64	BE	Belgium	Ecolo	Ecolo	38296327361	Facebook	13	1	32497	7223	310	0
55_64	55-64	BE	Belgium	N-VA Limburg	Nieuw-Vlaamse Alliantie	1599226510296139	Facebook	4	1	32252	6450	306	54
55_64	55-64	BE	Belgium	Maxime Hardy	Maxime Marc C Hardy	1160832417389494	Facebook	8	1	31988	7000	186	8
55_64	55-64	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	21	1	31351	6171	520	47
55_64	55-64	BE	Belgium	Listes Destexhe	Listes Destexhe	983524558703058	Facebook	4	1	30738	12396	220	38
55_64	55-64	BE	Belgium	Mouvement Nation	Mouvement NATION	1602667783297798	Facebook	3	1	30127	6824	80	0
55_64	55-64	BE	Belgium	Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	5	1	29669	5934	227	26
55_64	55-64	BE	Belgium	Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	11	1	28561	5969	173	9
55_64	55-64	BE	Belgium	Brusol		522389238191177	Facebook	3	1	28544	5709	284	57
55_64	55-64	BE	Belgium	An Capoen	Nieuw-Vlaamse Alliantie	128105340557056	Facebook	4	1	28466	5693	152	18
55_64	55-64	BE	Belgium	David Bouillon		279916929543457	Facebook	1	1	28249	14124	140	28
55_64	55-64	BE	Belgium	Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	13	1	28179	7251	267	0
55_64	55-64	BE	Belgium	Europe Direct Brussels		772075022808345	Facebook	1	1	28121	14060	70	14
55_64	55-64	BE	Belgium	Pritty Kaur		413843202368855	Facebook	21	1	27876	8655	182	16
55_64	55-64	BE	Belgium	FGTB Construction		174309193235171	Facebook	2	1	27823	5564	55	0
55_64	55-64	BE	Belgium	Eclairelavie		475156612973063	Facebook	30	1	27807	9344	337	69
55_64	55-64	BE	Belgium	PVDA Limburg	PVDA	828918810501252	Facebook	3	1	27570	5448	304	54
55_64	55-64	BE	Belgium	Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	5	1	26768	5353	92	9
55_64	55-64	BE	Belgium	L'affaire climat	Affaire Climat asbl	874181082603060	Facebook	13	1	26699	8126	200	0
55_64	55-64	BE	Belgium	Karin Brouwers	Karin Francisca Brouwers	862762280563277	Facebook	7	1	26457	7317	293	37
55_64	55-64	BE	Belgium	Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	7	1	26062	6920	85	5
55_64	55-64	BE	Belgium	Sauvez le square Riga		1401418253310928	Facebook	27	1	25743	7300	472	0
55_64	55-64	BE	Belgium	Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	12	1	25531	7340	231	0
55_64	55-64	BE	Belgium	Peter Van Hecke		414570162644130	Facebook	4	1	25496	5099	203	38
