advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Plan International Sverige		382243262003	Facebook	u	unknown	SE	Sweden	317	1	254158	84677	2102	505
Centerpartiet	Centerpartiet	12690894340	Facebook	u	unknown	SE	Sweden	229	1	96984	35630	1260	299
Fotografiska Stockholm		142320852554	Facebook	u	unknown	SE	Sweden	10	1	86216	37677	61	14
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	u	unknown	SE	Sweden	314	1	83256	23908	523	118
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	u	unknown	SE	Sweden	14	1	72784	30985	600	136
Rädda Barnen		72659261793	Facebook	u	unknown	SE	Sweden	85	1	71626	21117	722	167
Vattenfall Sverige		608975645850217	Facebook	u	unknown	SE	Sweden	28	1	70434	32457	912	258
Facebook Nordic	Facebook	334318366655425	Facebook	u	unknown	SE	Sweden	5	1	57886	28785	266	53
Sverige för UNHCR		643137272398136	Facebook	u	unknown	SE	Sweden	73	1	57385	18372	384	96
European Parliament		178362315106	Facebook	u	unknown	SE	Sweden	125	1	56982	23822	597	137
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	u	unknown	SE	Sweden	38	1	55415	23426	610	166
Liberalerna	Liberalerna	132266740623	Facebook	u	unknown	SE	Sweden	98	1	53795	20650	351	98
European Greens		141366725876424	Facebook	u	unknown	SE	Sweden	48	1	50776	22382	688	171
En bättre framtid		1173808162671999	Facebook	u	unknown	SE	Sweden	49	1	50161	17470	514	131
EU-kommissionen i Sverige		155824787799	Facebook	u	unknown	SE	Sweden	20	1	47460	22971	207	50
Röda Korset		111630258867610	Facebook	u	unknown	SE	Sweden	51	1	42586	12345	170	58
Moderaterna	Moderaterna	7719591155	Facebook	u	unknown	SE	Sweden	158	1	42496	10851	404	101
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	u	unknown	SE	Sweden	31	1	42071	14114	370	146
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	u	unknown	SE	Sweden	56	1	37792	13282	245	69
European Commission		107898832590939	Facebook	u	unknown	SE	Sweden	16	1	36487	16553	271	79
Saco	Saco	133910158381	Facebook	u	unknown	SE	Sweden	42	1	32780	6764	180	45
Syre		1531320107133721	Facebook	u	unknown	SE	Sweden	64	1	32442	8067	409	113
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	u	unknown	SE	Sweden	106	1	30247	9028	252	72
Jörgen Warborn EU-kandidat		56002955332	Facebook	u	unknown	SE	Sweden	94	1	28041	7238	310	79
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	u	unknown	SE	Sweden	84	1	27472	6803	269	65
