spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	CY	Cyprus	1811	448	19598016	5183321	78808	59
50_100	50 - 100	CY	Cyprus	1804	422	193116	60141	532	24
100_1k	100 - 1k	CY	Cyprus	407	164	6467286	2883036	24259	6482
1k_5k	1k - 5k	CY	Cyprus	40	28	3029230	1461877	21601	4345
5k_10k	5k - 10k	CY	Cyprus	2	2	375	187	3	1
