advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Europees Parlement Nederland		270788920480	Facebook	w013	Week 13	NL	Netherlands	6	1	1169996	510000	16796	3600
Stichting Vluchteling		120034538112114	Facebook	w013	Week 13	NL	Netherlands	72	1	1114016	419193	16955	3786
Muchachomalo		107341942644703	Facebook	w013	Week 13	NL	Netherlands	15	1	491169	165045	4471	1197
Bas Eickhout	GroenLinks	208578955894331	Facebook	w013	Week 13	NL	Netherlands	13	1	349987	110000	4047	980
Vandebron		263935850440177	Facebook	w013	Week 13	NL	Netherlands	13	1	325351	138381	2318	495
Rotterdam		336575811655	Facebook	w013	Week 13	NL	Netherlands	6	1	281086	124272	1359	227
Vereniging Eigen Huis		371735371563	Facebook	w013	Week 13	NL	Netherlands	8	1	224507	89291	2013	392
Wilde Ganzen		105516159523693	Facebook	w013	Week 13	NL	Netherlands	10	1	185686	72471	460	149
European Parliament		178362315106	Facebook	w013	Week 13	NL	Netherlands	25	1	161055	51485	1402	171
NPO Zapp		205247699486388	Facebook	w013	Week 13	NL	Netherlands	6	1	147180	72559	168	49
Greenpeace Nederland		288295911466	Facebook	w013	Week 13	NL	Netherlands	33	1	132762	43001	1188	160
The Bamboo Brush Society		1152885191422950	Facebook	w013	Week 13	NL	Netherlands	5	1	119230	45511	969	147
Wholesome Culture		1664959567149320	Facebook	w013	Week 13	NL	Netherlands	5	1	99699	43670	212	42
asr		512252945544565	Facebook	w013	Week 13	NL	Netherlands	8	1	94223	18409	548	37
Milieu Centraal		177508708941577	Facebook	w013	Week 13	NL	Netherlands	12	1	86195	31478	368	79
Oxfam Novib		115289021825188	Facebook	w013	Week 13	NL	Netherlands	7	1	81300	31187	1718	723
NIBE Warmtecomfort uit Zweden		271110833502681	Facebook	w013	Week 13	NL	Netherlands	2	1	64284	17142	170	35
Rode Hoed		116592248404562	Facebook	w013	Week 13	NL	Netherlands	6	1	55064	11013	364	41
Oxford Academic (Oxford University Press)		188890111132385	Facebook	w013	Week 13	NL	Netherlands	6	1	53016	22076	652	143
Jonge Socialisten in de PvdA		112246298811452	Facebook	w013	Week 13	NL	Netherlands	1	1	49999	10000	498	99
GroenLinks	GroenLinks	175740570505	Facebook	w013	Week 13	NL	Netherlands	1	1	49998	9999	98	0
G10 van de Economie en Filosofie		426663794192518	Facebook	w013	Week 13	NL	Netherlands	1	1	49998	9999	98	0
Thuiscomfort		1379662352315267	Facebook	w013	Week 13	NL	Netherlands	1	1	49998	9999	498	99
Natuur & Milieu		156571571036057	Facebook	w013	Week 13	NL	Netherlands	13	1	49784	19022	505	49
Meewind		421571901231358	Facebook	w013	Week 13	NL	Netherlands	1	1	42422	21211	105	21
