advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	65_	65+	IT	Italy	400	1	6016212	2484262	27835	5209
Partito Democratico	Partito Democratico	77034286895	Facebook	65_	65+	IT	Italy	205	1	3288863	1425419	14972	3228
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	65_	65+	IT	Italy	34	1	2307157	1072140	6863	1786
WeWorld Onlus		299584710061488	Facebook	65_	65+	IT	Italy	330	1	2059271	805620	10468	1275
Save the Children Italia		46590675335	Facebook	65_	65+	IT	Italy	49	1	2042782	934514	10071	2458
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	65_	65+	IT	Italy	52	1	1431191	593810	4262	1194
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	65_	65+	IT	Italy	93	1	1280035	537420	7790	1699
Stefano Maullu		150618724962388	Facebook	65_	65+	IT	Italy	39	1	1026562	389075	2993	488
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	65_	65+	IT	Italy	42	1	934362	409913	5632	1381
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	65_	65+	IT	Italy	35	1	915055	407180	4049	959
Lara Comi	Lara Comi	155619044465389	Facebook	65_	65+	IT	Italy	95	1	817888	234406	2574	504
Nicola Danti	Nicola Danti	241424056063716	Facebook	65_	65+	IT	Italy	69	1	789733	224254	4259	666
Adesso Basta		1062452300584762	Facebook	65_	65+	IT	Italy	2	1	763215	381608	3815	763
European Parliament		178362315106	Facebook	65_	65+	IT	Italy	65	1	762938	339114	2534	591
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	65_	65+	IT	Italy	30	1	700751	290446	2980	618
Mara Bizzotto Pagina Ufficiale		206708532746370	Facebook	65_	65+	IT	Italy	32	1	698947	324405	3094	600
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	65_	65+	IT	Italy	95	1	672821	204079	4384	637
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	65_	65+	IT	Italy	69	1	580832	173952	2951	252
Oxfam Italia		150200761667597	Facebook	65_	65+	IT	Italy	232	1	557640	151871	6929	529
Enel Energia		1589410777971706	Facebook	65_	65+	IT	Italy	5	1	539648	244244	5363	1067
Riparte il futuro		476098022442147	Facebook	65_	65+	IT	Italy	38	1	531414	219025	1516	232
Deputati PD	Deputati PD	104652392900508	Facebook	65_	65+	IT	Italy	35	1	497779	103752	1207	0
European Greens		141366725876424	Facebook	65_	65+	IT	Italy	14	1	495905	219043	3293	710
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	65_	65+	IT	Italy	45	1	433201	97350	1317	0
Forza Italia		172265396249029	Facebook	65_	65+	IT	Italy	19	1	429157	151223	3660	695
