audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u13_17	unknown (13-17)	European Parliament		178362315106	Facebook	471	1	17406	7335	71	10
u13_17	unknown (13-17)	Dungeon Defenders		107960282569653	Facebook	144	1	13189	5238	50	4
u13_17	unknown (13-17)	The Trevor Project		24470472733	Facebook	1	1	8706	3482	7	1
u13_17	unknown (13-17)	Caspar the Hat	Emily Doherty	261773154498428	Facebook	79	1	6303	1683	72	0
u13_17	unknown (13-17)	NPO Zapp		205247699486388	Facebook	2	1	4320	2160	3	1
u13_17	unknown (13-17)	Adolescent Clothing		172140676309487	Facebook	1	1	3977	1591	0	0
u13_17	unknown (13-17)	Greens/EFA in the European Parliament		150527751674751	Facebook	33	1	3117	1338	4	0
u13_17	unknown (13-17)	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	31	1	2976	1345	10	2
u13_17	unknown (13-17)	Politictee Correct		292246704741314	Facebook	7	1	2708	1343	15	5
u13_17	unknown (13-17)	Europäisches Parlament Österreich		124468054313069	Facebook	28	1	2521	1040	9	3
u13_17	unknown (13-17)	Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	16	1	2405	1062	12	5
u13_17	unknown (13-17)	Your Liberal Britain	Your Liberal Britain	1501847943457407	Facebook	17	1	1953	431	10	0
u13_17	unknown (13-17)	Make.org	Make.org	122037308191612	Facebook	10	1	1856	767	3	1
u13_17	unknown (13-17)	Wholesome Culture		1664959567149320	Facebook	7	1	1756	808	4	0
u13_17	unknown (13-17)	SPÖ	SPÖ	77393060080	Facebook	129	1	1628	528	10	1
u13_17	unknown (13-17)	Northenden World	Northenden World Admin	1692130001038191	Facebook	86	1	1431	225	63	0
u13_17	unknown (13-17)	Sportello Amianto Nazionale		1354625791215832	Facebook	2	1	1413	565	1	0
u13_17	unknown (13-17)	e.on		511324618972373	Facebook	2	1	1367	650	0	0
u13_17	unknown (13-17)	European Greens		141366725876424	Facebook	28	1	1341	586	5	1
u13_17	unknown (13-17)	Ramblers Scotland	Ramblers Scotland	136198803072713	Facebook	8	1	1292	354	3	0
u13_17	unknown (13-17)	Claudia Gamon	NEOS	447992848717452	Facebook	124	1	1274	435	8	1
u13_17	unknown (13-17)	uger		635886813251293	Facebook	5	1	1243	308	4	0
u13_17	unknown (13-17)	Die Grünen	Die Grünen	21759893033	Facebook	67	1	1195	376	8	1
u13_17	unknown (13-17)	Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	50	1	1086	250	5	0
u13_17	unknown (13-17)	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	38	1	999	263	0	0
