age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	EE	Estonia	260	114	333041	122828	766	19
18_24	18-24	EE	Estonia	2150	502	5527563	2041760	28872	4125
25_34	25-34	EE	Estonia	2378	559	6660345	2491974	37399	5686
35_44	35-44	EE	Estonia	2335	549	4482453	1623653	26399	3803
45_54	45-54	EE	Estonia	2215	523	2883380	1006303	17203	2198
55_64	55-64	EE	Estonia	1671	479	1950251	654394	11242	1103
65_	65+	EE	Estonia	1501	426	1264698	417256	7339	675
