advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	burgenland	Burgenland	AT	Austria	8	1	180030	40519	1942	300
Claudia Gamon	NEOS	447992848717452	Facebook	burgenland	Burgenland	AT	Austria	13	1	110157	25070	698	100
SPÖ Burgenland	SPÖ Burgenland	237290919634390	Facebook	burgenland	Burgenland	AT	Austria	3	1	15997	6000	297	0
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	burgenland	Burgenland	AT	Austria	8	1	14013	4881	118	31
SPÖ	SPÖ	77393060080	Facebook	burgenland	Burgenland	AT	Austria	79	1	5544	2056	74	15
Harald Vilimsky	FPÖ	547597092025909	Facebook	burgenland	Burgenland	AT	Austria	37	1	3373	1454	32	7
Sebastian Kurz	Volkspartei	105151752909840	Facebook	burgenland	Burgenland	AT	Austria	20	1	1505	671	15	3
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	burgenland	Burgenland	AT	Austria	6	1	1205	58	100	0
Österreich&Europa	Johann Eichhorn	396597551187061	Facebook	burgenland	Burgenland	AT	Austria	2	1	999	0	99	0
FPÖ	FPÖ	169051073236170	Facebook	burgenland	Burgenland	AT	Austria	12	1	884	378	9	2
Norbert Hofer	FPÖ	1650580648552563	Facebook	burgenland	Burgenland	AT	Austria	8	1	809	326	8	2
Herbert Kickl	FPÖ	1977684662509834	Facebook	burgenland	Burgenland	AT	Austria	5	1	721	303	5	1
kontrast.at	kontrast.at	1079650008770485	Facebook	burgenland	Burgenland	AT	Austria	30	1	678	261	9	2
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	burgenland	Burgenland	AT	Austria	8	1	615	246	5	1
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	burgenland	Burgenland	AT	Austria	40	1	547	165	5	0
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	burgenland	Burgenland	AT	Austria	5	1	547	273	3	0
European Parliament	European Parliament	178362315106	Facebook	burgenland	Burgenland	AT	Austria	20	1	503	205	2	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	burgenland	Burgenland	AT	Austria	66	1	440	121	3	0
European Greens	European Greens	141366725876424	Facebook	burgenland	Burgenland	AT	Austria	12	1	389	180	3	0
1Europa	Peter Glawischnig	320389701908367	Facebook	burgenland	Burgenland	AT	Austria	13	1	385	122	3	0
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	burgenland	Burgenland	AT	Austria	9	1	333	108	2	0
NEOS	NEOS	327450964017497	Facebook	burgenland	Burgenland	AT	Austria	13	1	274	76	2	0
Andreas Schieder	SPÖ	290881691011354	Facebook	burgenland	Burgenland	AT	Austria	9	1	222	76	1	0
Team Kurz	Volkspartei	1446536545429987	Facebook	burgenland	Burgenland	AT	Austria	5	1	209	99	2	0
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	burgenland	Burgenland	AT	Austria	16	1	177	57	1	0
